datetime,zone_id,h1,h2,h3,h4,h5,h6,h7,h8,h9,h10,h11,h12,h13,h14,h15,h16,h17,h18,h19,h20,h21,h22,h23,h24
2004-02-07,5,7.45,7.288,7.223,7.223,7.406,7.752,8.44,9.332,9.683,9.493,9.448,8.612,8.026,7.636,7.484,7.954,8.451,9.563,10.762,10.675,10.23,9.734,9.099,8.483
2004-02-08,5,8.129,8.018,8.119,8.346,8.721,9.072,9.609,10.825,11.441,11.307,10.16,9.644,9.092,8.519,8.129,7.862,8.314,9.532,10.901,11.423,11.049,10.472,9.639,8.948
2004-02-09,5,8.581,8.595,8.823,9.228,9.921,11.02,12.482,12.244,10.918,9.93,9.185,8.735,8.214,7.557,7.343,7.766,8.381,9.387,10.371,10.461,9.978,9.091,8.155,7.157
2004-02-10,5,6.787,6.766,6.984,7.346,8.196,9.218,10.819,10.77,9.839,8.867,8.092,7.144,6.413,5.842,5.634,5.966,6.68,8.217,9.945,10.341,9.9,9.281,8.19,7.313
2004-02-11,5,6.763,6.79,6.895,7.346,8.166,9.39,11.077,11.134,9.907,9.041,8.231,7.409,6.87,6.497,6.166,6.306,7.225,8.798,10.707,10.814,10.653,10.034,9.017,8.097
2004-02-12,5,7.628,7.603,7.587,7.93,8.67,9.831,11.348,11.244,10.157,9.699,9.074,7.907,7.288,7.325,7.336,7.382,8.181,9.22,10.753,11.069,10.768,10.16,9.14,8.327
2004-02-13,5,7.866,7.829,8.083,8.535,9.293,10.541,12.115,12.2,10.269,8.804,7.752,7.094,6.503,6.127,5.829,5.947,6.409,7.595,9.023,9.423,9.239,8.99,8.606,7.771
2004-02-14,5,7.308,7.117,7.146,7.169,7.406,7.719,8.656,9.921,10.767,10.765,10.124,9.426,9.182,8.648,8.332,8.313,8.688,9.226,9.746,9.677,9.51,9.422,8.948,8.538
2004-02-15,5,8.162,7.925,8.042,8.214,8.426,8.596,9.237,10.36,11.167,10.874,10.157,9.637,9.467,9.185,8.943,8.875,9.086,10.601,12.02,12.443,12.112,11.565,10.463,9.552
2004-02-16,5,9.261,9.401,9.746,10.304,11.036,12.422,14.295,14.501,13.019,12.082,11.049,10.256,9.661,9.122,8.592,8.418,9.052,10.562,12.35,12.885,12.532,11.85,10.85,9.973
2004-02-17,5,9.916,9.907,10.0,10.494,11.159,12.098,13.721,13.386,11.956,10.916,10.228,9.478,8.863,8.53,8.253,8.647,9.486,10.724,11.756,11.795,11.318,10.797,9.711,8.891
2004-02-18,5,8.548,8.699,8.97,9.267,10.151,11.323,12.997,12.676,10.926,9.593,8.822,8.193,7.64,7.191,6.782,6.697,7.461,8.903,10.631,11.055,10.76,10.107,8.924,7.918
2004-02-19,5,7.421,7.387,7.568,7.951,8.67,9.603,11.214,10.94,9.436,8.21,7.347,6.651,6.122,5.568,5.32,5.306,5.84,6.744,8.615,9.214,8.763,8.16,7.343,6.547
2004-02-20,5,6.24,6.289,6.465,6.761,7.486,8.755,10.63,10.674,9.088,7.977,6.875,6.355,6.046,5.535,5.349,5.303,5.815,6.81,7.858,8.009,7.632,7.028,6.264,5.519
2004-02-21,5,4.977,4.782,4.722,4.703,4.923,5.237,6.078,7.39,8.124,8.163,7.839,7.557,7.248,7.004,6.998,7.165,7.431,8.089,9.111,9.196,9.048,8.601,8.064,7.34
2004-02-22,5,6.919,6.71,6.747,6.832,7.152,7.414,8.242,9.565,10.148,10.176,9.467,8.714,8.426,8.004,7.582,7.595,8.136,9.203,10.398,10.727,10.392,9.63,8.645,7.913
2004-02-23,5,7.503,7.604,7.894,8.407,9.214,10.575,12.269,11.959,10.225,8.817,7.988,7.302,6.79,6.432,6.043,6.147,6.996,8.37,9.902,10.293,9.814,8.737,7.667,6.998
2004-02-24,5,6.39,6.376,6.448,6.713,7.536,8.738,10.456,10.269,9.055,8.562,8.414,8.045,7.927,7.666,7.637,7.754,8.549,9.543,10.74,11.0,10.504,9.582,8.377,7.546
2004-02-25,5,7.184,7.199,7.412,7.793,8.623,9.645,11.59,11.264,9.496,8.815,8.006,7.418,7.04,6.68,6.393,6.368,6.991,8.581,10.485,10.956,10.91,10.318,9.193,8.44
2004-02-26,5,8.061,8.058,8.302,8.563,9.385,10.56,12.061,11.924,10.677,9.965,9.381,8.836,8.51,8.062,8.069,8.266,9.165,10.375,11.512,11.787,11.127,10.283,9.0,7.924
2004-02-27,5,7.434,7.328,7.407,7.651,8.281,9.344,11.023,10.767,9.371,8.538,7.725,7.138,6.917,6.705,6.349,6.387,6.903,7.7,9.241,9.604,9.59,9.244,8.503,7.922
2004-02-28,5,7.366,7.349,7.344,7.621,7.799,8.393,9.201,10.398,10.332,9.455,8.552,7.645,6.908,6.344,6.113,5.879,6.084,6.716,8.097,8.535,8.483,8.1,7.629,7.151
2004-02-29,5,6.939,7.04,7.261,7.664,7.993,8.611,9.543,10.94,11.028,10.008,8.629,7.502,6.776,6.191,5.976,5.856,6.383,7.187,8.503,8.927,8.593,7.565,6.484,5.892
2004-03-01,5,5.557,5.626,5.892,6.372,7.253,8.475,10.159,9.33,8.357,7.831,6.448,5.846,5.456,5.035,4.886,4.797,5.171,6.097,7.804,8.494,8.051,7.028,5.599,4.649
2004-03-02,5,4.056,3.863,3.845,3.934,4.594,5.549,7.188,7.036,6.021,5.698,5.21,5.009,4.916,4.72,4.656,4.681,5.079,5.914,7.436,8.195,7.744,6.837,5.544,4.542
2004-03-03,5,4.037,3.912,4.043,4.314,4.997,6.166,8.135,7.943,6.591,5.624,5.267,4.993,4.73,4.523,4.5,4.558,5.12,5.999,7.491,8.045,7.461,6.451,5.265,4.264
2004-03-04,5,3.763,3.629,3.599,3.791,4.322,5.379,6.834,6.917,6.265,5.867,5.627,5.257,4.895,4.556,4.649,4.59,5.013,5.909,7.448,8.203,7.878,6.826,5.657,4.601
2004-03-05,5,4.144,4.007,4.013,4.131,4.728,5.744,7.404,7.366,6.639,6.41,6.028,5.609,5.182,4.892,4.698,4.706,4.994,5.431,6.617,7.048,6.607,6.061,5.212,4.375
2004-03-06,5,3.726,3.446,3.315,3.289,3.404,3.583,4.202,5.276,6.451,6.848,6.887,5.133,5.725,5.19,5.018,5.079,5.675,6.105,7.04,7.366,6.925,6.22,5.602,4.961
2004-03-07,5,4.462,4.226,4.219,4.464,4.774,5.295,6.32,7.867,8.462,8.04,7.19,6.593,6.396,6.057,5.687,5.58,5.829,6.873,8.429,8.993,8.34,7.237,6.246,5.465
2004-03-08,5,5.045,5.016,5.196,5.492,6.316,7.643,9.442,9.154,8.018,7.319,7.089,6.925,6.988,6.853,6.832,6.965,7.773,8.8,9.526,9.888,10.82,9.779,8.22,7.321
2004-03-09,5,7.078,7.169,7.278,7.623,8.406,9.6,11.06,9.908,9.652,7.97,6.991,6.732,6.33,6.1,6.435,6.486,7.144,8.308,9.793,10.608,10.215,9.242,7.773,6.68
2004-03-10,5,6.409,6.429,6.637,7.13,7.87,8.828,10.617,9.378,8.828,7.792,7.103,6.84,7.07,6.928,6.821,7.076,7.68,8.462,9.533,10.168,10.323,10.931,8.933,7.918
2004-03-11,5,7.631,7.776,7.97,8.321,9.222,10.362,11.97,10.518,9.656,7.97,6.839,6.308,5.794,5.352,5.068,5.144,5.722,6.361,8.059,9.067,8.651,7.807,6.812,5.774
2004-03-12,5,5.308,5.172,5.385,5.539,6.316,7.477,9.19,8.738,7.51,6.98,6.538,6.131,5.774,5.528,5.314,5.33,5.752,6.413,7.807,8.606,8.537,8.302,7.729,7.196
2004-03-13,5,6.777,6.817,6.872,7.124,7.598,8.228,9.297,10.264,10.069,9.639,8.755,7.943,7.395,6.757,6.327,6.38,6.491,7.247,8.335,9.041,8.949,8.807,8.3,7.621
2004-03-14,5,7.325,7.262,7.347,7.517,7.738,8.083,8.804,9.842,10.645,10.707,9.979,8.943,8.081,7.593,7.122,6.984,7.1,7.858,8.829,9.167,8.666,7.573,6.56,5.396
2004-03-15,5,4.774,4.678,4.714,4.95,5.824,6.828,8.351,8.151,7.103,6.267,5.772,5.442,5.123,4.922,4.764,4.712,5.237,5.9,7.349,8.396,8.163,7.143,5.952,5.053
2004-03-16,5,4.678,4.552,4.705,5.038,5.845,6.973,8.663,8.801,8.412,8.406,8.431,8.439,8.418,8.168,8.299,8.316,9.491,10.31,10.639,10.68,11.625,10.045,8.593,7.492
2004-03-17,5,7.029,6.936,6.977,7.198,7.881,9.053,10.529,9.724,10.168,9.11,8.716,8.544,8.541,8.477,8.45,8.692,9.289,10.425,11.236,11.305,10.949,9.896,8.817,7.803
2004-03-18,5,7.426,7.341,7.295,7.642,8.27,9.206,10.652,9.932,10.009,9.239,8.541,8.072,7.834,7.415,7.144,6.88,7.855,8.978,10.074,10.245,9.848,8.968,7.64,6.721
2004-03-19,5,6.182,6.068,6.039,6.33,7.034,8.08,9.776,9.42,8.124,7.488,7.237,6.906,6.332,5.933,5.588,5.489,5.949,6.355,7.599,8.392,8.571,8.392,7.949,7.469
2004-03-20,5,7.195,7.221,7.511,7.73,8.073,8.653,9.633,10.116,9.889,9.144,8.181,7.58,6.969,6.355,6.046,5.878,6.005,6.401,7.248,7.741,7.328,6.736,5.902,5.038
2004-03-21,5,4.364,4.059,3.964,4.01,4.281,4.566,5.462,6.832,7.938,8.374,8.01,7.631,7.508,7.373,7.163,7.16,7.541,8.535,9.73,10.464,10.318,9.415,8.338,7.508
2004-03-22,5,7.133,7.226,7.403,7.845,8.581,9.926,11.351,9.96,8.91,9.981,8.431,7.941,7.628,7.169,6.921,6.958,7.571,8.653,10.393,10.743,10.708,11.216,9.891,8.744
2004-03-23,5,8.425,8.663,9.028,9.59,10.688,11.833,12.643,11.405,10.904,8.79,7.859,7.168,6.647,6.114,5.916,5.92,6.265,7.195,8.703,9.869,9.702,8.995,8.091,7.347
2004-03-24,5,7.04,7.1,7.395,7.727,8.628,9.998,11.535,10.581,8.428,7.149,6.281,5.894,5.438,5.122,5.053,4.994,5.593,6.59,7.732,8.634,8.188,7.295,6.141,5.128
2004-03-25,5,4.675,4.574,4.579,4.747,5.421,6.568,8.168,7.795,6.574,5.887,5.39,4.993,4.764,4.553,4.528,4.55,4.947,5.418,6.53,7.732,7.519,6.687,5.442,4.358
2004-03-26,5,3.756,3.552,3.522,3.632,4.216,5.221,6.969,6.64,5.876,5.278,4.972,4.799,4.804,4.742,4.747,4.81,5.067,5.379,6.272,6.943,6.689,6.021,5.279,4.383
2004-03-27,5,3.834,3.47,3.326,3.292,3.372,3.697,4.501,5.744,6.557,6.867,6.744,6.41,6.084,5.717,5.505,5.514,5.842,6.215,6.637,7.188,6.673,6.072,5.352,4.623
2004-03-28,5,3.92,3.662,3.512,3.503,3.597,4.016,4.708,6.062,7.3,7.637,7.125,6.53,6.124,5.788,5.368,5.427,5.574,6.122,7.254,8.359,8.05,6.856,5.479,4.476
2004-03-29,5,4.06,4.056,4.15,4.471,5.172,6.557,8.387,7.815,6.538,5.947,5.544,5.344,5.13,4.862,4.665,4.722,5.152,5.854,7.399,8.639,8.376,7.458,6.267,5.44
2004-03-30,5,5.105,5.064,5.153,5.404,6.004,7.196,8.896,8.625,7.796,7.5,7.33,7.062,6.902,6.406,6.327,6.204,7.116,8.062,9.28,9.831,9.39,8.242,6.887,5.919
2004-03-31,5,5.423,5.289,5.287,5.442,6.005,6.977,8.546,8.231,7.557,7.155,6.949,6.716,6.717,6.519,6.692,6.924,7.64,8.371,9.129,9.368,8.974,7.988,6.706,5.689
2004-04-01,5,5.235,5.083,5.068,5.265,5.881,6.801,8.28,7.384,6.829,8.064,6.96,6.739,6.697,6.503,6.606,6.81,7.741,8.481,9.11,9.83,9.436,8.645,7.387,6.446
2004-04-02,5,6.046,5.911,5.872,6.1,6.68,7.662,9.185,8.765,8.07,7.692,7.415,7.201,6.988,6.853,6.98,7.13,7.864,8.529,8.974,9.122,8.85,8.223,7.415,6.497
2004-04-03,5,5.969,5.736,5.664,5.741,5.884,6.204,6.974,8.146,8.694,8.584,8.318,7.751,7.576,7.08,6.569,6.481,6.489,6.735,7.609,8.365,8.118,7.702,6.869,6.152
2004-04-04,5,5.73,5.566,5.518,5.47,5.571,5.831,6.41,7.355,8.392,8.91,8.53,8.058,7.839,7.551,7.492,7.412,7.454,8.127,8.33,9.581,10.48,9.995,8.755,7.595
2004-04-05,5,7.076,7.086,7.209,7.494,8.141,9.148,10.182,10.067,10.149,9.426,8.475,7.974,7.525,7.058,6.659,6.404,6.774,7.176,7.803,8.354,9.719,10.041,8.258,7.16
2004-04-06,5,6.692,6.599,6.67,6.96,7.669,8.749,10.203,9.324,8.911,7.689,6.752,6.161,5.779,5.306,5.19,5.116,5.364,5.769,6.217,7.043,7.877,7.64,6.5,5.427
2004-04-07,5,4.793,4.684,4.684,4.969,5.487,6.354,7.623,7.776,6.974,6.095,5.522,5.202,4.856,4.694,4.675,4.697,4.972,5.405,5.706,6.509,7.461,6.98,5.769,4.664
2004-04-08,5,3.911,3.659,3.687,3.868,4.47,5.284,6.508,7.069,6.976,6.563,6.204,6.05,5.813,5.402,5.229,5.076,5.087,5.442,5.976,6.664,7.481,7.047,6.1,4.974
2004-04-09,5,4.421,4.234,4.323,4.597,5.171,5.917,7.048,7.812,7.437,6.787,6.213,5.755,5.319,5.079,4.955,4.936,5.174,5.346,5.686,6.269,6.985,6.739,6.051,5.174
2004-04-10,5,4.575,4.301,4.257,4.382,4.629,5.161,6.053,7.363,7.831,7.952,7.461,6.75,6.391,5.969,5.486,5.426,5.505,5.766,6.223,6.793,7.447,7.193,6.28,5.286
2004-04-11,5,4.572,4.16,4.037,4.065,4.292,4.654,5.224,6.486,8.048,9.124,9.056,8.968,8.826,8.609,8.072,8.229,8.159,8.144,8.412,8.918,9.259,8.406,7.399,6.349
2004-04-12,5,5.776,5.574,5.453,5.725,6.064,6.738,7.625,7.965,8.203,8.466,8.607,8.459,8.223,8.021,8.036,8.206,8.68,9.522,9.833,9.957,9.617,8.612,7.388,6.27
2004-04-13,5,5.632,5.489,5.41,5.602,6.086,7.039,8.507,8.33,8.121,8.033,8.025,7.911,7.662,7.303,7.313,7.371,8.028,8.658,8.481,8.785,9.214,8.362,7.01,5.768
2004-04-14,5,5.119,4.928,4.862,5.072,5.552,6.595,7.993,8.017,7.165,6.903,6.933,6.987,6.891,6.743,6.684,6.732,7.423,8.207,9.0,9.455,9.648,8.902,7.719,6.593
2004-04-15,5,5.96,5.823,5.835,5.976,6.454,7.599,8.996,8.53,7.295,6.658,6.133,5.794,5.569,5.161,5.045,5.026,5.283,5.517,5.928,6.836,7.681,7.284,6.239,5.301
2004-04-16,5,4.76,4.694,4.971,5.352,6.152,7.362,9.189,8.926,7.691,6.78,6.147,5.503,5.092,4.908,4.692,4.797,4.936,5.13,5.443,6.039,6.906,6.561,5.752,4.876
2004-04-17,5,4.188,3.953,3.917,4.084,4.372,4.881,5.828,6.954,7.056,6.697,5.938,5.531,5.257,5.248,5.227,5.257,5.667,5.862,6.128,6.22,7.088,6.87,5.902,4.89
2004-04-18,5,4.018,3.544,3.331,3.274,3.315,3.385,3.862,5.112,6.221,6.697,6.469,6.387,6.535,6.593,6.623,6.747,7.295,7.749,8.045,8.629,9.589,8.965,7.236,5.672
2004-04-19,5,4.656,4.226,3.967,3.851,4.04,4.758,6.075,6.182,5.599,5.692,5.868,6.135,6.462,6.555,6.741,6.744,7.53,7.872,9.511,9.111,9.137,9.644,7.377,5.684
2004-04-20,5,4.698,4.32,4.095,3.989,4.145,4.917,6.398,6.325,5.683,5.506,5.596,5.861,6.102,6.361,6.637,6.481,7.184,7.634,9.05,8.675,9.617,8.434,6.524,5.046
2004-04-21,5,4.191,3.815,3.626,3.607,3.867,4.714,6.198,6.149,5.527,5.257,5.256,5.284,5.59,5.859,6.176,6.53,7.146,7.412,7.735,8.217,8.822,8.244,6.643,5.131
2004-04-22,5,4.32,3.841,3.596,3.582,3.887,4.7,6.257,5.972,5.571,5.585,5.667,5.853,6.136,6.465,6.495,6.232,6.598,7.458,7.935,8.259,8.674,7.911,6.338,4.84
2004-04-23,5,3.952,3.635,3.503,3.503,3.812,4.571,6.143,6.114,5.587,5.642,5.705,5.927,6.131,6.489,6.697,6.68,6.982,6.93,8.034,7.162,7.42,6.957,5.993,4.942
2004-04-24,5,4.125,3.708,3.501,3.429,3.448,3.7,4.334,5.566,6.3,6.333,6.111,6.034,6.122,6.138,6.332,6.572,6.988,7.248,7.143,6.903,7.391,7.067,5.917,4.794
2004-04-25,5,3.964,3.55,3.32,3.23,3.218,3.393,3.843,4.875,6.158,6.826,6.45,6.289,6.346,6.124,5.902,5.788,5.873,6.341,6.993,7.311,7.692,6.995,5.542,4.295
2004-04-26,5,3.638,3.394,3.303,3.345,3.763,4.538,6.053,6.198,5.662,5.49,5.549,5.541,5.446,5.361,5.27,5.342,6.005,6.82,7.448,7.538,7.569,6.705,5.481,4.287
2004-04-27,5,3.796,3.561,3.56,3.709,4.183,5.084,6.593,6.437,5.615,5.281,5.032,4.826,4.714,4.599,4.588,4.651,5.257,5.894,6.79,7.121,7.801,7.363,6.213,5.251
2004-04-28,5,4.741,4.664,4.741,4.98,5.55,6.791,8.713,8.253,6.876,6.232,5.7,5.223,5.035,4.772,4.638,4.523,4.98,5.456,5.93,6.513,7.521,7.127,5.936,4.66
2004-04-29,5,4.035,3.852,3.89,4.125,4.697,5.689,7.382,7.064,5.84,5.442,5.029,4.837,4.686,4.684,4.656,4.903,5.294,5.591,6.01,6.506,7.399,7.026,5.747,4.478
2004-04-30,5,3.712,3.356,3.279,3.32,3.73,4.654,6.174,6.229,5.653,5.292,5.038,5.013,4.964,4.957,5.097,5.186,5.525,5.823,6.05,6.092,6.872,6.832,5.987,4.779
2004-05-01,5,4.007,3.588,3.411,3.312,3.336,3.621,4.353,5.547,6.217,6.131,5.906,5.794,5.746,5.705,5.733,5.916,6.235,7.01,6.971,6.974,7.034,6.585,5.815,4.846
2004-05-02,5,4.104,3.726,3.492,3.407,3.388,3.476,3.926,5.075,6.404,7.201,7.163,6.91,7.045,7.122,7.092,7.152,7.431,7.872,8.247,8.125,7.691,7.031,5.753,4.372
2004-05-03,5,3.61,3.799,3.103,3.022,3.553,4.623,6.127,6.404,5.776,5.684,5.615,5.579,5.501,5.292,5.177,5.042,5.605,6.228,6.648,7.338,7.803,7.292,5.9,4.79
2004-05-04,5,4.246,4.024,4.073,4.21,4.742,5.913,7.669,7.288,6.111,5.531,5.262,5.026,4.884,4.782,4.651,4.687,5.174,5.55,5.884,6.454,7.656,7.225,5.884,4.653
2004-05-05,5,4.054,3.983,3.972,4.097,4.593,5.62,7.27,7.102,5.999,5.621,5.432,5.076,4.797,4.656,4.676,4.944,5.256,5.651,6.122,6.601,7.401,7.13,5.653,4.421
2004-05-06,5,3.619,3.402,3.322,3.43,3.908,4.933,6.577,6.41,5.571,5.3,4.997,4.887,4.786,4.86,4.927,5.185,5.64,6.135,6.678,7.103,7.642,7.434,6.281,4.736
2004-05-07,5,3.879,3.504,3.315,3.364,3.668,4.585,6.054,6.092,5.435,5.327,5.265,5.568,5.897,6.308,6.771,6.955,7.543,7.768,8.092,7.779,7.625,7.092,5.98,4.827
2004-05-08,5,4.023,3.663,3.548,3.377,3.396,3.58,4.241,5.387,6.281,6.346,6.157,6.062,5.804,5.782,5.824,5.952,6.083,6.349,6.516,6.513,6.897,6.815,5.842,4.679
2004-05-09,5,3.971,3.525,3.341,3.245,3.259,3.427,4.068,5.205,6.39,6.802,6.536,6.327,6.593,6.876,7.289,7.713,8.299,8.648,8.74,8.848,9.256,8.875,7.322,5.727
2004-05-10,5,4.719,4.144,3.92,3.799,4.01,4.851,6.083,6.264,5.824,6.053,6.421,6.76,7.47,8.204,8.617,8.694,8.889,9.07,10.362,10.271,10.225,9.515,7.569,5.982
