,datetime,zone_id,h1,h2,h3,h4,h5,h6,h7,h8,h9,h10,h11,h12,h13,h14,h15,h16,h17,h18,h19,h20,h21,h22,h23,h24
41,2004-02-11,1.0,17.929,17.977,17.806,18.068,18.956,20.924,24.104,24.775,22.805,21.379,19.98,18.143,16.853,16.169,15.662,16.14,17.735,19.857,22.457,22.916,23.151,22.335,20.937,19.386
42,2004-02-12,1.0,18.417,18.403,18.606,18.705,19.439,21.334,24.3,25.041,23.013,22.483,23.051,21.795,21.165,19.962,19.343,18.569,18.852,20.283,23.505,24.782,25.105,24.655,23.128,21.779
43,2004-02-13,1.0,21.122,21.004,21.5,21.575,22.221,24.049,27.225,27.219,23.215,19.963,18.116,16.048,14.891,14.102,13.6,13.603,14.282,16.17,18.808,19.915,20.449,20.116,19.484,18.099
44,2004-02-14,1.0,17.074,16.754,17.016,17.128,17.579,18.212,19.476,21.016,22.439,22.22,21.482,20.234,19.702,18.671,17.887,18.342,18.772,19.781,20.632,20.674,20.05,19.655,19.2,18.175
45,2004-02-15,1.0,18.021,18.15,18.3,18.914,19.777,20.375,21.526,23.528,24.326,24.065,22.856,21.666,21.076,19.947,19.444,19.856,20.876,22.982,24.841,24.753,24.258,23.638,23.004,22.471
46,2004-02-16,1.0,21.961,22.188,22.936,23.942,24.639,26.278,28.532,30.395,28.669,26.161,23.836,21.872,20.35,19.435,18.907,18.807,19.585,22.085,26.082,27.643,27.795,27.106,25.977,25.117
47,2004-02-17,1.0,24.525,24.605,24.563,24.732,25.364,27.085,29.247,30.278,29.663,28.214,26.413,25.156,23.278,21.438,19.131,18.318,19.271,22.091,25.45,26.422,26.57,26.083,24.697,23.961
48,2004-02-18,1.0,23.935,24.546,25.202,26.245,27.393,29.704,32.982,32.886,28.043,23.626,20.295,17.885,16.522,15.582,15.112,15.625,16.769,18.705,22.203,23.252,23.445,22.624,20.735,19.135
49,2004-02-19,1.0,18.176,18.242,18.758,19.307,20.254,22.507,25.803,25.413,21.336,18.767,17.046,15.466,14.294,13.549,12.729,12.82,13.303,14.648,17.233,18.447,18.655,18.233,17.103,16.103
50,2004-02-20,1.0,15.682,15.977,16.771,17.69,18.585,21.142,24.896,25.648,21.944,18.074,15.707,14.338,13.479,12.969,12.315,12.348,13.117,14.476,15.913,16.394,16.218,15.762,14.581,13.642
51,2004-02-21,1.0,12.635,12.251,12.147,12.155,12.407,12.945,14.812,16.943,18.035,17.739,17.169,16.913,16.557,15.68,15.195,15.456,15.581,16.825,19.203,19.955,20.13,20.019,19.302,18.315
52,2004-02-22,1.0,17.652,17.574,17.819,18.197,18.702,19.739,21.321,23.472,24.19,22.614,20.723,18.118,16.732,15.886,14.941,14.471,14.821,16.128,18.851,20.635,21.038,20.48,19.509,18.554
53,2004-02-23,1.0,18.723,19.214,19.688,20.154,21.602,24.122,27.63,28.105,24.875,20.868,19.138,17.624,16.376,15.402,14.687,15.273,16.591,18.5,20.851,21.535,21.553,20.377,19.336,18.05
54,2004-02-24,1.0,17.272,16.971,16.839,17.191,17.845,19.741,22.897,23.219,21.598,19.741,18.512,16.483,16.04,15.423,15.424,16.023,16.34,18.212,20.033,20.744,20.77,19.916,18.07,16.926
55,2004-02-25,1.0,16.615,17.451,18.221,19.0,20.097,22.772,26.809,27.168,22.726,19.482,17.897,16.4,15.005,14.15,13.616,14.255,15.555,17.504,20.649,22.061,22.596,22.417,21.22,20.059
56,2004-02-26,1.0,19.584,19.718,20.089,20.731,21.291,23.371,26.937,27.291,25.377,24.538,23.698,23.057,22.169,21.869,21.538,22.455,23.278,24.193,25.425,25.545,24.714,23.463,21.618,19.887
57,2004-02-27,1.0,19.14,18.769,18.996,19.493,19.99,21.774,25.298,25.29,22.67,20.747,19.18,18.18,16.33,14.954,14.025,14.09,14.643,16.132,18.775,19.972,20.808,20.772,20.314,19.845
58,2004-02-28,1.0,19.808,20.031,20.86,21.452,22.444,23.869,25.857,27.029,24.974,22.043,19.503,17.361,15.849,14.639,14.017,13.727,14.051,14.654,16.498,17.645,17.754,17.604,17.204,17.023
59,2004-02-29,1.0,16.891,17.319,18.076,18.961,19.784,21.089,22.906,24.547,24.118,21.471,18.635,15.05,14.839,14.05,13.376,12.874,13.454,14.706,16.763,18.051,17.872,16.888,15.753,14.529
60,2004-03-01,1.0,13.027,13.425,14.046,14.724,16.264,19.077,22.866,22.599,19.162,16.988,15.568,14.317,13.177,12.78,12.262,11.955,12.867,14.201,16.411,17.484,16.87,16.032,14.077,12.632
61,2004-03-02,1.0,11.565,11.245,11.175,11.229,11.62,13.5,16.378,16.217,14.223,13.394,13.549,13.22,13.358,13.126,12.951,13.294,13.511,14.629,16.702,17.572,16.92,16.059,14.31,12.786
62,2004-03-03,1.0,12.099,11.948,12.117,12.431,13.417,15.526,18.715,18.829,16.559,14.599,13.794,12.789,12.024,11.807,11.881,12.155,12.483,13.553,15.482,16.315,16.25,15.068,12.931,11.232
63,2004-03-04,1.0,10.372,10.046,10.027,10.306,10.557,12.426,15.65,16.112,14.172,13.443,12.92,12.425,12.144,12.007,12.024,12.315,12.782,13.688,15.504,16.58,16.144,14.866,12.964,11.136
64,2004-03-05,1.0,10.016,9.395,9.175,9.323,9.656,11.174,14.696,14.842,13.986,13.622,13.405,12.854,12.206,12.027,12.0,12.212,12.613,13.312,14.843,15.268,14.858,14.25,12.829,11.486
65,2004-03-06,1.0,10.373,9.744,9.414,9.449,9.291,9.806,11.023,12.343,14.144,15.474,15.866,15.535,14.943,14.192,13.653,13.332,13.555,13.839,14.745,15.224,14.857,14.149,12.805,11.719
66,2004-03-07,1.0,10.681,10.318,10.48,10.768,11.449,12.658,14.549,16.984,17.771,16.819,15.523,14.323,13.645,13.286,12.445,12.126,12.455,13.451,14.464,12.934,12.66,12.722,13.958,12.499
67,2004-03-08,1.0,12.339,13.46,14.051,14.377,15.369,17.708,21.012,22.064,20.197,18.705,17.986,17.227,16.988,16.518,16.465,16.761,18.144,19.849,22.024,23.036,22.786,21.452,19.196,17.577
68,2004-03-09,1.0,16.947,16.94,17.305,18.023,19.385,21.816,26.082,25.14,22.156,18.931,17.355,16.449,15.429,14.938,14.439,15.093,16.746,18.742,20.645,21.334,21.073,20.308,18.895,17.532
69,2004-03-10,1.0,16.962,16.769,16.877,17.119,17.94,20.363,23.534,23.891,22.006,19.67,18.429,17.033,15.666,15.185,14.705,14.904,15.178,16.864,19.571,21.518,22.238,21.855,20.848,19.732
70,2004-03-11,1.0,19.674,20.279,21.144,21.738,23.155,25.849,29.291,27.885,22.469,18.755,16.535,15.16,13.736,12.984,12.419,12.611,13.349,14.731,16.889,18.267,17.736,17.119,15.781,14.167
71,2004-03-12,1.0,13.271,13.378,13.569,14.196,14.956,16.976,20.665,20.374,17.884,15.995,14.998,14.102,13.584,12.958,12.493,12.576,13.212,13.914,15.777,17.5,17.917,17.591,17.089,16.361
72,2004-03-13,1.0,15.982,16.079,16.553,17.379,18.504,19.976,22.012,22.947,22.468,20.817,18.45,16.832,15.808,14.812,13.695,13.497,14.275,14.733,16.857,18.548,18.415,18.226,17.929,17.011
73,2004-03-14,1.0,16.09,15.909,16.074,16.107,16.487,17.004,18.344,20.206,20.891,18.882,16.604,15.211,14.438,13.58,12.81,12.265,12.652,13.806,15.566,16.924,16.171,14.565,13.182,11.828
74,2004-03-15,1.0,10.957,10.823,10.718,10.964,11.63,13.77,16.851,17.432,16.375,15.077,13.803,12.816,12.189,12.22,11.975,12.06,12.877,13.818,15.725,17.048,16.457,15.324,13.63,12.004
75,2004-03-16,1.0,10.77,10.52,10.651,10.898,11.458,13.608,16.948,17.621,16.936,16.861,16.886,16.915,16.972,16.777,17.077,17.515,18.581,20.099,20.969,21.719,21.233,19.861,17.885,16.334
76,2004-03-17,1.0,15.534,15.625,15.873,15.918,16.52,18.816,22.256,21.913,19.462,17.9,17.31,16.709,16.189,15.191,14.823,15.958,16.695,18.637,20.319,21.599,21.65,21.225,19.801,18.472
77,2004-03-18,1.0,18.039,18.267,18.125,18.418,19.786,22.026,24.418,23.255,19.425,16.686,14.76,13.898,13.106,12.534,12.586,12.665,13.517,15.285,17.311,18.307,18.475,17.404,15.694,13.975
78,2004-03-19,1.0,13.112,13.031,13.265,13.516,14.684,16.856,20.271,19.507,16.859,15.608,14.576,13.634,12.999,12.576,12.213,12.115,12.521,13.305,14.968,16.584,17.015,16.905,16.179,15.299
79,2004-03-20,1.0,14.858,15.154,15.956,16.988,17.871,19.505,21.923,22.627,21.108,19.08,17.592,16.112,14.994,14.243,13.556,13.317,13.625,14.076,15.227,16.342,16.082,14.868,13.07,11.671
80,2004-03-21,1.0,10.564,10.08,9.769,9.874,10.271,10.935,12.612,15.075,16.94,17.309,16.667,15.793,15.646,15.199,14.752,14.932,15.437,17.167,19.863,21.892,21.812,20.74,19.56,18.68
81,2004-03-22,1.0,18.22,18.245,18.553,19.162,20.458,22.931,26.124,25.816,24.492,22.65,20.635,18.964,17.872,16.9,16.204,15.964,16.577,18.253,21.575,24.201,24.62,23.96,22.606,21.652
82,2004-03-23,1.0,21.49,22.054,22.609,23.36,24.566,27.354,30.858,28.153,23.113,19.992,17.898,15.815,14.711,14.109,13.329,13.202,13.81,14.872,17.423,20.003,20.479,20.084,18.817,17.654
83,2004-03-24,1.0,17.523,17.851,18.477,19.261,20.445,22.633,25.864,24.642,20.416,17.616,15.589,14.568,13.463,12.882,12.502,12.857,13.594,14.361,16.191,17.929,17.833,17.332,15.705,14.142
84,2004-03-25,1.0,13.583,13.428,13.538,13.624,14.193,15.917,19.141,18.694,15.779,13.745,12.76,12.414,11.966,11.733,11.525,11.837,12.515,13.382,14.48,16.235,16.093,14.938,12.953,11.183
85,2004-03-26,1.0,10.109,9.728,9.686,9.892,10.588,12.925,16.389,16.298,14.506,13.398,12.711,11.873,11.71,11.8,12.079,12.171,12.691,13.257,14.304,15.667,15.206,14.108,12.576,11.039
86,2004-03-27,1.0,10.154,9.469,9.168,9.261,9.417,10.274,11.622,13.506,14.654,15.046,15.355,14.929,14.586,14.131,13.948,14.202,14.641,14.965,15.487,15.943,15.246,14.077,13.047,11.809
87,2004-03-28,1.0,10.398,9.797,9.628,9.747,10.038,10.437,11.776,13.78,15.347,15.201,14.386,13.97,13.695,13.24,12.792,12.356,12.317,13.272,14.36,16.046,15.733,14.357,12.985,11.609
88,2004-03-29,1.0,10.983,10.726,11.039,11.604,12.552,15.336,19.062,18.857,17.203,14.993,13.498,12.546,12.344,12.136,12.23,12.182,12.53,13.288,14.698,17.102,16.652,15.354,13.468,12.238
89,2004-03-30,1.0,11.702,11.556,11.753,12.195,13.166,15.56,19.199,19.706,18.467,17.608,17.277,16.417,15.881,16.137,16.07,17.195,18.257,20.086,21.245,21.775,20.584,18.816,16.642,15.186
90,2004-03-31,1.0,14.265,14.012,14.169,14.01,14.468,16.437,19.573,20.09,19.066,18.278,17.403,16.826,16.371,16.501,16.29,16.555,17.759,19.152,20.229,20.302,20.067,18.996,16.993,15.01
91,2004-04-01,1.0,14.095,13.928,13.916,14.101,14.71,16.862,19.826,19.15,16.786,15.227,14.709,14.08,13.277,13.119,13.018,13.804,15.423,17.384,19.152,20.522,20.437,19.581,17.538,15.873
92,2004-04-02,1.0,15.24,15.126,15.132,15.29,15.958,18.077,21.199,20.869,18.619,17.239,16.281,15.771,14.888,14.428,14.151,14.261,15.046,16.719,18.263,19.384,19.538,18.984,18.164,16.385
93,2004-04-03,1.0,15.887,15.533,15.672,15.962,16.403,17.382,19.033,20.201,20.616,19.202,17.506,15.897,15.521,14.829,14.057,13.444,14.039,14.847,16.088,17.789,17.356,16.762,16.134,15.023
94,2004-04-04,1.0,14.065,13.809,13.808,13.807,14.0,14.959,15.72,18.356,20.802,20.378,19.077,18.343,17.935,17.178,16.531,16.027,16.124,16.7,17.493,19.583,21.918,21.228,19.495,17.778
95,2004-04-05,1.0,16.979,17.075,17.192,17.389,18.151,20.059,23.333,23.87,21.502,20.014,18.439,16.956,15.771,15.268,14.373,13.919,14.461,14.859,15.975,17.753,20.154,20.043,18.475,17.127
96,2004-04-06,1.0,16.277,16.43,16.863,17.531,18.531,20.671,24.261,24.18,20.46,17.819,16.13,14.68,13.524,12.792,12.078,12.097,12.772,13.094,13.695,14.88,16.902,16.341,14.24,12.148
97,2004-04-07,1.0,11.191,11.025,11.174,11.741,12.716,15.007,18.633,19.071,16.644,14.716,13.837,12.978,12.566,12.061,11.919,12.374,12.811,13.534,13.849,14.424,16.24,16.005,13.884,11.54
98,2004-04-08,1.0,10.155,9.792,9.519,9.446,10.104,11.885,15.213,16.027,14.959,14.031,13.286,12.675,12.487,12.291,11.978,12.127,12.904,13.641,14.511,15.091,16.545,16.289,14.359,11.73
99,2004-04-09,1.0,10.295,9.61,9.287,9.549,10.209,11.799,15.075,16.593,15.339,14.64,13.977,13.245,12.812,12.535,12.501,12.579,13.208,13.624,13.778,14.397,15.781,14.839,13.504,11.906
100,2004-04-10,1.0,10.644,10.196,10.188,10.651,11.084,12.158,14.023,16.732,18.597,18.36,17.085,16.049,15.446,14.719,14.264,14.594,14.845,15.045,15.011,15.571,16.563,15.921,14.29,12.722
101,2004-04-11,1.0,11.225,10.739,10.357,10.43,10.723,11.429,12.551,14.616,17.355,17.864,16.243,14.951,15.117,14.812,14.147,14.29,14.764,15.085,15.711,16.414,17.157,16.529,15.881,14.589
102,2004-04-12,1.0,13.465,13.227,13.3,13.515,13.956,15.266,17.165,18.623,19.347,19.893,20.057,20.234,19.68,19.154,19.045,19.068,19.392,20.133,20.636,20.345,19.79,19.008,17.348,15.648
103,2004-04-13,1.0,14.344,13.8,13.744,13.809,14.405,15.883,17.769,18.557,18.903,19.084,19.253,18.597,17.955,17.952,17.145,15.793,14.169,14.058,14.431,15.302,16.933,16.541,15.159,13.492
104,2004-04-14,1.0,12.564,12.177,12.224,12.591,13.254,14.352,16.161,16.895,17.035,17.025,17.589,17.467,17.084,17.11,17.097,17.472,17.841,18.481,19.525,20.19,20.436,19.598,17.779,16.235
105,2004-04-15,1.0,15.351,15.021,15.132,15.472,16.1,17.75,19.735,19.835,18.148,16.692,15.55,14.316,13.624,12.738,12.434,12.533,12.614,13.043,13.466,14.181,15.648,15.651,14.056,12.586
106,2004-04-16,1.0,11.567,11.365,11.615,12.341,13.55,15.818,18.702,19.406,17.549,15.757,14.094,13.24,13.141,12.387,12.046,12.07,12.712,13.516,14.007,13.982,15.458,15.107,13.784,12.155
107,2004-04-17,1.0,10.674,10.028,10.016,10.231,10.772,11.988,13.829,15.529,15.856,15.126,14.365,13.939,13.825,13.986,14.381,14.544,15.053,15.516,15.54,15.538,16.72,15.972,14.414,12.54
108,2004-04-18,1.0,11.166,10.096,9.377,9.237,9.278,9.646,10.204,12.078,14.623,15.811,15.737,15.349,15.569,16.097,16.462,17.028,17.652,18.51,18.589,18.548,19.926,19.127,16.323,13.583
109,2004-04-19,1.0,11.755,10.703,10.156,9.735,10.003,11.341,13.974,14.375,13.67,13.374,13.877,14.67,15.382,15.907,16.623,17.36,18.469,19.112,18.714,18.677,19.414,18.598,15.739,13.293
110,2004-04-20,1.0,11.443,10.561,9.986,9.469,9.883,11.18,13.813,14.343,13.378,13.521,13.925,14.602,15.513,16.521,17.065,18.033,18.957,19.08,18.478,18.147,18.261,16.904,14.276,12.168
111,2004-04-21,1.0,10.789,10.016,9.683,9.241,9.645,11.355,14.231,14.76,13.578,13.147,13.398,13.331,14.368,15.157,15.715,16.14,16.779,17.503,17.247,16.992,17.805,17.084,14.704,12.185
112,2004-04-22,1.0,10.04,9.762,9.345,9.13,9.335,10.906,13.997,14.666,13.424,13.146,13.633,13.621,14.251,15.112,15.58,16.335,17.131,17.549,17.414,17.574,18.694,18.023,15.165,12.507
113,2004-04-23,1.0,10.949,10.184,9.752,9.289,9.518,10.941,13.342,14.089,13.32,13.414,14.068,14.721,15.679,16.427,16.702,16.664,16.913,16.838,16.816,16.473,17.45,17.154,15.267,13.106
114,2004-04-24,1.0,11.447,10.264,9.77,9.481,9.475,9.981,11.046,12.936,14.595,15.551,16.149,16.346,16.718,16.714,17.427,18.158,19.279,19.832,19.209,17.788,18.037,17.044,15.098,12.865
115,2004-04-25,1.0,11.035,10.1,9.458,9.229,9.129,9.232,9.712,11.437,14.27,15.1,14.886,14.405,14.577,14.614,14.404,14.899,15.687,16.006,16.312,16.758,17.89,17.274,14.945,12.575
116,2004-04-26,1.0,10.862,10.27,9.839,9.691,10.006,11.212,13.941,14.445,13.562,13.454,13.613,13.631,13.758,13.354,12.731,13.026,13.908,14.748,15.625,15.729,16.171,15.359,13.516,11.637
117,2004-04-27,1.0,10.287,9.812,9.672,9.784,10.327,12.194,15.355,15.399,13.731,12.816,12.758,12.646,12.301,12.302,11.787,12.419,13.152,13.827,14.604,15.236,16.57,16.618,15.15,13.639
118,2004-04-28,1.0,12.59,12.346,12.392,12.75,13.555,15.945,19.771,19.521,16.4,14.535,13.764,13.071,12.535,12.342,11.726,11.767,12.479,13.566,13.981,14.277,15.651,15.591,13.606,11.65
119,2004-04-29,1.0,10.421,10.135,10.103,10.384,11.151,13.335,16.809,17.013,14.509,13.481,12.811,12.232,12.214,12.495,12.405,12.699,13.443,14.239,14.8,15.031,16.199,15.856,13.7,11.444
120,2004-04-30,1.0,10.091,9.662,9.161,9.248,9.881,11.597,14.545,15.152,13.935,13.389,12.779,12.268,12.71,12.596,12.3,12.506,12.986,13.49,13.699,14.221,15.353,14.959,13.696,11.995
121,2004-05-01,1.0,10.473,9.758,9.331,9.309,9.354,9.803,11.334,12.66,14.18,14.742,14.859,14.832,14.29,14.157,14.234,14.922,14.998,14.93,14.911,15.127,15.595,15.132,13.803,12.034
122,2004-05-02,1.0,10.818,10.183,9.659,9.358,9.374,9.655,10.088,11.799,14.444,15.615,15.725,16.168,16.171,16.346,16.041,16.38,16.896,17.29,17.244,16.807,17.302,16.035,13.821,11.663
123,2004-05-03,1.0,10.13,9.432,9.227,9.11,9.754,10.973,13.933,14.81,14.217,13.867,13.712,13.202,12.844,12.837,12.551,13.231,14.077,14.766,15.756,16.087,17.583,17.45,15.774,13.976
124,2004-05-04,1.0,12.996,12.602,12.71,12.905,13.691,15.675,19.2,18.957,16.454,14.834,14.105,13.238,12.563,12.143,11.976,12.362,12.855,13.545,13.947,14.411,16.247,16.326,14.229,12.191
125,2004-05-05,1.0,10.886,10.455,10.377,10.346,10.822,12.78,15.879,16.096,14.404,13.669,13.055,12.814,12.425,12.572,12.708,12.985,13.806,14.777,15.126,15.456,16.713,16.633,14.131,11.656
