,datetime,zone_id,h1,h2,h3,h4,h5,h6,h7,h8,h9,h10,h11,h12,h13,h14,h15,h16,h17,h18,h19,h20,h21,h22,h23,h24
29717,2004-01-18,19.0,82.923,80.872,80.067,78.767,79.01,77.982,82.598,89.903,99.82,102.843,99.312,96.123,94.328,91.841,88.272,87.458,88.821,93.607,96.486,95.202,93.366,89.339,89.562,83.836
29718,2004-01-19,19.0,81.78,83.517,88.225,92.128,98.025,103.175,116.004,123.265,121.07,111.998,103.954,97.089,90.658,85.88,82.18,83.352,90.119,106.713,120.451,122.366,119.655,114.935,114.815,108.868
29719,2004-01-20,19.0,106.453,107.278,109.538,112.836,118.776,125.662,142.834,142.518,128.946,115.956,107.434,100.846,93.918,89.183,86.999,89.971,98.316,112.508,125.29,127.235,125.489,121.249,119.361,111.663
29720,2004-01-21,19.0,108.943,110.901,114.572,118.575,124.345,131.402,150.076,147.586,132.935,119.935,109.841,104.419,99.042,96.519,94.39,95.5,102.174,114.22,126.014,127.33,125.37,121.512,119.294,111.149
29721,2004-01-22,19.0,108.473,107.721,107.533,109.293,112.441,116.68,132.638,130.626,115.533,102.56,91.491,83.888,76.916,71.839,70.991,74.934,80.818,91.376,102.515,104.75,103.428,99.259,97.059,90.846
29722,2004-01-23,19.0,88.64,90.096,92.399,96.964,103.313,110.794,129.968,132.34,121.385,111.971,102.826,96.602,91.808,89.061,85.575,85.263,91.798,106.063,116.806,115.386,111.57,106.583,105.807,98.825
29723,2004-01-24,19.0,93.555,91.116,91.168,93.759,97.309,97.225,105.549,115.816,120.041,116.556,105.559,97.187,90.459,85.491,80.201,80.813,86.261,100.139,111.339,113.661,113.674,112.834,117.094,113.082
29724,2004-01-25,19.0,111.129,110.407,111.253,113.243,116.382,113.686,120.119,128.721,139.935,142.379,137.872,133.375,131.801,132.762,134.603,135.511,138.626,144.558,145.12,141.958,136.574,133.244,133.525,127.895
29725,2004-01-26,19.0,124.016,123.567,124.829,126.232,128.687,126.608,131.302,135.14,139.746,144.399,142.716,141.57,136.798,131.812,128.83,127.38,131.366,138.064,139.034,134.931,129.766,123.367,122.298,115.282
29726,2004-01-27,19.0,111.676,109.918,110.5,111.736,115.313,113.503,118.395,123.744,126.772,126.949,123.682,120.728,117.465,115.729,114.748,114.672,116.733,123.681,128.773,125.621,119.199,111.692,109.516,102.874
29727,2004-01-28,19.0,100.066,100.775,103.073,107.814,114.046,116.991,127.272,132.797,130.585,122.007,114.447,108.47,104.538,99.734,96.412,94.838,97.636,111.957,124.441,124.789,121.223,116.018,114.655,107.091
29728,2004-01-29,19.0,103.383,102.369,102.643,103.799,106.9,109.542,120.011,120.764,113.361,104.239,97.004,90.906,84.509,80.417,77.496,76.445,79.658,94.187,107.909,109.994,108.84,103.282,101.498,94.091
29729,2004-01-30,19.0,90.789,89.744,88.989,89.619,92.748,97.087,108.477,113.567,111.05,97.432,86.579,82.432,78.624,77.13,78.876,82.672,89.258,101.608,111.45,112.14,111.712,110.809,114.709,111.493
29730,2004-01-31,19.0,108.98,110.481,112.952,117.221,122.433,123.055,133.87,142.072,142.355,134.582,123.348,111.801,102.443,94.96,89.699,87.663,91.56,103.593,115.085,118.233,119.377,118.677,123.514,119.74
29731,2004-02-01,19.0,117.882,118.291,119.439,121.461,123.217,111.543,118.52,127.249,129.574,120.409,107.603,96.921,91.269,85.299,80.323,78.182,81.379,91.313,102.137,103.92,105.68,104.204,115.384,112.236
29732,2004-02-02,19.0,108.819,109.369,112.53,116.176,122.316,119.732,136.644,135.506,120.119,105.709,93.357,84.035,76.313,70.946,68.456,69.689,77.601,89.955,102.168,105.159,103.136,99.628,104.355,96.332
29733,2004-02-03,19.0,91.609,89.678,89.029,90.875,94.38,91.4,104.05,105.108,100.881,97.733,93.274,89.202,84.749,81.095,75.909,71.258,73.441,84.172,97.478,98.972,98.192,95.109,99.19,91.781
29734,2004-02-04,19.0,88.404,88.107,89.373,92.149,98.04,97.296,113.471,112.464,98.905,86.46,76.877,70.031,63.885,60.103,57.226,58.231,64.445,76.999,92.255,96.392,97.464,95.443,101.342,94.881
29735,2004-02-05,19.0,92.435,93.167,95.744,99.9,105.923,105.215,122.626,120.77,109.922,102.696,94.831,85.931,79.838,76.698,76.799,81.135,87.949,96.35,104.372,104.982,101.643,95.965,99.185,90.919
29736,2004-02-06,19.0,87.155,87.484,88.684,90.433,94.272,92.408,104.4,106.575,103.158,100.384,97.659,97.078,94.871,93.718,92.309,92.155,95.133,100.099,102.003,98.193,93.584,88.665,93.55,86.434
29737,2004-02-07,19.0,81.516,78.58,77.592,77.254,78.889,73.374,80.368,88.316,89.782,86.928,82.529,76.871,71.44,67.831,65.445,66.699,73.929,83.65,91.861,92.763,91.747,89.769,99.674,95.38
29738,2004-02-08,19.0,92.745,92.305,93.255,95.294,98.482,90.326,96.142,104.596,109.513,104.17,92.939,84.397,79.18,75.053,59.825,61.091,73.888,80.516,96.185,101.707,102.451,99.585,106.736,100.085
29739,2004-02-09,19.0,96.134,95.189,94.452,97.048,102.639,100.841,116.543,114.128,100.844,89.671,83.188,79.21,76.427,74.816,74.122,76.518,82.295,90.01,97.168,96.813,92.783,86.022,87.733,79.704
29740,2004-02-10,19.0,74.347,73.665,74.64,76.266,81.229,83.102,99.536,98.939,90.213,84.381,77.605,71.701,67.286,63.959,60.077,61.345,66.554,76.053,87.432,88.975,86.476,82.507,85.847,79.636
29741,2004-02-11,19.0,75.739,75.068,75.732,77.686,82.317,84.008,101.06,100.593,91.212,83.221,76.33,70.2,64.443,61.069,58.661,59.849,67.118,76.518,90.038,92.92,93.902,90.623,94.887,85.99
29742,2004-02-12,19.0,80.566,79.238,79.163,80.077,84.102,84.256,99.267,99.421,91.943,88.656,87.198,86.852,83.846,81.28,79.202,79.272,81.889,87.58,97.487,99.481,98.997,96.404,103.329,96.353
29743,2004-02-13,19.0,92.619,92.284,93.031,95.087,99.357,98.064,113.505,111.16,96.599,83.592,73.584,66.422,60.023,57.279,54.417,53.59,56.209,64.465,77.33,81.183,82.08,80.937,88.75,83.332
29744,2004-02-14,19.0,78.438,76.341,76.151,77.229,78.863,72.075,77.804,84.064,88.925,89.349,85.614,80.759,76.522,73.322,70.945,71.411,74.295,77.848,82.547,81.721,79.069,76.454,82.395,78.379
29745,2004-02-15,19.0,75.484,75.247,76.08,77.636,81.0,75.69,80.909,89.271,96.833,95.923,92.065,87.153,84.477,82.334,80.05,78.711,83.691,91.74,99.876,102.848,101.85,99.173,106.201,100.249
29746,2004-02-16,19.0,95.017,93.201,95.316,98.171,104.58,101.907,112.898,117.766,113.528,108.678,103.247,96.957,91.186,84.056,79.618,78.848,82.88,92.187,108.761,112.85,111.578,107.934,115.85,110.053
29747,2004-02-17,19.0,107.674,106.947,106.597,106.458,109.401,105.567,117.586,117.958,109.515,102.304,97.952,95.922,94.416,94.122,93.669,95.605,100.848,107.1,114.466,112.584,107.829,102.091,106.194,99.038
29748,2004-02-18,19.0,96.541,97.271,98.391,101.189,106.926,105.727,120.909,121.084,107.562,94.522,85.395,78.834,72.232,67.998,64.469,63.781,68.713,76.781,91.909,97.128,98.148,95.176,99.899,92.465
29749,2004-02-19,19.0,88.79,86.746,85.354,85.144,87.687,87.08,102.851,99.396,87.906,78.758,69.966,63.971,60.079,56.034,52.398,51.367,54.307,61.479,74.826,79.096,78.851,75.317,78.169,70.717
29750,2004-02-20,19.0,67.542,68.199,70.379,73.67,79.835,82.874,100.158,100.338,85.826,72.404,63.176,57.382,52.068,49.279,46.869,47.348,49.715,55.072,64.885,67.011,65.496,61.87,64.916,58.902
29751,2004-02-21,19.0,54.359,51.835,50.924,51.114,52.062,48.171,53.821,60.823,65.604,65.52,63.14,60.006,56.295,53.685,51.975,52.182,54.738,60.758,71.15,73.99,74.058,72.699,79.912,76.251
29752,2004-02-22,19.0,73.988,74.405,75.739,78.916,83.807,78.532,86.464,96.164,99.695,90.664,79.481,70.238,65.101,61.335,57.447,55.324,56.506,63.768,77.362,84.046,85.257,82.506,87.886,81.6
29753,2004-02-23,19.0,79.819,81.244,84.662,88.61,95.454,96.62,114.085,112.11,97.154,82.941,74.443,68.906,63.773,60.658,58.215,59.595,65.244,75.926,88.086,91.418,89.417,82.935,85.908,77.055
29754,2004-02-24,19.0,72.851,71.919,71.635,72.468,76.308,76.942,91.566,90.405,81.464,76.87,70.114,66.324,63.376,61.724,60.027,62.711,69.3,77.042,87.386,89.557,88.041,84.373,86.682,80.052
29755,2004-02-25,19.0,77.432,78.404,80.429,83.329,88.954,91.194,108.423,106.362,92.127,83.237,75.432,69.313,64.594,60.871,58.51,59.41,65.294,77.192,90.746,95.348,95.776,92.067,96.875,90.427
29756,2004-02-26,19.0,87.391,87.749,89.242,91.135,95.59,94.903,109.966,107.709,99.652,96.243,92.806,89.362,86.654,85.192,84.725,86.447,90.961,97.099,105.387,106.681,103.692,97.406,99.654,90.335
29757,2004-02-27,19.0,85.053,83.369,82.621,83.831,87.108,87.635,102.613,101.727,92.693,85.074,78.271,72.163,67.25,63.692,60.799,58.75,61.201,69.423,81.237,85.078,85.391,84.206,92.635,88.702
29758,2004-02-28,19.0,85.765,86.218,87.773,90.667,93.425,87.401,95.441,101.922,98.075,88.005,78.091,69.42,62.439,56.943,53.755,52.299,53.236,57.772,68.715,73.759,75.444,76.316,85.264,83.195
29759,2004-02-29,19.0,81.044,81.026,82.689,85.709,88.943,82.087,88.61,95.199,93.324,82.971,70.89,62.118,57.126,52.672,49.585,48.421,50.644,55.657,65.683,69.853,68.853,63.591,64.306,58.275
29760,2004-03-01,19.0,55.559,55.957,58.515,62.336,68.604,80.446,99.489,95.403,80.742,70.145,61.881,57.121,52.817,50.769,49.364,49.78,52.68,59.528,71.551,76.873,73.782,67.488,59.628,51.482
29761,2004-03-02,19.0,46.278,44.457,44.024,44.656,47.283,56.003,72.356,70.551,62.12,56.503,53.689,52.778,51.325,50.441,49.967,51.779,56.328,62.064,73.044,76.401,73.348,67.026,59.136,50.159
29762,2004-03-03,19.0,45.994,44.788,45.04,46.719,51.67,62.426,80.876,76.783,66.434,59.664,55.404,52.786,50.378,49.23,47.654,48.565,51.488,57.389,68.301,73.867,71.351,64.761,57.104,47.947
29763,2004-03-04,19.0,42.807,41.344,41.449,42.381,45.015,54.671,72.421,71.507,61.936,56.599,53.257,51.965,50.627,50.707,50.463,51.568,53.951,60.423,70.387,74.428,71.09,63.868,56.789,46.785
29764,2004-03-05,19.0,40.61,37.888,36.516,36.693,39.346,48.16,65.471,66.856,59.397,55.929,54.357,51.939,50.281,49.125,46.832,48.506,50.205,53.577,62.492,65.479,62.826,58.518,55.048,48.101
29765,2004-03-06,19.0,42.075,38.742,36.96,36.751,37.401,39.086,44.417,51.865,59.558,63.811,64.131,62.168,59.343,56.529,53.871,53.341,54.238,56.13,62.186,65.335,62.394,58.469,55.588,49.899
29766,2004-03-07,19.0,45.101,42.983,43.058,44.462,47.389,50.671,59.578,72.586,77.899,74.27,66.071,59.311,56.788,54.722,52.717,51.698,52.91,56.538,67.038,69.502,60.764,55.921,55.287,51.04
29767,2004-03-08,19.0,50.472,50.775,52.411,56.922,61.874,74.261,93.81,91.43,79.715,73.289,69.454,67.546,66.902,66.316,64.406,66.652,72.492,81.96,95.11,100.57,99.612,94.239,88.168,80.461
29768,2004-03-09,19.0,76.589,75.613,76.368,78.252,83.5,93.838,111.863,105.32,87.007,76.179,67.977,64.657,63.009,63.021,61.054,62.214,68.823,78.198,88.711,92.418,92.116,86.945,81.176,74.579
29769,2004-03-10,19.0,71.79,72.214,72.268,73.345,77.793,88.057,105.15,101.707,87.674,80.159,74.657,73.152,72.657,73.645,74.864,78.094,83.747,90.396,98.978,102.653,101.325,97.965,92.437,85.726
29770,2004-03-11,19.0,83.222,83.738,86.456,89.539,95.04,104.831,121.7,113.17,93.806,80.377,70.511,64.365,59.522,55.922,52.824,52.783,55.738,61.322,73.063,82.008,81.742,77.267,72.156,63.995
29771,2004-03-12,19.0,60.43,60.213,61.557,63.98,68.363,78.586,95.975,90.872,77.408,70.481,65.519,61.052,57.685,55.342,52.561,52.87,53.169,58.048,69.058,76.653,77.58,77.553,78.107,73.97
29772,2004-03-13,19.0,71.902,71.985,74.376,77.54,82.043,85.751,94.932,101.645,97.67,89.285,80.322,72.832,66.4,61.392,57.723,56.434,57.737,62.298,73.63,82.265,84.073,83.528,84.328,80.159
29773,2004-03-14,19.0,77.246,76.673,76.839,77.022,78.754,78.695,84.748,92.946,96.697,90.765,78.493,68.609,63.947,59.952,56.829,54.763,55.463,60.396,70.372,78.518,77.417,70.792,64.837,56.121
29774,2004-03-15,19.0,51.184,48.801,47.947,48.627,51.712,60.843,77.464,75.726,67.32,62.563,58.71,54.892,52.572,50.674,49.424,49.368,52.586,57.642,68.52,76.29,74.238,67.468,59.747,51.405
29775,2004-03-16,19.0,46.177,44.564,44.686,45.821,49.111,58.246,76.097,77.234,71.808,71.145,71.808,72.091,71.655,72.078,71.64,74.491,82.023,90.342,98.671,100.882,97.208,89.88,83.016,74.243
29776,2004-03-17,19.0,70.242,69.52,69.734,71.21,75.235,84.22,101.069,98.548,89.249,82.895,79.005,75.737,73.995,72.024,70.016,72.246,76.597,83.359,93.589,97.805,95.861,91.026,86.363,79.115
29777,2004-03-18,19.0,76.91,77.861,79.917,81.694,84.834,93.383,107.36,102.252,89.9,79.935,71.874,64.222,59.624,57.305,57.105,57.719,60.827,68.735,79.703,85.658,84.053,77.992,70.992,62.69
29778,2004-03-19,19.0,57.29,55.291,54.979,56.933,61.175,70.968,87.939,84.295,73.164,68.401,63.143,59.289,55.308,53.096,50.992,50.405,51.77,56.306,66.999,75.112,76.954,76.144,76.684,73.03
29779,2004-03-20,19.0,71.37,71.844,74.507,78.213,82.527,86.878,95.967,98.828,92.623,84.261,75.636,67.801,62.233,57.649,54.204,53.047,51.838,54.811,63.766,69.249,67.178,62.996,59.518,53.09
29780,2004-03-21,19.0,47.435,44.365,42.889,42.255,42.599,43.139,49.116,59.801,69.5,70.342,65.441,60.795,58.663,57.032,54.934,54.149,57.118,64.737,76.126,86.552,87.389,83.029,78.657,72.669
29781,2004-03-22,19.0,70.365,71.3,73.759,77.425,83.676,94.437,111.203,107.264,97.431,93.895,85.292,80.448,76.415,72.813,69.611,69.527,73.873,82.374,96.941,105.971,107.447,103.326,98.902,93.121
29782,2004-03-23,19.0,91.492,93.163,95.95,100.394,107.518,117.595,134.237,120.826,98.319,85.761,76.161,69.82,64.396,60.741,57.594,56.611,59.912,66.999,80.653,92.76,93.985,89.668,85.297,77.841
29783,2004-03-24,19.0,75.248,75.352,76.53,79.498,84.773,95.032,111.061,101.664,83.403,72.603,64.849,59.836,55.603,53.338,51.367,51.461,55.098,60.795,70.442,79.061,78.262,73.837,66.802,58.374
29784,2004-03-25,19.0,54.624,53.565,53.728,55.009,58.588,68.068,84.129,81.359,70.643,62.058,56.547,53.227,50.841,49.523,48.035,49.26,52.394,55.883,62.552,70.854,71.549,64.91,56.894,47.147
29785,2004-03-26,19.0,41.621,39.264,38.807,40.427,44.299,54.776,71.588,69.557,59.877,55.15,51.98,50.375,48.905,48.135,47.456,48.093,49.295,51.54,56.821,63.493,61.34,56.562,52.764,45.664
29786,2004-03-27,19.0,40.179,37.157,36.015,36.165,37.377,39.452,46.157,54.227,59.556,59.814,57.945,55.517,53.685,52.765,51.47,51.409,52.356,54.462,59.064,64.252,61.915,57.158,52.953,46.61
29787,2004-03-28,19.0,41.061,37.999,36.849,36.845,37.617,39.005,44.331,54.503,63.707,66.974,63.018,58.145,56.091,54.262,52.132,50.633,51.296,54.65,62.306,72.278,72.045,66.307,59.621,52.272
29788,2004-03-29,19.0,48.775,48.475,48.916,50.434,54.523,65.646,83.413,79.773,69.436,64.304,60.757,57.891,55.403,53.972,52.448,52.947,56.355,62.345,74.132,83.951,83.245,77.434,68.871,60.706
29789,2004-03-30,19.0,56.505,55.732,55.741,57.257,61.273,71.036,88.269,87.041,79.774,75.89,72.185,68.637,63.648,59.342,57.146,59.036,65.383,73.971,83.435,88.536,86.109,78.11,69.844,61.169
29790,2004-03-31,19.0,57.519,55.239,55.005,55.648,59.012,67.896,83.011,81.578,73.212,70.775,68.774,67.2,65.471,65.319,65.395,67.944,73.861,80.39,85.826,88.26,84.836,78.435,71.37,62.689
29791,2004-04-01,19.0,57.995,57.178,56.878,57.762,61.192,64.075,77.943,76.965,68.822,65.304,62.538,58.919,54.466,52.086,51.725,53.429,59.594,67.977,76.162,81.913,80.728,75.659,75.952,67.656
29792,2004-04-02,19.0,62.811,61.226,60.78,62.045,65.597,68.921,82.518,81.625,73.723,68.555,63.422,61.844,60.171,58.456,58.85,60.887,64.442,68.349,73.16,75.446,75.587,71.871,75.298,68.342
29793,2004-04-03,19.0,63.691,61.505,60.606,61.764,64.739,62.376,68.996,74.828,77.743,75.143,70.108,65.014,59.157,56.188,53.864,51.957,51.763,53.849,59.994,67.806,67.489,66.236,70.857,65.601
29794,2004-04-04,19.0,61.734,60.108,60.055,60.001,60.952,56.625,60.516,67.933,75.003,75.49,70.097,64.497,62.5,60.65,57.877,55.821,55.871,59.142,63.836,72.566,81.811,80.922,83.157,74.797
29795,2004-04-05,19.0,69.519,68.495,69.495,71.667,75.88,77.51,90.439,90.237,79.494,76.441,71.079,67.493,63.518,59.97,56.847,55.485,56.636,59.451,64.133,71.535,81.583,81.835,83.413,75.821
29796,2004-04-06,19.0,72.026,72.177,74.723,77.959,83.419,84.549,99.283,97.876,83.436,73.27,64.46,58.51,54.014,50.43,48.007,46.978,48.476,51.756,54.829,60.666,70.131,68.475,67.365,57.87
29797,2004-04-07,19.0,51.646,50.59,51.222,52.754,56.885,60.757,76.026,76.507,66.547,60.351,54.039,50.773,47.576,46.625,45.683,46.142,48.3,51.301,53.04,56.194,64.701,62.572,60.187,49.504
29798,2004-04-08,19.0,42.32,39.535,38.762,39.479,43.138,47.305,61.567,63.323,55.525,51.881,49.171,47.099,45.848,47.127,45.744,45.908,48.413,51.265,53.352,55.925,63.079,60.678,59.13,48.629
29799,2004-04-09,19.0,41.659,38.578,37.68,38.651,42.253,46.473,62.468,66.765,60.967,56.268,52.648,49.436,46.984,45.481,44.525,44.381,46.323,48.337,49.599,50.968,58.136,56.55,58.336,50.906
29800,2004-04-10,19.0,44.894,42.327,41.827,42.935,45.746,45.587,51.681,59.688,66.92,67.74,64.376,60.565,58.198,56.159,54.085,54.005,55.323,56.914,59.507,63.101,68.048,66.886,69.158,62.021
29801,2004-04-11,19.0,55.157,51.114,49.228,49.081,50.927,49.188,52.422,58.9,69.742,75.076,70.631,65.522,64.22,63.758,62.636,62.225,63.146,65.329,68.169,73.007,76.094,72.276,73.82,66.084
29802,2004-04-12,19.0,60.973,58.803,58.16,58.759,62.296,62.463,70.924,73.283,73.6,75.522,76.203,76.05,74.4,72.703,71.289,70.706,73.576,78.789,81.205,81.569,80.482,75.022,73.462,66.091
29803,2004-04-13,19.0,60.508,57.735,57.13,57.824,60.495,62.214,72.571,74.39,72.772,71.128,69.656,68.051,66.246,64.658,63.883,64.159,64.086,63.884,63.29,66.658,74.896,72.399,72.963,64.261
29804,2004-04-14,19.0,58.964,57.016,57.079,58.169,61.509,62.569,71.796,71.578,66.105,64.583,64.232,62.79,60.524,59.201,59.475,61.611,65.845,71.265,75.542,77.067,78.985,75.194,76.205,67.225
29805,2004-04-15,19.0,61.931,59.975,59.893,61.894,66.464,69.435,81.586,81.032,72.468,65.743,60.901,57.272,53.441,50.71,47.955,47.75,48.695,50.663,52.305,56.203,65.263,64.592,66.066,58.672
29806,2004-04-16,19.0,54.09,54.237,56.495,60.273,66.618,70.808,84.536,85.551,74.862,65.5,58.361,53.859,49.964,47.666,46.229,46.125,46.454,48.486,49.35,50.888,58.97,57.821,59.185,51.968
29807,2004-04-17,19.0,46.334,43.919,43.684,44.909,47.61,47.043,53.791,60.35,62.2,60.499,56.068,52.786,51.055,50.4,50.578,51.722,53.348,55.122,54.796,55.303,62.025,60.278,60.757,52.321
29808,2004-04-18,19.0,44.893,40.543,38.0,36.12,36.119,33.84,36.774,44.208,53.35,57.036,55.621,54.652,57.527,60.22,61.949,64.096,66.778,69.438,70.331,71.38,79.668,76.374,72.152,57.556
29809,2004-04-19,19.0,47.881,42.946,40.278,39.213,39.954,42.576,54.989,56.372,52.543,51.635,53.34,55.195,57.145,60.781,62.764,65.549,67.784,71.297,73.929,73.424,80.064,75.496,70.488,56.748
29810,2004-04-20,19.0,47.848,43.495,40.728,39.069,40.236,43.219,56.153,56.503,52.413,52.095,54.197,57.253,60.52,63.511,66.294,70.26,75.087,79.25,78.992,77.89,82.071,77.123,71.801,57.167
29811,2004-04-21,19.0,48.163,43.778,41.052,39.974,41.217,44.126,57.662,58.259,52.849,52.828,54.902,57.627,61.225,64.811,66.785,68.716,71.969,73.479,72.859,72.467,78.402,74.609,70.455,56.405
29812,2004-04-22,19.0,47.612,43.476,40.871,39.662,40.708,43.925,57.725,58.655,53.539,51.925,51.816,54.249,58.555,62.003,64.246,67.341,69.218,74.739,74.574,73.243,78.61,76.034,71.01,57.0
29813,2004-04-23,19.0,48.169,43.771,41.335,40.655,41.991,44.532,57.692,59.041,54.52,54.809,56.984,60.469,63.865,68.023,70.565,70.504,71.734,70.091,68.795,66.017,67.908,64.818,64.818,55.508
29814,2004-04-24,19.0,47.825,43.478,40.594,39.453,39.261,36.932,40.553,46.717,53.995,58.469,59.383,59.876,60.306,60.629,62.706,65.474,68.041,68.925,66.896,63.773,66.574,64.448,63.135,53.384
29815,2004-04-25,19.0,45.369,40.546,38.02,36.836,36.744,33.82,36.63,43.044,52.66,57.745,56.2,53.814,53.584,52.9,52.005,52.535,53.857,56.438,58.705,60.917,68.407,65.551,61.766,50.255
29816,2004-04-26,19.0,42.397,38.658,36.756,36.096,37.654,40.816,53.4,54.674,50.475,50.768,51.273,51.215,51.061,51.406,51.441,50.692,54.118,58.21,61.557,63.048,64.436,60.014,56.493,46.728
29817,2004-04-27,19.0,40.198,37.66,36.356,36.272,38.685,43.68,59.604,59.956,53.19,50.049,47.501,46.826,46.623,45.635,45.849,46.498,49.525,54.094,57.225,59.846,65.749,63.727,61.38,51.743
29818,2004-04-28,19.0,47.119,45.636,45.776,47.771,52.982,60.463,79.056,76.972,64.645,57.229,52.733,48.659,46.838,45.934,44.951,45.106,48.51,51.822,53.535,55.14,64.05,63.485,61.159,49.9
29819,2004-04-29,19.0,44.269,42.225,42.194,43.055,47.069,52.673,68.651,65.952,56.303,51.671,48.48,47.362,46.038,46.666,47.035,48.301,51.391,53.933,54.804,57.182,64.848,64.835,60.926,48.736
29820,2004-04-30,19.0,41.597,38.266,36.924,37.194,39.356,43.613,58.017,58.863,52.566,49.583,47.573,47.64,47.188,47.773,48.802,49.861,51.23,53.186,54.315,54.147,59.141,58.085,58.532,49.757
29821,2004-05-01,19.0,42.095,38.015,35.912,35.091,35.94,35.542,40.078,46.654,52.382,55.333,55.375,54.864,55.34,55.751,56.47,56.446,57.257,58.444,58.525,59.304,62.092,59.331,59.215,51.516
29822,2004-05-02,19.0,44.506,40.405,37.736,36.956,37.718,35.031,37.86,44.712,55.792,62.87,61.708,61.112,62.981,65.395,66.464,67.834,68.715,69.219,67.999,67.405,68.708,64.209,59.791,49.574
29823,2004-05-03,19.0,42.191,39.935,37.491,36.676,37.819,41.842,56.45,57.966,54.155,53.456,53.631,53.866,53.196,52.315,51.828,53.259,58.306,65.126,68.651,69.607,73.711,71.285,67.641,57.614
29824,2004-05-04,19.0,52.102,50.493,50.642,51.964,56.126,62.871,79.627,76.313,64.508,58.287,53.478,50.215,48.364,47.034,46.2,46.681,49.711,52.96,55.144,57.536,66.13,66.4,62.023,51.392
