datetime,zone_id,h1,h2,h3,h4,h5,h6,h7,h8,h9,h10,h11,h12,h13,h14,h15,h16,h17,h18,h19,h20,h21,h22,h23,h24
2004-01-25,20,104.055,103.098,103.921,105.796,108.885,108.257,112.939,122.111,129.945,131.233,126.493,123.93,123.436,124.007,123.214,124.3,127.476,133.154,132.389,128.419,128.09,121.864,118.435,111.743
2004-01-26,20,107.671,105.888,106.231,107.309,109.747,112.127,119.742,122.758,126.078,132.976,131.225,126.441,128.158,125.693,123.04,123.125,127.492,134.552,133.218,132.257,127.112,119.643,115.841,109.243
2004-01-27,20,105.059,103.267,102.797,103.49,105.561,108.61,116.811,121.424,123.141,123.629,123.171,122.098,119.147,118.037,114.125,113.607,115.434,123.697,129.545,126.061,121.127,116.433,112.521,106.318
2004-01-28,20,103.328,102.722,102.132,104.273,107.936,111.316,122.188,127.896,126.457,122.364,118.707,114.418,109.487,105.569,103.991,103.877,107.305,119.986,128.523,126.189,123.026,118.693,114.67,107.49
2004-01-29,20,102.61,101.14,99.927,100.266,103.227,107.688,118.478,122.262,116.683,109.697,105.587,101.551,98.596,96.443,94.276,92.568,96.769,108.423,115.328,115.183,112.655,106.583,102.771,95.3
2004-01-30,20,90.332,89.072,88.355,89.808,93.509,98.594,111.803,119.894,118.922,113.492,106.271,101.322,98.132,95.463,95.289,97.263,103.519,116.035,123.32,123.352,122.769,120.943,122.172,117.346
2004-01-31,20,113.574,113.233,114.159,116.14,119.868,121.88,128.298,135.542,136.542,132.25,125.995,117.983,111.007,104.417,100.183,98.359,100.377,109.675,117.82,118.574,117.484,115.721,116.921,112.689
2004-02-01,20,109.274,109.092,109.917,111.902,114.789,110.564,115.935,122.679,123.508,115.447,105.592,106.932,98.027,92.038,88.362,86.799,90.254,99.126,106.303,106.874,106.918,105.312,110.146,106.383
2004-02-02,20,102.452,103.186,104.999,108.175,113.101,114.855,130.328,132.198,138.312,115.96,108.483,103.05,97.876,95.279,92.607,93.138,98.994,107.778,115.29,114.643,111.131,106.219,105.843,98.147
2004-02-03,20,92.65,90.596,89.438,91.343,95.0,94.379,102.112,105.628,107.646,109.261,108.983,106.005,100.487,95.417,91.621,90.237,93.663,103.465,111.274,110.241,107.08,101.197,100.026,92.782
2004-02-04,20,88.801,87.168,85.748,86.743,89.993,91.132,104.025,109.79,109.469,101.105,93.283,88.878,85.519,83.49,81.061,80.135,84.898,96.667,107.777,109.157,108.713,105.855,108.036,101.696
2004-02-05,20,98.306,98.684,98.007,100.081,103.871,104.368,120.938,125.047,120.59,115.874,109.376,104.978,102.436,100.78,99.333,101.257,105.511,114.177,120.466,118.473,112.719,105.463,106.337,98.914
2004-02-06,20,93.858,92.026,90.581,90.446,92.555,90.729,97.926,102.972,105.353,104.305,106.838,108.009,104.927,101.688,99.585,98.863,101.81,105.806,108.099,104.756,100.776,96.394,98.328,91.79
2004-02-07,20,86.146,83.509,82.391,82.674,84.374,81.877,87.829,94.737,100.54,99.023,95.64,92.458,89.281,87.228,86.416,88.301,91.987,99.904,105.637,105.223,102.507,100.183,104.47,99.509
2004-02-08,20,95.038,93.76,94.171,95.032,97.03,92.536,97.773,105.519,108.254,103.4,95.51,90.396,87.03,83.732,80.008,79.044,81.181,90.43,101.25,103.961,103.491,100.799,101.973,95.739
2004-02-09,20,91.925,91.138,91.976,93.701,98.407,100.3,115.808,120.364,113.044,106.817,102.573,99.372,95.753,92.512,91.567,93.263,96.344,103.239,109.593,109.069,104.989,100.661,100.233,92.357
2004-02-10,20,86.27,85.086,84.425,85.413,88.841,90.865,106.043,110.29,103.872,98.701,94.213,89.938,85.623,82.603,80.49,79.627,83.37,93.818,104.292,105.603,103.839,100.311,99.769,92.129
2004-02-11,20,87.589,86.957,85.142,85.92,90.123,92.505,108.67,113.74,107.272,100.914,94.861,90.179,86.068,82.664,80.33,80.426,85.311,94.682,105.268,106.838,106.08,102.24,102.239,94.219
2004-02-12,20,88.85,87.026,85.446,86.733,89.518,91.254,106.06,111.504,105.746,102.19,96.631,89.361,86.385,86.802,84.938,84.253,87.242,94.888,104.855,106.671,105.512,102.137,102.783,95.656
2004-02-13,20,88.924,86.864,85.635,86.77,89.575,91.215,106.746,110.229,100.755,94.116,88.955,84.244,80.017,77.114,74.565,73.992,77.079,84.281,93.756,93.997,93.554,91.73,94.69,88.653
2004-02-14,20,83.486,80.732,79.934,80.778,82.326,80.065,85.348,92.804,98.296,98.72,96.219,91.994,88.712,86.057,83.916,84.787,88.244,91.711,93.648,93.284,91.797,90.183,93.792,89.646
2004-02-15,20,85.526,83.431,83.306,84.459,86.687,84.168,90.269,98.016,101.776,98.397,93.415,90.17,89.316,86.872,84.709,83.151,87.607,96.923,104.547,106.105,105.672,102.427,104.001,98.515
2004-02-16,20,95.139,96.067,98.074,101.304,106.298,109.536,126.197,131.551,122.31,115.082,109.968,104.982,99.818,95.127,91.302,90.328,94.193,104.357,116.265,118.857,116.425,111.958,113.152,106.504
2004-02-17,20,102.067,100.604,100.182,100.806,103.365,104.704,120.956,124.786,114.737,107.767,103.004,99.206,97.794,96.16,94.95,94.62,99.812,107.094,114.738,115.979,113.88,108.762,109.45,102.066
2004-02-18,20,98.405,98.669,99.349,101.615,106.51,108.792,125.002,127.921,114.591,104.6,97.478,91.704,87.23,83.983,81.047,81.92,86.078,94.263,105.673,108.657,107.894,103.19,102.686,94.353
2004-02-19,20,89.774,88.317,88.329,89.249,92.529,94.174,109.377,111.805,101.249,92.589,86.969,82.681,79.172,76.707,74.468,73.361,75.482,81.166,90.897,93.475,92.435,89.347,89.119,83.051
2004-02-20,20,78.912,77.89,77.292,78.842,82.865,85.885,102.163,106.901,95.5,87.667,81.729,77.675,74.655,71.766,69.759,68.926,71.489,77.087,83.038,81.932,80.472,76.813,77.514,71.72
2004-02-21,20,66.061,63.303,62.206,62.289,63.97,63.897,70.978,79.373,85.29,86.478,86.646,87.035,86.025,82.925,79.446,78.154,80.066,84.962,91.978,93.841,92.552,90.172,92.427,87.36
2004-02-22,20,82.675,81.182,80.815,81.284,82.736,80.015,85.808,94.174,98.889,94.648,88.346,83.231,80.709,77.918,75.165,76.098,79.297,85.063,93.721,97.376,96.178,92.671,93.794,87.725
2004-02-23,20,84.961,85.619,87.583,89.792,94.368,97.012,114.458,118.425,108.399,100.896,94.055,85.1,84.263,82.643,80.543,79.49,84.498,93.877,102.553,103.914,101.222,95.696,95.658,88.481
2004-02-24,20,82.253,80.258,78.854,79.64,83.24,86.178,101.274,106.175,100.205,96.998,95.22,93.324,89.307,89.439,88.405,88.195,93.654,99.511,106.033,106.966,104.68,99.646,98.33,90.362
2004-02-25,20,85.576,84.568,84.779,87.097,91.874,94.994,111.589,114.858,104.096,96.685,92.139,89.144,85.39,82.846,81.173,80.876,85.133,94.639,104.579,107.282,107.242,103.057,103.884,97.508
2004-02-26,20,93.031,92.709,92.584,93.787,97.921,99.016,114.023,118.586,112.096,108.37,104.351,99.964,95.8,93.594,92.933,94.781,98.733,105.43,111.529,111.649,108.673,102.599,101.995,94.109
2004-02-27,20,89.295,87.604,85.986,86.598,89.892,92.132,107.583,108.937,99.722,93.536,88.246,83.999,79.567,76.011,74.351,72.953,75.41,80.42,91.35,94.429,94.412,92.536,96.504,91.533
2004-02-28,20,87.258,86.485,86.189,87.855,90.712,89.448,96.593,103.358,101.507,93.934,87.455,81.267,75.766,71.352,69.109,67.654,68.462,71.771,78.351,81.826,81.371,81.099,85.756,81.847
2004-02-29,20,78.459,78.332,79.249,81.137,83.536,81.13,86.59,93.468,94.493,87.491,78.56,72.564,69.574,66.551,64.353,65.004,67.965,73.035,80.042,82.973,81.068,77.507,77.07,71.476
2004-03-01,20,68.665,68.512,69.123,71.281,76.012,85.807,103.142,102.371,95.63,89.772,84.715,81.522,78.9,76.393,74.72,74.077,76.384,81.575,91.368,94.592,90.618,85.839,77.633,69.895
2004-03-02,20,64.22,62.587,61.4,61.501,64.037,71.324,86.999,92.669,85.271,81.233,79.626,78.743,77.555,76.723,75.233,74.941,77.436,81.031,89.36,92.966,89.845,84.307,76.416,69.268
2004-03-03,20,65.176,64.279,64.022,65.986,70.398,79.53,96.693,101.024,92.014,85.15,80.802,78.369,76.454,75.575,73.795,73.539,76.326,83.179,90.785,92.118,89.308,83.387,74.859,65.917
2004-03-04,20,61.444,59.602,58.402,58.444,61.46,69.003,85.527,90.195,84.444,81.023,79.171,77.959,75.85,74.523,72.718,72.729,75.341,80.841,88.337,90.673,87.57,82.475,74.799,66.549
2004-03-05,20,61.442,59.926,58.803,59.688,63.05,70.561,86.471,92.136,86.205,81.053,77.903,75.51,73.147,71.031,70.874,69.638,71.167,74.258,79.215,80.036,77.11,73.145,68.754,62.238
2004-03-06,20,56.517,53.463,51.491,50.804,51.032,52.625,57.962,65.452,73.028,75.884,76.321,74.906,72.174,68.933,67.084,66.806,68.24,72.039,75.875,77.552,75.22,72.309,69.48,64.994
2004-03-07,20,60.881,60.081,60.382,61.668,64.186,67.344,73.885,82.354,84.87,81.995,75.613,71.467,69.671,67.894,65.855,65.537,67.938,75.465,85.028,86.749,84.362,80.553,76.092,70.564
2004-03-08,20,67.886,68.111,69.138,71.551,76.025,85.585,102.442,104.976,97.664,95.42,93.454,91.84,90.88,91.025,90.504,92.276,96.188,103.796,110.237,111.523,107.883,102.654,95.811,88.833
2004-03-09,20,84.478,83.123,82.763,82.448,85.614,93.092,107.594,107.157,101.916,93.044,90.352,91.167,88.412,87.086,86.175,86.649,91.452,100.279,107.313,106.415,104.417,104.175,95.992,87.183
2004-03-10,20,83.111,81.776,80.9,81.496,85.129,93.538,109.371,110.652,100.574,98.576,96.689,95.013,92.134,88.549,87.244,86.964,90.659,96.23,101.985,106.745,109.283,108.559,100.439,92.621
2004-03-11,20,89.431,89.731,89.329,91.396,96.045,104.261,120.288,115.125,103.895,99.776,91.818,86.986,83.203,80.899,78.343,78.49,80.73,86.216,95.13,99.133,97.522,93.197,86.39,79.042
2004-03-12,20,74.986,74.157,73.656,74.374,78.657,87.435,102.723,105.309,96.68,92.603,89.078,85.144,80.852,77.792,75.833,75.064,76.778,80.87,88.81,93.616,93.393,91.787,89.399,84.026
2004-03-13,20,80.683,79.398,79.41,80.405,83.028,86.195,93.523,98.74,97.788,93.598,87.362,82.139,77.26,73.285,70.521,68.935,70.251,74.397,82.185,87.664,88.445,87.203,85.022,80.332
2004-03-14,20,76.696,75.878,75.604,75.746,76.944,77.685,82.647,90.426,96.24,94.507,87.392,81.029,78.177,74.98,72.638,71.582,73.727,79.5,84.827,88.217,84.877,79.107,72.579,65.293
2004-03-15,20,60.941,59.848,60.454,62.317,66.734,76.34,93.52,99.624,91.111,86.118,82.579,79.605,76.396,75.415,73.708,73.469,75.479,80.033,88.114,93.532,90.849,85.728,78.696,71.204
2004-03-16,20,65.441,64.159,63.917,65.076,69.403,78.111,95.665,104.219,101.511,101.193,101.701,101.695,100.966,99.367,98.009,99.878,104.324,109.454,113.248,113.822,109.827,102.794,95.858,87.432
2004-03-17,20,83.04,81.598,80.732,81.537,84.932,92.609,108.299,111.013,102.864,98.843,95.343,93.644,92.21,91.452,89.068,89.03,94.494,102.338,108.463,110.547,108.933,103.486,96.904,89.236
2004-03-18,20,84.72,83.362,82.686,83.37,86.741,94.423,109.763,107.383,105.012,96.266,91.562,88.258,85.047,82.416,80.691,81.56,87.862,94.927,100.127,101.757,99.897,94.597,87.097,79.154
2004-03-19,20,73.889,71.985,71.3,73.134,77.974,86.253,101.16,104.215,96.715,93.18,88.912,84.977,80.421,77.098,73.838,72.01,73.783,77.608,83.883,89.799,90.046,89.553,88.564,83.028
2004-03-20,20,79.007,77.488,77.45,78.545,81.084,84.956,91.347,96.899,96.561,92.139,86.36,81.19,76.503,73.116,70.304,69.858,70.88,73.559,77.434,81.024,79.286,75.65,71.473,65.134
2004-03-21,20,60.029,56.614,55.682,56.004,58.716,62.271,69.005,77.794,85.725,86.598,82.748,80.718,81.163,79.906,78.036,78.891,83.004,90.211,97.424,101.858,100.765,95.646,90.033,83.639
2004-03-22,20,80.4,79.861,80.523,81.951,86.178,95.771,112.672,112.808,109.682,105.13,101.047,97.843,94.452,92.177,89.395,89.35,93.549,101.381,111.917,114.956,113.829,116.315,106.831,99.905
2004-03-23,20,96.362,96.13,96.743,98.565,101.919,109.13,124.032,117.436,110.647,100.183,94.832,91.372,88.367,85.61,82.243,80.973,83.664,89.376,98.226,105.574,105.303,101.188,94.609,87.346
2004-03-24,20,83.8,82.692,82.768,85.11,89.795,97.722,113.067,112.358,99.258,91.767,86.412,82.451,80.963,79.482,78.129,79.734,83.599,86.98,93.535,98.085,96.485,91.37,83.58,75.327
2004-03-25,20,70.923,68.473,66.694,66.972,69.778,77.372,92.68,96.386,87.093,81.711,78.927,76.749,75.089,73.965,72.608,72.241,74.133,77.722,82.735,88.822,88.079,81.285,73.28,64.136
2004-03-26,20,58.779,56.105,54.702,55.775,58.974,67.358,83.04,87.32,80.759,77.92,75.848,74.836,72.993,71.662,70.447,70.471,70.819,72.765,74.492,78.213,76.369,72.106,67.306,60.293
2004-03-27,20,55.079,51.913,49.91,49.802,51.395,54.71,61.743,70.425,77.073,79.637,78.644,77.193,74.151,71.638,70.189,70.92,73.024,75.582,76.777,78.152,76.066,71.816,67.388,61.017
2004-03-28,20,56.159,53.987,53.399,53.288,54.313,56.162,61.014,70.227,77.267,77.404,73.004,70.54,69.578,67.236,64.384,63.581,64.586,68.906,74.43,80.989,79.347,74.003,67.045,60.483
2004-03-29,20,56.994,56.602,57.531,59.645,64.699,74.29,91.46,94.65,88.28,84.244,80.591,77.931,75.952,74.135,71.962,71.394,73.949,78.308,85.753,93.043,91.154,85.682,78.505,71.686
2004-03-30,20,67.645,66.826,66.852,68.287,71.705,80.252,96.145,101.588,95.557,91.959,90.321,88.487,86.859,84.785,84.462,86.982,92.903,100.73,105.365,105.786,101.077,94.621,86.312,78.319
2004-03-31,20,73.132,71.066,70.017,70.28,73.343,80.921,96.625,100.292,94.602,93.026,91.954,90.406,89.038,88.424,87.714,88.715,93.074,98.442,101.577,102.819,100.51,93.788,86.033,77.861
2004-04-01,20,73.199,70.899,69.475,69.929,73.072,77.035,92.035,95.589,89.724,85.951,84.327,82.865,82.207,82.574,82.936,85.308,90.55,96.09,100.539,102.247,100.308,94.481,91.208,82.573
2004-04-02,20,77.51,75.663,74.511,75.05,78.405,82.081,95.761,96.299,90.978,94.143,88.657,85.664,83.55,81.452,80.709,79.795,81.533,86.121,88.705,89.793,87.85,83.964,84.112,77.32
2004-04-03,20,72.729,70.262,69.346,70.475,72.789,72.226,78.254,85.17,88.478,88.358,85.681,82.524,77.954,73.943,71.0,70.076,71.327,74.821,77.268,82.114,82.089,78.749,78.752,73.268
2004-04-04,20,69.339,67.867,67.872,67.877,69.896,68.025,74.333,81.234,86.741,87.476,83.914,82.281,81.709,80.038,77.671,76.312,76.962,81.627,84.773,91.343,97.177,94.836,92.412,83.914
2004-04-05,20,79.025,77.887,78.479,80.548,84.743,89.979,102.328,106.943,102.723,101.421,97.092,93.408,89.893,86.783,83.69,81.895,83.102,86.359,88.969,92.095,99.148,104.328,99.078,89.994
2004-04-06,20,84.704,82.708,82.403,83.763,87.097,90.762,104.839,105.192,98.66,90.311,84.978,81.318,77.742,75.01,73.028,71.964,73.627,76.068,77.049,79.461,87.432,85.012,81.797,73.038
2004-04-07,20,68.601,66.401,64.929,65.675,68.2,72.929,85.625,89.975,84.912,81.469,78.498,76.452,74.846,74.031,72.705,72.189,72.65,75.309,75.803,76.382,82.969,80.458,77.559,68.119
2004-04-08,20,62.313,60.178,59.003,59.995,62.994,68.081,79.572,85.392,85.157,83.915,80.974,78.015,75.861,73.844,72.55,71.289,72.064,74.849,75.843,76.552,81.022,79.365,77.144,67.913
2004-04-09,20,61.933,59.575,58.82,59.774,62.537,66.224,75.641,81.986,81.193,79.652,77.384,74.575,70.737,68.172,66.315,65.442,65.895,67.355,66.815,67.055,72.736,71.691,71.786,66.489
2004-04-10,20,61.634,59.27,58.503,59.526,61.672,62.397,68.665,76.094,80.86,81.311,78.278,75.082,70.827,67.097,65.221,64.135,64.861,66.098,66.845,68.674,72.844,72.025,70.695,63.115
2004-04-11,20,57.593,54.714,53.949,54.547,55.916,57.237,61.953,69.224,78.407,82.442,80.287,79.628,79.967,77.614,75.244,74.887,76.223,78.384,80.83,84.151,86.348,82.962,80.717,72.693
2004-04-12,20,67.956,66.348,66.358,67.12,70.27,74.97,87.958,93.976,93.315,95.037,96.557,96.472,96.776,95.219,94.171,93.63,96.372,101.439,103.155,102.846,102.203,96.375,91.977,82.162
2004-04-13,20,75.568,73.109,71.849,72.334,74.835,78.873,93.475,99.348,94.641,93.799,92.861,92.246,91.07,89.979,89.298,90.034,89.051,89.071,91.237,93.814,96.785,92.088,87.482,77.859
2004-04-14,20,72.595,70.404,68.75,69.562,71.836,75.659,90.694,95.833,90.184,89.037,88.299,88.355,87.888,86.976,86.409,87.476,91.607,96.385,99.601,99.804,101.618,97.085,93.365,84.001
2004-04-15,20,78.511,76.644,75.257,76.269,79.627,84.373,99.416,101.314,90.941,85.402,82.579,79.699,76.899,74.178,72.603,71.445,72.455,74.554,75.523,78.318,86.467,85.15,82.398,74.342
2004-04-16,20,69.594,68.602,68.258,70.478,75.19,79.918,96.047,100.716,89.404,82.45,76.951,74.008,71.05,68.633,67.195,66.698,67.58,68.988,68.791,68.573,74.733,73.447,71.987,63.86
2004-04-17,20,58.082,55.269,54.026,55.014,57.779,59.268,65.968,72.337,74.377,72.663,69.991,68.156,66.594,65.472,65.483,66.188,67.95,69.862,68.879,67.508,72.384,71.24,68.471,60.415
2004-04-18,20,54.243,50.436,48.73,47.761,47.321,47.103,51.333,58.772,67.183,69.273,67.63,66.968,68.156,68.072,67.886,69.044,71.726,74.485,74.888,75.247,81.442,79.167,72.806,61.775
2004-04-19,20,55.042,51.998,50.705,50.795,52.811,57.247,72.381,78.135,76.047,76.707,78.19,80.22,80.811,81.441,81.501,81.045,79.562,82.385,88.042,85.894,91.97,88.214,81.756,69.772
2004-04-20,20,61.804,58.355,55.789,54.914,56.095,60.428,74.446,80.513,76.687,75.906,76.107,77.0,77.796,79.751,80.303,80.675,79.281,81.775,86.104,86.14,89.147,84.113,77.389,66.483
2004-04-21,20,60.31,56.657,53.613,53.24,55.595,60.045,74.053,80.142,76.32,75.218,75.387,76.089,76.967,78.615,78.532,79.258,79.958,82.656,82.975,83.323,88.611,85.166,79.645,67.747
2004-04-22,20,60.153,56.714,53.938,53.649,55.547,59.444,74.029,79.699,75.919,75.562,74.982,75.62,76.204,77.566,76.588,75.868,73.644,79.502,79.274,80.854,84.937,82.641,76.14,65.305
2004-04-23,20,58.607,55.539,52.847,52.541,54.226,58.324,71.815,77.679,73.805,73.905,74.071,74.555,74.79,75.381,75.145,71.727,71.484,75.092,74.123,71.519,75.069,73.812,71.77,63.596
2004-04-24,20,56.756,52.711,50.839,50.347,50.177,49.884,54.57,62.067,67.281,68.612,67.29,66.449,66.261,65.789,66.82,67.779,70.038,72.008,70.485,67.625,70.55,70.038,66.908,58.112
2004-04-25,20,51.838,48.541,46.876,46.504,46.984,46.291,50.08,56.472,64.874,67.384,66.006,65.176,66.06,65.318,64.036,63.507,64.952,68.063,69.797,71.615,75.347,71.988,67.489,58.391
2004-04-26,20,53.517,51.421,50.942,51.6,53.535,57.835,72.63,79.16,76.439,76.191,76.229,75.665,74.239,73.498,72.958,72.898,75.692,80.476,83.289,83.97,84.393,80.478,75.877,66.172
2004-04-27,20,60.793,58.698,57.769,58.454,61.366,66.935,81.992,87.198,80.543,76.684,74.959,73.745,72.448,71.72,71.396,71.387,73.45,78.56,80.646,83.368,90.017,88.332,85.096,76.909
2004-04-28,20,72.123,70.261,69.03,69.784,73.692,79.014,94.58,96.184,86.406,81.317,78.087,75.619,73.281,73.042,72.011,71.203,72.395,73.729,75.154,75.424,81.938,80.905,75.974,66.641
2004-04-29,20,61.198,59.62,58.785,59.31,62.58,67.679,82.693,86.086,79.603,76.079,73.885,73.559,73.0,72.79,73.015,72.977,73.665,75.829,75.714,76.352,82.586,81.379,75.334,64.14
2004-04-30,20,58.056,55.083,52.768,51.673,54.498,59.273,73.162,78.249,74.496,72.996,70.905,70.989,70.358,70.072,69.984,70.027,70.246,71.647,70.885,69.54,73.411,72.98,70.703,62.278
2004-05-01,20,55.436,51.547,49.582,48.639,49.475,50.092,54.732,61.295,66.056,67.395,66.915,65.734,65.736,65.461,65.343,65.87,68.028,70.455,69.36,68.385,69.581,68.117,66.367,59.047
2004-05-02,20,53.111,50.657,49.114,48.79,48.907,48.284,51.787,58.741,67.638,70.642,69.893,68.919,69.881,70.266,70.523,71.018,72.577,74.682,76.506,76.272,76.848,73.558,67.216,57.351
2004-05-03,20,51.537,49.542,48.883,49.441,51.684,57.683,73.918,81.736,78.732,77.035,75.755,74.02,73.083,71.703,70.764,71.097,73.783,78.702,81.974,83.619,86.281,84.619,80.122,71.523
2004-05-04,20,66.846,64.647,63.547,64.605,67.549,72.968,88.173,91.562,84.111,79.064,76.249,73.915,72.036,71.099,70.278,69.471,71.193,73.56,74.912,76.458,82.92,82.085,76.861,67.401
2004-05-05,20,62.812,61.057,59.01,59.152,62.385,67.661,82.476,86.401,80.675,77.949,75.4,74.028,73.185,73.017,72.814,72.254,73.555,76.082,77.717,76.381,82.374,81.537,75.088,64.75
2004-05-06,20,58.156,55.797,53.869,54.019,57.109,63.023,78.211,83.257,77.18,74.755,73.821,74.205,74.62,75.659,76.394,77.835,80.283,83.222,83.821,82.804,86.283,86.053,80.684,67.805
2004-05-07,20,59.899,56.539,53.079,52.663,54.863,59.197,72.835,79.513,76.289,75.828,76.451,78.073,78.414,79.865,80.224,78.745,81.636,83.224,79.969,82.643,79.785,78.366,75.665,66.13
2004-05-08,20,58.817,54.314,51.494,50.6,51.303,51.709,57.416,64.631,69.98,71.222,70.662,69.498,68.801,68.944,69.468,70.864,72.727,74.285,72.835,70.09,71.784,73.009,70.878,62.944
2004-05-09,20,55.854,52.111,50.041,48.903,48.56,47.941,51.297,59.562,67.721,71.795,72.423,73.403,75.924,76.846,78.201,79.646,81.68,83.29,83.153,81.979,84.406,84.497,78.369,66.734
2004-05-10,20,58.985,55.324,53.445,53.099,54.45,58.438,71.935,79.241,79.45,81.679,84.784,87.995,90.728,93.054,93.919,93.516,91.285,93.444,93.339,97.676,96.1,94.415,86.751,73.768
