,datetime,zone_id,h1,h2,h3,h4,h5,h6,h7,h8,h9,h10,h11,h12,h13,h14,h15,h16,h17,h18,h19,h20,h21,h22,h23,h24
18179,2004-01-30,12.0,137.545,134.771,134.824,136.555,141.48,155.551,182.502,187.568,178.353,175.958,171.881,162.95,158.231,153.061,149.804,150.905,162.988,185.644,200.658,202.407,202.516,199.284,193.903,186.158
18180,2004-01-31,12.0,179.231,176.331,175.611,177.472,181.548,189.205,199.609,210.013,216.651,216.053,209.889,199.405,188.943,180.884,173.587,171.844,178.176,196.713,209.061,208.431,204.283,199.365,191.803,183.61
18181,2004-02-01,12.0,176.489,173.739,173.534,174.671,177.076,182.093,190.173,200.097,207.053,203.371,191.903,179.8,167.849,158.175,152.438,151.15,156.444,173.475,184.781,184.271,183.782,182.114,175.825,168.954
18182,2004-02-02,12.0,160.219,158.176,160.322,163.546,169.318,184.34,211.455,211.003,188.316,171.413,155.204,142.424,132.119,123.633,119.228,120.965,136.439,160.966,178.746,182.138,178.061,169.835,158.883,147.922
18183,2004-02-03,12.0,141.015,139.607,138.827,138.436,139.235,148.995,169.71,167.617,152.192,145.584,143.211,139.809,137.696,135.508,131.795,130.687,137.135,154.043,167.583,170.202,166.715,159.534,146.919,134.545
18184,2004-02-04,12.0,125.888,123.172,123.489,124.909,128.698,141.886,166.312,171.598,155.107,140.454,132.405,126.674,120.873,116.453,113.659,114.746,124.896,147.263,169.025,173.274,172.184,165.075,154.176,142.604
18185,2004-02-05,12.0,135.917,134.05,134.665,136.252,140.563,154.6,181.911,181.082,161.757,148.683,141.198,139.4,138.117,135.562,134.026,136.855,147.483,165.927,179.043,180.901,175.272,165.942,152.848,139.3
18186,2004-02-06,12.0,129.764,125.567,125.72,126.021,127.312,136.711,158.736,161.012,147.749,141.508,136.78,130.874,127.442,125.007,125.325,129.422,139.218,152.113,157.49,152.89,146.846,139.76,130.881,119.746
18187,2004-02-07,12.0,110.191,106.161,105.261,106.2,107.909,112.794,122.121,133.354,142.217,142.947,139.798,136.43,130.376,124.578,122.125,121.61,127.226,142.802,158.17,159.776,157.655,154.035,148.264,140.42
18188,2004-02-08,12.0,133.907,130.789,130.545,131.992,135.818,141.831,151.37,161.601,173.83,176.601,171.29,163.263,155.944,148.692,142.425,140.431,146.001,162.188,180.721,185.207,182.66,174.662,164.115,153.28
18189,2004-02-09,12.0,146.259,143.486,143.497,144.332,147.557,159.902,185.392,182.948,163.582,151.33,144.253,134.7,127.711,123.723,122.413,123.491,133.253,150.517,164.366,164.205,157.216,146.316,132.754,118.878
18190,2004-02-10,12.0,109.323,106.076,105.617,107.385,110.769,124.152,150.003,152.373,139.011,132.142,125.994,119.888,114.55,107.968,101.486,99.286,106.213,125.041,148.209,153.165,151.021,143.377,130.805,118.514
18191,2004-02-11,12.0,110.351,109.322,110.027,112.355,117.211,131.576,159.606,162.33,147.394,139.599,131.019,123.775,118.065,113.003,109.486,109.965,120.269,142.571,163.102,167.943,167.559,161.162,149.335,136.218
18192,2004-02-12,12.0,127.629,124.0,124.277,125.195,128.266,141.301,166.979,168.887,155.645,149.984,145.734,141.11,133.912,125.317,123.062,126.933,135.207,149.762,165.093,167.429,164.045,157.343,145.976,134.589
18193,2004-02-13,12.0,127.019,124.916,124.87,126.403,129.211,142.804,167.622,168.182,150.477,138.947,130.645,123.718,117.831,112.37,108.408,107.783,113.975,128.921,149.567,152.673,152.556,150.655,145.188,136.949
18194,2004-02-14,12.0,129.033,125.064,125.011,126.149,128.473,133.929,142.789,153.497,165.318,166.108,158.193,146.96,134.903,128.206,125.024,124.886,130.528,139.915,147.926,146.73,143.156,139.891,133.991,127.707
18195,2004-02-15,12.0,122.608,120.756,121.602,122.936,124.843,129.697,137.883,148.572,158.578,160.537,154.996,148.098,143.416,140.796,139.199,139.597,145.109,160.191,177.439,179.567,175.763,169.52,160.698,152.708
18196,2004-02-16,12.0,147.27,146.088,147.15,149.216,153.955,165.16,181.035,185.02,182.151,180.107,172.061,162.458,152.867,144.07,136.953,134.312,139.27,157.453,182.973,189.459,187.56,179.784,169.542,158.743
18197,2004-02-17,12.0,152.562,153.018,155.515,157.792,160.767,171.685,193.406,189.05,174.656,164.85,155.107,145.79,139.435,135.859,134.151,138.5,150.739,167.408,182.293,184.19,177.024,167.558,154.296,140.759
18198,2004-02-18,12.0,132.606,130.394,130.7,132.871,136.486,147.73,168.337,173.457,163.312,151.781,144.432,137.885,131.369,125.354,121.066,121.093,129.001,148.007,172.034,176.453,173.355,163.086,150.916,138.713
18199,2004-02-19,12.0,131.116,128.323,126.732,126.471,128.434,140.862,166.527,165.479,148.437,141.573,130.818,119.015,111.859,106.118,101.191,100.14,106.064,121.506,143.688,150.373,149.579,144.914,135.08,125.192
18200,2004-02-20,12.0,118.627,117.693,118.56,118.411,119.052,130.983,156.948,157.628,140.225,127.274,123.307,117.254,108.13,101.62,99.813,101.994,105.91,121.501,138.62,138.257,134.227,128.194,119.667,109.074
18201,2004-02-21,12.0,99.224,93.693,91.264,90.268,90.41,94.066,101.598,111.283,122.704,128.754,125.477,118.794,111.293,105.678,102.66,105.89,112.405,122.453,138.044,139.611,137.181,133.269,127.108,118.443
18202,2004-02-22,12.0,111.409,107.769,106.605,106.26,107.149,111.238,118.972,129.614,140.266,143.559,138.934,132.504,125.57,120.26,114.936,112.247,115.872,128.504,148.446,153.567,151.213,143.883,133.855,122.653
18203,2004-02-23,12.0,116.429,115.652,117.057,119.003,123.511,138.757,166.311,166.499,145.553,133.848,123.938,115.799,108.145,101.831,98.028,97.547,107.82,127.991,150.206,155.181,151.944,142.542,130.572,118.076
18204,2004-02-24,12.0,109.496,106.662,105.967,106.67,109.739,123.595,151.279,153.236,136.158,125.119,118.134,112.429,110.624,110.605,110.861,113.996,124.297,140.663,157.096,159.892,154.417,145.991,134.668,122.828
18205,2004-02-25,12.0,116.852,117.21,120.345,124.536,130.666,146.337,173.563,170.429,151.165,142.491,135.399,128.739,121.667,116.209,111.729,111.149,119.412,135.736,158.569,165.135,164.871,158.86,147.673,136.856
18206,2004-02-26,12.0,129.976,128.725,130.03,131.381,135.277,148.87,174.669,171.034,152.462,143.586,139.644,134.03,129.291,125.805,124.465,127.44,137.177,151.807,167.922,169.898,164.702,156.343,144.73,132.0
18207,2004-02-27,12.0,123.228,120.478,120.36,121.327,124.706,138.329,164.496,165.745,150.669,140.43,131.969,125.383,118.537,111.924,107.506,107.038,114.324,128.899,148.538,153.913,155.027,153.994,147.716,140.349
18208,2004-02-28,12.0,133.388,130.322,129.787,130.246,131.893,137.582,146.407,155.815,157.711,152.595,141.552,129.32,118.057,109.196,102.756,100.219,101.843,110.22,128.003,133.058,133.044,130.627,126.363,119.998
18209,2004-02-29,12.0,114.344,112.49,113.287,114.673,117.823,123.275,132.304,139.816,143.661,141.001,128.365,116.4,108.188,101.701,96.646,94.799,97.46,106.714,126.79,133.265,130.517,122.597,112.451,102.502
18210,2004-03-01,12.0,97.063,95.27,96.448,99.229,104.887,120.585,147.891,147.56,128.943,116.454,106.063,98.217,91.659,87.996,86.694,86.963,90.9,101.165,124.301,131.473,127.286,117.956,104.318,91.345
18211,2004-03-02,12.0,82.353,78.216,77.144,76.861,78.178,88.9,112.147,113.693,103.094,98.897,95.387,92.563,89.932,86.328,83.349,84.547,91.133,100.651,117.251,122.833,117.43,107.946,95.261,82.684
18212,2004-03-03,12.0,74.387,72.242,72.493,74.603,78.839,93.047,120.729,120.932,105.237,96.394,90.911,86.695,83.631,80.923,78.329,78.65,84.517,95.298,114.811,121.582,119.668,111.455,97.798,85.231
18213,2004-03-04,12.0,77.439,74.366,73.857,74.264,77.22,88.526,114.137,117.543,107.078,102.802,99.36,94.491,88.262,84.924,83.095,82.495,89.208,100.576,120.351,127.339,122.783,115.244,103.664,91.19
18214,2004-03-05,12.0,82.713,79.98,79.588,80.093,83.111,95.115,120.368,124.009,113.085,108.221,102.277,95.725,88.71,84.214,81.499,80.305,83.719,90.157,105.683,108.428,104.386,97.83,89.68,79.511
18215,2004-03-06,12.0,70.341,64.123,61.247,60.035,59.96,63.51,70.735,81.65,95.141,103.765,107.37,106.141,102.153,98.927,95.817,94.329,95.394,98.445,108.698,112.418,108.596,104.035,97.837,90.37
18216,2004-03-07,12.0,82.498,78.241,77.684,78.509,80.786,86.022,94.579,106.592,116.871,119.224,113.397,106.602,100.41,95.654,92.002,91.107,94.853,103.564,122.067,130.291,127.167,118.425,106.761,95.348
18217,2004-03-08,12.0,88.196,84.7,84.91,86.292,90.373,104.09,130.537,132.928,120.372,115.52,112.085,110.398,106.187,106.087,105.022,107.445,115.299,129.729,147.999,153.242,148.142,138.282,125.403,113.642
18218,2004-03-09,12.0,107.189,104.648,104.451,104.94,108.208,122.213,148.319,145.473,128.478,120.156,110.745,105.759,102.312,98.427,96.105,97.988,104.419,117.562,140.524,148.838,146.922,142.873,132.988,121.457
18219,2004-03-10,12.0,114.449,112.063,111.129,111.63,113.777,125.324,149.12,148.183,135.991,134.656,133.219,132.036,131.791,129.892,130.043,131.484,137.246,145.662,161.638,163.062,157.335,148.585,135.069,121.947
18220,2004-03-11,12.0,114.188,111.603,111.569,113.227,116.795,130.139,154.412,147.575,131.283,121.469,112.195,103.917,97.949,92.565,88.551,87.521,92.95,105.259,126.89,136.927,132.98,124.99,113.935,102.438
18221,2004-03-12,12.0,94.352,91.736,92.485,94.749,99.114,113.335,137.902,135.742,119.833,114.144,109.738,105.888,103.365,100.173,97.725,97.896,103.832,114.672,133.275,140.772,139.699,136.48,131.464,123.131
18222,2004-03-13,12.0,116.668,113.584,113.736,116.105,120.01,127.536,136.712,146.501,153.691,152.714,145.778,136.802,128.303,120.997,114.686,112.295,114.228,121.159,136.605,144.209,144.159,141.542,136.385,129.691
18223,2004-03-14,12.0,124.388,122.316,122.537,124.176,127.184,132.843,139.411,149.801,158.654,154.863,144.414,133.279,127.978,125.601,116.458,112.077,113.972,124.746,141.167,147.652,142.502,130.614,116.871,103.62
18224,2004-03-15,12.0,93.555,87.98,84.938,83.553,84.814,97.155,120.837,122.588,110.566,103.907,99.845,93.44,89.858,85.763,82.773,82.353,86.96,97.347,118.161,129.36,126.929,118.157,106.577,95.987
18225,2004-03-16,12.0,89.495,87.61,87.108,88.342,92.081,106.408,135.233,141.775,135.589,136.44,136.534,136.455,137.281,136.107,134.904,137.385,147.741,159.437,166.693,166.963,160.933,148.5,133.986,119.391
18226,2004-03-17,12.0,109.82,106.388,105.88,107.052,110.228,123.849,149.407,151.759,139.105,133.38,128.097,122.163,117.212,116.674,118.044,121.707,130.986,143.97,158.512,162.332,156.826,147.394,133.87,120.263
18227,2004-03-18,12.0,112.777,110.622,110.788,112.336,116.195,129.968,151.686,155.247,147.241,134.633,122.081,114.042,107.465,103.929,103.519,104.053,111.421,125.225,143.059,151.867,149.328,139.689,125.868,111.759
18228,2004-03-19,12.0,102.543,97.567,94.802,95.075,96.441,108.1,132.95,140.045,136.044,138.773,135.58,128.693,123.098,117.414,114.018,113.959,119.725,127.767,140.966,146.884,146.338,144.708,139.249,131.959
18229,2004-03-20,12.0,126.616,124.41,124.889,126.851,129.966,136.984,145.919,151.592,149.86,142.796,133.297,122.972,113.686,107.621,103.067,101.814,104.309,110.787,125.645,133.036,130.912,124.539,116.339,105.669
18230,2004-03-21,12.0,94.661,87.28,82.882,79.972,79.148,82.76,89.494,101.844,116.598,121.374,118.946,115.312,111.651,108.957,106.749,106.463,110.299,120.922,137.704,149.778,148.18,141.668,131.005,119.846
18231,2004-03-22,12.0,113.98,112.822,114.456,116.695,121.028,136.262,161.36,156.822,147.165,141.934,135.412,128.014,121.9,116.656,113.289,112.782,118.992,132.586,154.986,165.774,164.985,160.152,148.022,137.296
18232,2004-03-23,12.0,129.934,129.41,132.13,135.413,141.001,156.744,180.633,168.304,143.083,131.21,121.773,114.408,109.57,103.602,99.696,99.32,104.611,117.744,139.515,154.794,153.864,145.448,134.018,121.276
18233,2004-03-24,12.0,114.559,113.099,114.218,116.667,121.293,135.347,158.738,150.152,127.298,112.528,101.738,93.527,88.612,86.691,84.002,84.12,89.643,101.666,120.473,131.194,128.462,120.69,107.516,94.112
18234,2004-03-25,12.0,85.689,82.387,81.517,82.259,85.412,98.376,122.863,124.885,113.387,107.7,100.121,93.286,88.184,84.106,80.989,80.177,85.457,95.509,109.512,119.241,116.731,107.759,95.145,81.746
18235,2004-03-26,12.0,73.393,69.233,67.877,68.216,70.676,81.74,103.092,105.874,94.752,90.057,86.501,84.199,82.247,80.965,79.967,80.039,83.591,88.821,99.94,107.186,103.507,97.017,88.188,77.708
18236,2004-03-27,12.0,69.194,63.957,61.859,61.344,62.107,66.525,74.547,87.467,98.948,102.462,101.119,97.873,94.579,91.027,88.628,89.123,91.277,96.521,104.273,109.103,104.533,97.131,89.04,79.699
18237,2004-03-28,12.0,71.284,67.376,66.002,66.427,67.897,72.309,78.957,94.025,111.408,120.018,118.308,114.732,112.989,109.523,104.451,102.446,107.632,117.517,129.9,140.424,137.719,128.271,115.807,102.95
18238,2004-03-29,12.0,94.832,91.937,91.002,91.571,94.466,107.582,129.999,135.583,129.08,127.061,125.176,121.553,115.846,108.611,104.455,104.937,111.809,125.204,144.421,155.381,152.395,141.568,126.249,111.35
18239,2004-03-30,12.0,103.029,99.143,98.132,98.917,102.071,114.589,138.117,140.025,128.335,123.911,118.77,115.124,113.29,111.199,110.569,114.036,124.722,136.033,148.428,153.532,147.742,136.737,121.623,107.477
18240,2004-03-31,12.0,99.281,96.027,95.531,95.644,97.784,109.615,131.262,132.774,121.422,114.547,111.105,108.622,106.253,104.783,105.223,106.404,112.088,122.795,133.666,140.815,137.711,127.901,114.009,100.075
18241,2004-04-01,12.0,91.062,87.793,87.526,88.135,90.464,102.129,125.286,127.077,114.761,108.57,104.136,99.184,94.686,92.037,92.27,98.539,108.621,118.667,128.296,136.154,131.784,125.589,112.498,98.48
18242,2004-04-02,12.0,89.407,85.468,84.691,85.131,88.47,101.109,124.817,127.52,117.668,113.513,108.716,106.602,105.671,103.868,104.775,109.042,118.485,126.862,133.012,135.197,132.871,126.656,118.788,107.824
18243,2004-04-03,12.0,98.961,93.974,92.123,91.671,92.931,98.527,106.716,119.572,132.415,137.09,134.196,129.708,122.218,113.924,108.9,107.878,111.012,118.322,126.702,130.211,126.659,120.395,112.662,103.209
18244,2004-04-04,12.0,95.926,91.756,91.099,90.441,90.067,91.967,97.281,106.434,122.229,127.627,130.012,135.561,138.967,135.543,129.4,129.55,131.98,135.695,140.129,151.542,159.183,152.963,140.947,125.176
18245,2004-04-05,12.0,114.381,111.28,112.054,114.402,119.101,132.693,158.728,160.946,147.497,143.67,138.065,133.405,129.477,123.69,117.727,114.161,116.662,122.093,129.736,141.71,154.859,151.942,138.719,125.228
18246,2004-04-06,12.0,115.376,112.321,112.726,114.486,118.782,131.497,157.214,154.641,136.931,129.846,122.765,116.817,111.67,104.863,99.765,96.266,97.788,102.355,108.255,120.947,134.271,129.335,116.66,102.927
18247,2004-04-07,12.0,93.257,88.793,87.411,87.357,90.141,101.76,127.131,129.713,113.558,103.667,96.329,90.28,86.082,83.254,81.375,80.749,84.969,89.469,93.919,102.1,115.139,110.209,97.398,82.266
18248,2004-04-08,12.0,71.376,66.674,66.051,68.13,72.576,86.083,113.046,119.369,108.167,105.071,102.27,97.908,95.84,95.06,95.094,96.112,101.495,110.656,117.68,123.181,128.657,124.432,114.274,101.486
18249,2004-04-09,12.0,91.404,86.996,84.962,84.442,85.892,93.053,104.342,111.885,116.027,115.602,111.581,104.905,97.267,90.666,86.672,85.585,86.289,89.026,90.766,95.753,106.591,104.377,98.746,89.565
18250,2004-04-10,12.0,81.949,78.054,77.579,78.793,81.508,87.47,96.837,108.734,116.729,116.038,109.866,102.413,96.908,92.645,87.884,86.37,88.254,91.965,95.25,102.225,112.222,109.679,102.335,92.472
18251,2004-04-11,12.0,81.922,75.807,73.196,72.661,73.472,76.605,83.061,94.072,110.863,122.076,123.819,123.55,124.79,124.781,121.344,119.315,118.597,119.901,122.14,127.766,130.736,124.166,113.056,100.539
18252,2004-04-12,12.0,90.959,86.356,84.89,84.755,86.656,94.907,108.306,114.039,116.489,119.505,121.394,121.863,122.618,120.721,120.57,122.11,127.956,135.342,140.694,144.502,143.329,133.898,121.563,107.45
18253,2004-04-13,12.0,95.751,89.031,85.363,83.992,85.075,93.277,107.908,112.031,110.508,110.837,110.719,109.183,104.698,98.925,93.809,92.605,99.111,105.876,108.27,110.555,111.476,102.929,92.345,79.631
18254,2004-04-14,12.0,70.359,66.099,64.619,64.937,67.367,76.607,92.505,98.1,98.331,99.937,102.041,101.657,98.514,94.837,94.409,96.254,101.483,109.769,116.029,121.404,123.134,117.74,108.592,97.169
18255,2004-04-15,12.0,88.7,84.96,83.941,84.595,86.994,97.093,113.468,118.739,117.745,115.339,111.583,106.539,97.69,93.55,89.118,86.151,86.967,91.427,95.92,103.506,116.993,116.15,108.153,98.345
18256,2004-04-16,12.0,90.086,87.057,86.376,87.836,91.664,102.679,119.838,122.82,114.522,107.886,101.006,94.758,89.864,85.587,82.837,81.823,83.133,85.228,88.924,94.68,109.192,108.761,103.267,94.809
18257,2004-04-17,12.0,86.795,82.968,82.091,82.572,83.954,89.249,97.449,106.481,111.017,109.284,102.597,95.394,90.508,87.115,85.777,85.644,88.782,91.562,92.093,94.338,103.8,99.644,90.574,79.404
18258,2004-04-18,12.0,68.882,62.169,59.032,57.5,57.126,59.273,63.164,73.684,88.618,97.107,97.581,96.401,97.343,98.629,99.708,102.077,106.479,110.627,111.329,113.625,126.692,118.651,101.341,83.372
18259,2004-04-19,12.0,70.237,63.498,60.353,58.846,59.637,68.481,88.057,93.003,87.558,87.295,89.284,90.99,93.533,96.777,99.882,103.633,110.675,116.416,119.022,120.086,130.443,121.938,104.942,87.172
18260,2004-04-20,12.0,73.658,66.5,62.506,60.434,60.471,69.141,89.178,93.37,88.499,88.251,89.42,90.874,92.969,94.275,94.999,96.574,99.761,101.584,100.813,102.362,111.731,105.161,89.768,73.936
18261,2004-04-21,12.0,63.223,58.524,56.665,56.255,58.133,68.275,90.127,94.55,85.525,83.126,81.851,80.411,79.377,77.934,77.086,78.141,83.108,89.127,94.55,100.101,110.162,104.328,90.967,75.806
18262,2004-04-22,12.0,65.653,60.417,58.377,57.747,59.004,68.696,89.784,93.259,85.008,83.742,84.406,85.999,87.881,90.536,93.104,96.647,104.21,108.84,111.582,112.158,121.43,117.623,101.172,83.231
18263,2004-04-23,12.0,70.686,64.454,60.984,59.377,60.13,69.18,88.666,93.254,87.395,87.662,90.298,92.009,99.505,103.791,106.506,107.599,106.428,101.102,96.52,97.822,102.487,96.308,87.679,76.541
18264,2004-04-24,12.0,67.022,61.669,58.912,58.079,58.742,62.678,70.626,83.924,93.911,96.017,93.717,90.69,87.439,86.466,86.092,86.882,89.289,92.631,93.035,92.061,100.76,98.05,88.476,77.087
18265,2004-04-25,12.0,66.412,60.27,57.896,57.2,57.766,60.815,66.072,78.23,92.457,99.476,97.771,94.375,92.307,91.41,90.182,91.261,95.133,99.806,104.157,108.86,114.845,106.84,93.177,78.892
18266,2004-04-26,12.0,68.408,63.863,62.202,61.504,62.49,72.092,91.6,94.841,86.552,84.303,84.926,85.521,85.905,85.268,83.882,83.127,87.932,96.756,103.357,106.499,107.628,98.616,85.227,71.878
18267,2004-04-27,12.0,62.355,58.271,56.831,56.803,58.594,68.559,90.816,94.419,85.364,82.474,80.26,80.141,79.561,78.408,77.563,78.435,82.773,90.015,98.307,104.285,107.69,102.071,88.522,75.979
18268,2004-04-28,12.0,68.112,65.602,65.807,67.434,71.346,85.236,111.993,114.88,103.394,98.312,94.335,90.387,87.758,84.688,81.942,81.128,84.555,88.887,91.648,96.884,111.708,110.489,98.053,84.138
18269,2004-04-29,12.0,75.44,71.829,71.21,71.568,74.353,85.77,107.785,107.412,93.652,86.978,83.174,81.195,79.729,78.064,78.39,79.665,84.698,90.323,93.365,97.041,107.412,104.842,90.683,75.141
18270,2004-04-30,12.0,64.324,59.504,57.709,57.505,59.576,70.192,91.652,95.887,86.702,83.68,82.647,82.221,82.774,83.482,84.581,86.135,89.716,92.467,91.961,90.734,99.742,99.465,90.109,77.623
18271,2004-05-01,12.0,66.998,60.655,57.787,56.532,56.769,60.566,67.21,78.816,90.063,94.133,95.064,95.312,96.496,97.08,97.809,100.101,102.588,104.471,101.837,101.604,108.537,106.135,95.567,83.949
18272,2004-05-02,12.0,72.82,65.538,62.118,60.268,59.703,61.656,64.585,74.501,89.903,100.727,103.423,104.118,105.963,108.105,109.32,112.053,114.601,118.349,117.72,116.819,126.395,121.602,106.12,89.195
18273,2004-05-03,12.0,75.467,67.819,62.948,60.926,60.783,68.533,87.014,90.814,84.592,84.333,84.782,84.802,84.664,83.928,83.189,85.34,93.835,104.061,109.14,112.928,117.473,110.242,97.02,82.904
18274,2004-05-04,12.0,73.859,70.35,69.349,69.788,72.027,83.387,105.211,107.125,96.082,91.782,87.671,84.321,82.292,79.946,76.692,77.093,81.962,86.908,90.858,95.651,109.069,109.331,96.29,81.916
