datetime,zone_id,h1,h2,h3,h4,h5,h6,h7,h8,h9,h10,h11,h12,h13,h14,h15,h16,h17,h18,h19,h20,h21,h22,h23,h24
2004-01-20,17,41.07,41.103,41.509,42.368,44.199,47.28,52.754,51.553,48.2,44.995,42.653,40.096,37.597,36.694,36.512,36.527,40.165,44.529,47.474,47.929,47.999,46.849,46.028,43.875
2004-01-21,17,42.94,42.785,43.44,44.509,46.923,50.213,56.551,55.196,50.738,47.148,43.346,40.537,38.96,37.217,37.284,37.856,39.281,44.282,47.708,48.083,48.222,47.326,46.231,43.758
2004-01-22,17,42.587,41.951,41.455,41.926,43.542,46.176,51.118,49.885,45.609,41.21,37.726,34.776,32.89,30.921,29.273,29.782,32.498,36.053,38.203,38.58,38.794,37.982,37.02,34.852
2004-01-23,17,34.189,34.181,34.985,36.606,39.166,42.754,48.856,48.179,46.069,43.365,40.684,38.555,37.037,35.791,35.041,35.281,36.72,40.906,44.388,44.05,43.509,42.063,41.255,38.505
2004-01-24,17,36.812,35.473,34.728,34.578,35.825,37.189,39.752,41.886,42.595,41.463,39.068,36.469,33.687,32.949,32.856,33.313,35.517,39.586,42.482,43.305,43.517,43.125,43.087,42.172
2004-01-25,17,41.574,41.393,41.499,42.225,43.58,43.99,45.905,48.585,51.221,51.4,49.975,48.297,48.045,47.527,47.866,48.637,49.521,51.881,52.142,51.194,51.009,49.387,49.001,46.61
2004-01-26,17,44.776,44.337,44.809,45.156,45.929,46.733,48.468,49.158,50.737,51.864,51.128,50.844,50.1,48.807,48.044,47.333,47.785,50.0,50.395,48.21,46.545,45.624,43.809,42.181
2004-01-27,17,40.661,40.236,40.037,40.97,42.122,44.194,46.337,47.24,47.933,48.078,47.052,45.875,44.461,43.623,42.961,43.149,43.937,46.783,48.091,47.443,46.387,44.671,42.812,40.135
2004-01-28,17,38.819,38.2,38.47,39.737,41.624,44.248,47.671,48.58,47.544,45.645,43.747,42.681,41.746,40.431,39.2,38.244,39.434,43.66,46.883,47.381,46.691,45.295,44.394,42.103
2004-01-29,17,40.933,40.583,40.251,40.441,41.45,43.625,47.092,47.418,44.887,41.055,38.58,36.598,34.662,33.128,31.707,31.463,32.928,37.15,41.081,41.511,41.789,40.562,39.48,37.384
2004-01-30,17,35.796,35.068,34.879,34.685,35.22,37.594,41.001,41.88,40.892,36.901,34.093,33.039,32.553,31.857,32.782,33.774,35.99,39.399,41.748,41.503,41.701,42.047,42.884,41.737
2004-01-31,17,41.236,41.413,42.189,43.759,45.247,46.117,48.611,50.462,50.74,48.997,46.347,43.595,40.525,38.265,36.367,34.906,36.268,40.056,44.101,45.098,45.415,45.296,45.793,44.412
2004-02-01,17,43.578,44.106,44.062,44.186,44.488,42.953,45.369,48.318,49.128,45.837,41.953,39.584,36.989,35.337,33.887,33.185,34.066,37.601,40.521,40.876,41.357,41.686,43.569,42.901
2004-02-02,17,42.263,43.164,44.249,45.821,47.431,49.104,54.15,53.286,49.087,43.781,39.032,36.315,33.743,31.853,30.307,30.835,33.093,37.272,40.656,41.553,41.707,40.57,41.064,39.086
2004-02-03,17,37.293,36.799,36.458,35.962,36.458,36.745,40.644,40.16,37.782,36.328,36.024,35.548,34.727,33.643,32.748,31.485,31.964,35.062,39.213,39.825,39.545,38.79,38.792,36.298
2004-02-04,17,34.903,34.887,34.903,35.862,38.272,40.614,46.102,45.484,41.2,37.338,34.18,31.786,29.916,28.682,27.404,27.557,29.221,33.903,37.648,38.646,40.192,39.635,40.698,38.383
2004-02-05,17,37.932,37.98,38.897,39.846,41.728,43.141,48.322,47.109,44.404,41.657,39.384,36.235,33.252,31.836,31.021,32.464,34.323,37.387,40.354,40.367,39.628,38.058,37.597,34.441
2004-02-06,17,32.929,32.174,32.266,32.833,33.616,34.197,39.326,38.687,36.523,34.685,33.029,31.908,31.647,30.93,32.474,34.032,35.484,37.18,37.695,36.027,34.981,33.838,33.742,31.073
2004-02-07,17,29.352,28.701,28.339,28.522,28.56,27.725,29.897,32.314,33.662,32.639,31.66,30.105,28.693,27.494,26.608,26.415,27.527,30.791,33.441,33.945,33.329,32.706,34.076,32.641
2004-02-08,17,31.644,31.567,31.831,32.63,33.868,33.601,36.129,38.728,39.846,38.497,36.261,33.631,32.406,31.169,29.687,28.505,28.932,32.01,36.763,38.982,39.635,38.923,39.566,37.845
2004-02-09,17,37.492,37.305,37.95,38.757,40.439,42.316,47.244,46.056,41.792,37.751,34.982,32.805,31.437,30.871,30.948,31.724,33.2,35.817,38.038,37.399,36.652,34.798,34.299,31.432
2004-02-10,17,29.928,29.349,29.47,30.08,31.698,34.067,39.653,38.737,36.525,34.817,33.068,31.52,30.26,29.084,28.539,28.751,29.758,32.326,35.818,35.886,35.351,33.875,33.619,31.778
2004-02-11,17,30.542,30.081,30.193,30.628,32.618,34.773,40.412,39.785,37.199,35.16,33.074,30.98,29.268,28.267,27.237,27.338,28.788,32.291,36.039,37.013,37.872,37.395,37.343,34.646
2004-02-12,17,33.116,32.367,31.989,32.097,33.047,34.827,40.144,39.435,37.652,36.773,36.323,36.644,35.566,34.578,33.686,34.215,35.559,36.781,39.486,39.586,38.73,37.774,38.779,37.18
2004-02-13,17,36.02,35.913,36.352,36.845,38.145,40.067,45.334,44.377,39.522,35.213,31.767,29.597,27.688,26.374,25.883,25.097,25.823,27.98,31.581,32.525,33.097,33.221,34.92,32.992
2004-02-14,17,31.43,30.396,30.483,31.001,32.185,30.653,31.907,33.326,34.592,34.287,32.688,30.89,29.573,28.7,28.027,27.813,28.502,29.917,31.353,31.089,30.569,29.657,30.18,28.706
2004-02-15,17,27.706,27.66,28.192,28.85,29.998,29.902,31.749,34.005,36.437,35.733,34.081,32.438,32.511,32.403,32.084,31.883,33.145,35.465,38.212,39.462,39.829,39.583,40.868,39.266
2004-02-16,17,37.713,36.397,36.403,37.127,38.406,39.739,43.145,43.93,43.561,43.222,41.772,40.187,38.25,36.446,34.451,33.636,34.696,38.071,42.829,44.005,43.868,43.37,44.047,42.2
2004-02-17,17,41.292,40.998,40.986,40.662,40.951,42.335,46.994,45.745,43.339,40.378,39.746,39.668,39.906,40.604,40.604,41.058,42.579,44.849,46.573,46.157,44.609,42.832,42.801,39.848
2004-02-18,17,38.106,37.578,37.536,38.163,39.51,41.031,45.744,45.47,41.582,38.827,36.13,34.612,33.209,31.507,30.228,29.99,30.642,34.097,38.664,40.31,41.14,40.567,40.547,38.287
2004-02-19,17,37.673,37.892,37.374,36.634,36.955,37.912,42.433,40.772,37.814,35.871,34.173,32.385,30.281,28.428,26.746,26.093,26.802,29.198,32.899,34.344,34.683,34.06,33.984,31.733
2004-02-20,17,30.426,30.562,30.79,31.566,33.58,36.318,41.636,40.144,35.9,31.922,28.997,27.135,25.572,24.472,24.162,23.54,24.033,25.27,28.077,28.92,28.641,27.844,28.118,26.114
2004-02-21,17,24.065,22.804,22.269,22.065,22.427,22.276,24.092,25.098,26.019,26.217,26.401,25.292,24.614,23.641,22.785,22.534,22.859,24.278,27.603,28.321,28.609,27.974,28.742,27.564
2004-02-22,17,26.894,26.903,27.708,28.962,30.511,30.497,32.903,35.827,36.36,34.206,31.005,28.238,26.777,25.511,24.61,23.652,23.942,26.055,30.618,32.644,33.463,32.67,33.401,31.265
2004-02-23,17,30.975,31.654,32.933,34.399,36.63,39.29,44.559,43.127,39.008,34.664,31.964,30.154,29.021,27.901,27.249,27.193,28.768,31.404,35.662,36.663,36.638,34.887,34.645,32.083
2004-02-24,17,30.156,29.402,29.115,29.422,30.644,32.841,37.432,36.2,33.865,32.18,30.399,29.216,28.249,27.746,27.598,27.484,29.431,31.676,34.901,35.839,35.726,35.29,35.541,33.537
2004-02-25,17,32.181,31.751,32.235,33.106,35.083,37.498,42.657,41.778,38.269,35.362,32.88,31.451,29.878,28.7,27.731,27.639,29.263,32.642,37.116,38.198,38.926,38.218,38.333,36.303
2004-02-26,17,35.148,35.19,35.299,36.121,37.103,38.999,43.745,42.911,40.721,39.428,38.191,37.776,36.781,36.121,36.019,36.354,37.715,39.662,42.292,42.607,42.011,40.323,39.677,36.668
2004-02-27,17,34.997,34.35,33.926,33.859,35.03,36.913,41.744,40.939,38.386,36.705,33.957,32.093,30.399,28.915,27.67,27.311,28.766,31.139,35.533,36.379,36.147,35.78,36.985,36.195
2004-02-28,17,35.1,34.057,34.224,34.584,34.871,33.998,36.011,37.654,36.854,34.606,32.117,29.639,27.606,25.642,24.062,23.029,23.44,24.687,28.322,30.261,30.848,31.554,33.44,32.526
2004-02-29,17,31.9,31.911,32.627,33.461,34.492,34.181,36.261,38.43,36.814,32.941,29.24,26.197,24.665,23.387,22.26,21.641,22.071,23.745,26.948,28.344,28.094,26.687,26.067,24.345
2004-03-01,17,24.045,24.462,25.555,26.745,29.132,33.717,39.801,37.765,33.482,31.163,28.761,27.012,25.858,24.786,24.414,24.481,25.04,26.307,29.682,30.829,30.298,28.448,25.852,23.475
2004-03-02,17,21.597,20.875,20.657,20.763,21.798,24.706,30.012,29.236,26.752,25.722,25.171,25.036,24.736,24.532,23.991,24.041,25.385,26.789,29.374,30.507,30.112,28.411,25.824,22.875
2004-03-03,17,21.507,20.771,20.736,21.008,22.595,26.232,32.102,31.451,28.358,26.344,25.339,24.495,24.127,23.928,23.881,23.942,24.416,25.633,28.573,29.816,29.712,28.392,25.986,23.427
2004-03-04,17,21.846,21.171,20.951,21.126,22.293,25.752,30.96,30.193,27.441,26.187,25.614,25.236,24.672,24.331,24.365,24.72,25.44,26.721,29.253,30.098,29.275,27.603,25.423,22.534
2004-03-05,17,20.513,19.475,18.928,18.695,20.156,23.217,28.237,28.254,26.764,25.591,24.95,24.594,23.867,23.824,24.017,24.174,24.656,24.776,26.972,27.719,26.969,25.804,24.719,22.703
2004-03-06,17,20.327,18.732,18.008,17.628,18.077,18.704,20.634,22.454,24.891,25.725,26.091,25.288,24.049,23.471,23.674,22.874,23.186,23.604,25.597,26.153,25.251,24.129,22.981,20.933
2004-03-07,17,19.132,18.25,18.103,18.468,19.388,20.512,23.154,26.624,28.151,27.306,25.423,23.553,22.921,22.679,22.096,21.816,22.159,23.258,26.544,28.559,28.327,25.182,24.917,24.067
2004-03-08,17,23.564,23.455,23.717,25.026,27.074,31.188,36.835,35.726,32.22,30.5,28.781,28.249,28.565,28.161,28.111,28.418,30.547,33.312,37.0,37.717,37.602,36.137,34.627,32.394
2004-03-09,17,31.958,32.098,32.501,33.425,35.449,38.991,43.967,41.68,36.86,32.414,30.042,29.622,29.208,28.835,28.28,28.044,29.136,32.097,36.182,37.328,37.579,36.604,34.566,32.031
2004-03-10,17,31.427,31.392,31.607,32.487,34.095,37.591,42.573,40.292,37.305,37.118,36.043,36.118,36.03,36.499,36.382,37.026,38.378,39.587,41.314,41.671,41.5,40.404,37.943,35.344
2004-03-11,17,34.016,33.956,33.888,34.365,35.806,39.814,44.666,41.746,36.324,33.98,31.246,29.296,27.532,26.368,25.847,25.123,26.105,27.805,31.135,33.262,33.845,32.962,31.326,28.807
2004-03-12,17,27.29,27.378,27.501,28.05,29.888,33.24,38.237,35.776,32.506,29.857,28.389,27.062,25.923,25.322,24.329,24.359,25.123,25.418,28.541,30.614,31.511,31.606,31.566,30.487
2004-03-13,17,30.05,29.267,29.97,30.871,32.239,32.962,35.656,37.4,36.247,33.984,31.65,29.357,27.758,26.146,24.55,23.871,24.245,25.166,28.591,31.651,32.335,32.491,32.01,30.769
2004-03-14,17,29.865,29.968,30.604,31.256,32.162,32.495,33.902,36.172,37.504,35.233,31.073,27.878,26.366,24.88,23.923,23.262,23.516,24.605,27.624,29.563,29.679,28.252,26.38,23.764
2004-03-15,17,22.868,22.0,21.617,22.098,23.023,26.101,31.184,30.608,28.089,27.057,26.056,25.311,24.541,24.256,24.133,24.163,24.843,25.842,28.876,31.118,30.761,29.123,26.534,24.256
2004-03-16,17,22.416,22.071,21.626,21.805,23.154,26.791,32.811,32.181,31.055,30.299,30.507,31.023,31.206,30.573,31.13,31.35,33.016,35.558,38.36,38.972,38.194,36.427,34.789,31.603
2004-03-17,17,30.007,29.729,29.511,30.088,31.54,34.575,39.621,37.977,34.606,32.714,31.33,30.939,30.986,30.888,30.918,30.474,31.541,33.319,36.691,38.177,37.911,36.173,34.263,31.646
2004-03-18,17,30.584,30.655,31.477,32.465,33.514,36.549,41.116,39.256,36.961,34.414,31.628,29.314,27.676,26.751,26.949,27.053,27.524,29.424,32.618,34.214,34.131,32.627,30.224,27.768
2004-03-19,17,26.184,25.409,24.726,24.751,26.134,29.651,34.33,32.576,30.483,29.064,28.355,27.698,26.6,25.604,25.061,24.622,25.161,26.743,29.981,32.247,32.898,32.565,32.808,31.38
2004-03-20,17,31.019,30.982,31.325,32.493,33.846,34.922,37.008,37.435,35.243,32.872,30.439,28.442,26.695,25.437,24.218,23.611,23.554,24.209,26.455,28.013,27.896,26.223,25.089,22.9
2004-03-21,17,20.933,19.724,19.19,19.11,19.235,19.622,20.93,23.314,26.796,26.997,25.572,24.044,23.631,22.99,22.869,23.173,23.555,25.473,28.161,30.078,31.582,31.044,29.984,28.462
2004-03-22,17,27.981,28.281,29.208,30.548,32.911,37.334,42.003,40.269,37.976,37.56,35.637,33.194,32.212,31.049,30.442,30.423,31.454,33.605,38.216,40.238,41.364,41.594,39.777,37.855
2004-03-23,17,36.735,37.128,37.717,39.033,41.512,45.545,50.45,45.419,39.197,34.335,32.51,30.558,29.194,27.987,26.968,26.452,27.042,29.461,33.486,37.028,37.953,36.845,35.324,32.908
2004-03-24,17,31.424,31.454,31.803,32.48,34.413,38.636,43.117,40.172,34.63,31.022,28.657,26.972,25.902,25.528,25.11,25.161,25.55,27.114,30.038,32.269,32.185,31.387,29.146,26.53
2004-03-25,17,25.301,24.919,24.525,24.715,26.283,29.761,34.501,33.28,30.168,28.081,26.64,25.615,24.85,24.611,24.32,24.516,24.535,25.245,27.421,29.991,29.921,28.331,25.622,22.921
2004-03-26,17,21.613,20.756,20.096,20.108,21.519,24.943,29.595,28.835,26.746,25.842,25.081,24.923,24.576,24.117,24.227,24.246,24.532,24.997,26.092,27.726,27.048,26.047,24.591,22.389
2004-03-27,17,20.602,19.107,18.846,18.68,18.829,19.682,21.528,23.664,25.712,25.89,24.964,24.483,23.543,23.383,23.044,22.309,22.513,22.843,24.043,25.64,24.641,23.346,21.897,20.165
2004-03-28,17,18.235,16.835,16.397,16.177,16.703,17.287,18.763,21.407,25.082,25.461,24.773,23.716,23.407,22.968,22.495,22.157,22.493,24.102,26.837,29.13,29.572,28.211,26.563,24.654
2004-03-29,17,23.703,23.434,23.426,23.948,25.189,29.232,34.85,34.441,32.658,31.542,30.522,29.688,29.128,29.131,28.628,29.088,30.801,33.109,36.076,36.982,36.414,34.384,31.942,29.12
2004-03-30,17,27.467,27.016,26.972,27.123,28.388,31.701,36.401,35.214,33.248,31.353,30.736,29.495,28.349,27.959,27.287,27.881,29.273,31.135,33.677,34.794,34.124,32.44,30.23,27.288
2004-03-31,17,25.054,24.063,24.164,24.247,25.624,29.014,33.669,32.891,30.336,29.502,29.306,29.069,28.238,28.301,28.405,28.883,30.349,32.236,34.488,35.119,34.416,32.987,30.538,27.745
2004-04-01,17,26.279,25.441,25.312,25.255,26.17,28.374,33.253,32.633,30.727,29.802,29.201,27.971,26.776,25.748,24.869,25.442,26.641,29.121,31.759,32.962,32.857,31.815,30.89,28.326
2004-04-02,17,26.482,25.802,25.488,25.973,26.858,29.108,33.098,32.987,31.025,29.373,27.982,27.257,27.335,27.449,27.232,27.341,28.139,29.691,31.036,31.866,31.323,30.642,30.715,28.372
2004-04-03,17,26.576,25.741,25.512,25.265,25.597,25.001,26.503,28.269,29.339,29.11,28.328,27.03,25.952,24.564,24.027,23.508,22.821,23.581,25.318,27.816,27.949,27.367,27.841,26.379
2004-04-04,17,24.752,23.925,23.97,24.014,24.356,24.112,25.364,27.119,28.93,28.778,27.348,25.661,24.888,24.724,23.919,23.01,22.858,23.888,25.031,27.664,30.923,31.217,31.591,29.169
2004-04-05,17,27.978,27.911,28.392,29.055,30.961,32.8,35.781,35.774,33.762,33.075,31.172,30.197,29.938,28.61,27.23,26.133,26.462,27.238,28.756,30.742,33.597,34.262,33.859,32.046
2004-04-06,17,30.663,30.676,30.944,31.844,33.555,35.755,39.081,38.504,35.337,32.356,29.994,28.362,26.904,25.428,24.412,24.273,24.199,24.563,25.272,26.87,29.653,29.017,28.232,25.86
2004-04-07,17,24.421,23.718,23.812,23.598,25.09,27.675,30.655,30.949,29.08,27.058,25.251,24.165,23.692,22.979,22.875,23.082,23.322,23.969,24.538,25.461,27.994,27.298,26.014,23.11
2004-04-08,17,20.851,19.707,19.288,19.322,20.091,22.138,25.488,26.35,25.953,25.454,24.644,24.384,23.959,23.062,22.863,22.772,23.157,23.638,24.154,25.188,27.568,27.106,26.37,23.525
2004-04-09,17,21.369,20.185,19.994,20.165,21.183,22.833,26.15,27.029,26.59,26.201,24.878,23.784,23.169,22.463,21.83,21.305,21.293,22.074,22.311,23.094,25.228,24.438,24.111,22.397
2004-04-10,17,20.767,19.961,19.884,20.622,21.509,22.022,23.215,25.046,26.653,27.112,26.337,24.992,24.384,23.779,23.621,23.661,24.266,24.401,24.639,26.464,28.107,27.832,27.662,25.21
2004-04-11,17,23.034,21.851,21.203,21.204,21.654,21.853,22.995,24.98,27.299,28.883,27.698,26.592,26.583,26.483,26.323,25.878,25.788,26.245,27.297,29.293,30.314,29.413,28.978,26.103
2004-04-12,17,24.951,24.367,24.324,25.069,25.991,27.996,31.795,31.965,30.746,31.179,31.013,31.018,30.731,30.153,30.404,30.524,31.265,32.79,33.6,34.108,33.575,31.81,30.46,27.373
2004-04-13,17,25.156,24.363,23.865,24.262,25.215,27.339,31.494,31.01,29.459,28.973,27.884,27.555,27.024,26.797,27.081,27.112,27.127,26.583,27.606,28.358,30.013,29.457,28.688,26.097
2004-04-14,17,24.14,23.455,23.091,23.301,24.634,26.854,30.7,30.015,28.012,26.765,26.28,26.2,26.359,26.465,26.4,26.52,28.261,30.017,31.35,32.938,33.358,32.585,31.679,29.183
2004-04-15,17,27.302,26.459,26.182,26.227,27.441,29.815,34.154,33.202,30.702,28.645,27.393,26.406,25.464,24.615,24.172,23.438,22.927,23.747,24.388,25.993,29.336,28.87,28.117,26.282
2004-04-16,17,24.887,24.841,25.257,26.191,28.048,30.722,35.682,35.335,31.219,28.435,26.664,25.089,23.763,23.136,22.447,22.585,22.515,22.692,23.168,23.565,26.532,25.821,25.678,23.773
2004-04-17,17,22.099,21.287,20.928,21.523,22.154,22.724,24.6,26.701,27.047,26.044,24.905,23.378,23.036,22.733,22.566,22.715,23.209,23.621,23.835,24.046,26.39,25.59,24.47,22.138
2004-04-18,17,19.754,18.273,17.387,17.264,17.414,17.276,18.097,19.87,22.634,23.975,24.082,23.452,24.473,25.503,26.156,26.483,27.875,28.695,29.116,30.066,32.527,31.611,29.396,25.758
2004-04-19,17,22.905,21.252,20.613,20.204,20.879,22.754,26.635,26.652,25.372,25.315,25.979,26.893,27.446,28.341,29.255,30.394,30.203,30.732,31.541,32.12,34.241,33.006,31.19,26.953
2004-04-20,17,23.859,22.246,20.939,20.436,21.245,22.519,26.503,26.913,25.709,26.176,26.329,27.218,28.6,29.954,30.995,31.929,32.794,33.667,33.742,33.188,34.518,32.954,30.661,26.278
2004-04-21,17,23.264,21.716,20.919,20.491,20.938,22.226,26.692,26.807,26.041,26.289,27.269,28.296,29.455,30.672,31.663,32.342,32.949,33.528,33.51,32.724,34.57,33.436,31.232,27.117
2004-04-22,17,24.168,22.186,20.919,20.277,21.48,22.822,27.139,27.392,26.574,26.873,27.4,28.412,29.359,30.273,30.831,31.811,31.394,32.685,32.829,32.539,33.955,33.187,31.089,26.763
2004-04-23,17,23.778,21.998,20.903,20.532,21.255,22.656,26.592,27.157,26.866,27.721,28.275,29.659,30.833,31.98,32.695,32.829,33.398,33.366,33.611,31.939,31.343,29.827,28.836,26.048
2004-04-24,17,23.392,21.415,20.221,19.798,20.044,19.988,20.607,22.212,24.044,25.135,25.866,26.007,26.419,26.968,24.812,26.668,27.231,27.225,26.941,26.217,27.014,25.908,24.846,21.561
2004-04-25,17,18.914,17.329,16.551,16.201,16.361,16.247,17.054,19.214,21.88,23.166,22.922,22.168,22.093,21.822,21.909,21.901,22.609,23.192,24.171,25.488,27.739,26.815,25.413,22.028
2004-04-26,17,20.002,19.519,19.102,19.256,20.105,22.009,26.179,26.42,25.484,25.711,25.982,26.483,26.945,26.91,27.637,28.103,27.268,27.139,25.994,26.133,26.817,25.294,23.809,22.178
2004-04-27,17,20.247,19.27,18.662,18.511,19.491,21.36,25.513,25.549,24.418,23.659,23.494,24.083,24.053,24.193,24.408,24.838,24.786,25.41,25.988,27.001,27.997,27.357,25.753,22.761
2004-04-28,17,21.2,20.217,19.785,20.205,21.575,24.534,30.532,29.771,26.867,25.351,24.728,23.864,23.199,22.835,23.105,23.003,23.091,24.125,24.751,25.772,28.481,28.314,26.548,23.626
2004-04-29,17,21.633,20.763,20.597,20.142,21.461,23.987,28.918,28.72,26.356,25.242,24.821,24.436,24.368,24.302,24.534,24.796,25.039,25.621,26.213,26.53,28.682,28.378,26.926,23.594
2004-04-30,17,21.098,19.807,19.349,18.901,19.477,21.297,25.428,25.525,24.429,24.343,24.472,24.264,24.212,24.651,25.231,25.503,25.856,26.264,26.26,25.676,27.434,26.96,26.141,23.173
2004-05-01,17,20.589,19.092,18.456,18.146,17.961,18.443,19.856,21.778,23.756,24.62,24.591,24.799,25.515,25.932,25.647,25.396,25.76,25.755,25.286,25.294,26.315,26.039,25.224,22.512
2004-05-02,17,20.212,19.065,18.005,17.82,17.771,17.575,18.39,20.232,23.26,25.387,26.29,26.646,26.834,28.244,28.872,29.154,29.464,29.218,28.474,29.189,30.418,29.488,27.642,24.152
2004-05-03,17,22.008,20.72,19.949,20.097,20.668,21.695,25.497,24.987,23.991,24.284,23.974,24.315,23.973,23.826,24.537,25.624,26.958,29.067,30.425,30.374,31.453,30.493,28.721,25.803
2004-05-04,17,23.725,22.892,22.796,23.028,23.985,27.034,31.611,30.946,28.163,26.767,25.197,24.683,24.153,23.635,23.525,23.761,23.974,24.694,25.045,25.925,28.946,28.58,26.695,23.924
2004-05-05,17,21.577,20.946,20.722,20.472,21.506,23.332,27.729,27.627,25.348,24.364,23.101,23.121,22.684,22.61,22.727,23.235,23.776,24.928,25.567,25.825,28.063,28.028,26.437,22.783
2004-05-06,17,20.606,19.394,18.699,18.458,19.25,21.985,26.645,26.736,24.895,24.819,24.636,24.692,24.861,25.265,25.907,26.828,27.714,28.96,29.154,29.478,31.146,30.374,28.159,24.146
2004-05-07,17,21.382,20.192,19.431,18.764,19.406,21.472,25.558,26.184,25.488,25.954,26.945,28.286,29.663,31.559,33.399,33.649,34.938,35.348,36.002,35.098,34.356,33.28,31.786,27.448
2004-05-08,17,24.175,21.526,20.332,19.699,19.544,19.74,20.497,22.066,24.837,25.926,25.611,25.439,25.486,25.456,25.642,25.731,25.84,25.517,24.633,23.89,24.631,24.489,23.564,21.232
2004-05-09,17,18.708,17.262,16.468,16.38,16.426,16.437,17.245,19.33,22.207,23.778,23.916,24.304,25.552,27.127,29.462,31.2,32.171,33.033,32.943,32.731,33.685,33.364,31.546,27.37
2004-05-10,17,24.754,22.934,21.58,21.641,21.929,23.372,27.168,28.08,28.012,28.636,30.127,32.146,34.178,35.643,37.266,38.688,38.666,39.149,38.96,37.228,38.216,36.454,33.359,28.204
