,datetime,zone_id,h1,h2,h3,h4,h5,h6,h7,h8,h9,h10,h11,h12,h13,h14,h15,h16,h17,h18,h19,h20,h21,h22,h23,h24
8270,2004-01-21,6.0,215.457,216.236,216.711,221.697,228.947,244.202,268.57,279.503,263.939,249.707,242.716,234.396,227.306,228.223,224.792,220.928,226.389,242.707,249.884,252.324,247.447,237.817,226.498,210.53
8271,2004-01-22,6.0,206.002,202.348,199.321,200.846,205.835,217.313,238.411,245.55,231.86,226.433,225.16,219.791,213.501,205.939,198.576,195.898,205.038,224.726,236.054,234.83,237.282,227.707,216.159,203.89
8272,2004-01-23,6.0,204.467,207.232,209.741,213.117,224.884,239.984,265.756,280.769,268.752,260.933,250.841,243.662,235.294,230.485,220.983,217.411,224.398,244.437,248.257,244.443,238.204,233.38,221.613,209.098
8273,2004-01-24,6.0,204.582,201.681,199.173,198.41,201.43,206.798,217.33,227.944,237.846,240.72,238.223,229.152,222.63,220.78,212.858,211.179,215.307,233.323,243.546,240.331,236.432,230.567,223.548,211.179
8274,2004-01-25,6.0,207.75,209.51,211.239,213.046,218.805,226.394,235.24,252.396,257.903,257.317,254.663,245.474,238.399,234.009,233.904,232.997,238.368,251.654,257.819,256.596,249.686,240.573,229.025,216.366
8275,2004-01-26,6.0,212.285,212.399,212.064,212.726,216.991,225.437,237.79,246.497,255.467,260.698,261.023,259.408,254.004,250.517,249.099,247.14,252.432,263.625,265.788,255.706,249.625,235.009,220.201,210.488
8276,2004-01-27,6.0,205.946,203.789,203.429,205.468,209.459,219.333,233.668,242.559,247.201,251.145,248.203,247.34,244.866,239.336,239.022,236.581,241.37,251.382,253.022,246.078,234.383,227.535,213.984,201.391
8277,2004-01-28,6.0,198.996,198.679,197.9,202.938,210.146,219.653,235.355,247.769,249.508,244.861,239.065,233.051,233.296,228.148,221.523,218.516,223.885,241.691,254.049,251.865,240.727,232.271,215.935,203.105
8278,2004-01-29,6.0,199.517,198.885,196.59,198.373,205.579,217.671,233.871,245.422,241.125,227.811,219.734,211.002,206.435,203.263,197.829,197.276,202.864,223.303,234.608,232.231,228.912,217.408,206.047,190.441
8279,2004-01-30,6.0,187.265,186.657,185.845,188.971,196.202,211.471,232.444,245.194,246.391,237.062,224.856,218.386,216.731,214.351,212.465,213.107,218.993,241.109,250.525,248.941,249.319,244.583,236.075,227.261
8280,2004-01-31,6.0,223.841,226.188,227.586,229.552,235.62,239.056,248.867,259.919,264.44,257.464,247.678,235.462,227.915,219.382,210.631,206.612,207.909,223.158,236.334,235.473,233.288,226.876,221.126,209.996
8281,2004-02-01,6.0,207.165,207.251,208.275,210.481,214.519,222.394,230.005,244.243,248.661,239.04,226.224,216.215,206.204,196.49,190.577,187.63,190.3,209.754,218.791,219.459,220.968,220.187,212.923,206.247
8282,2004-02-02,6.0,202.675,202.621,206.648,212.376,222.324,240.575,267.497,277.175,260.422,243.449,230.384,222.36,213.014,209.026,207.013,203.095,210.743,226.238,238.578,235.711,231.243,218.598,206.756,192.678
8283,2004-02-03,6.0,188.673,185.301,183.662,185.327,191.606,205.093,218.238,225.897,230.386,234.509,234.386,232.1,229.122,217.283,209.263,203.043,206.114,219.874,229.605,227.018,218.383,205.037,190.634,176.924
8284,2004-02-04,6.0,174.707,173.865,173.048,173.099,180.237,194.593,213.459,226.622,226.536,215.252,203.468,198.573,193.203,186.728,184.322,183.443,188.153,204.76,223.516,222.768,220.895,212.667,201.659,192.501
8285,2004-02-05,6.0,188.67,188.348,191.645,193.243,201.233,215.931,242.547,247.743,234.761,231.523,225.854,220.654,215.47,209.252,208.558,209.341,214.499,224.31,236.668,232.838,227.502,217.296,205.551,190.839
8286,2004-02-06,6.0,188.502,185.753,185.376,182.86,187.728,198.918,210.47,219.667,224.664,228.611,225.525,220.941,211.994,216.645,210.381,205.802,207.508,214.927,219.271,209.545,206.979,196.446,187.576,174.405
8287,2004-02-07,6.0,165.405,162.231,162.231,162.637,163.901,166.174,176.255,186.289,198.503,203.099,198.707,190.091,189.233,185.815,182.911,185.247,191.801,206.066,213.66,211.953,209.747,202.842,196.458,186.277
8288,2004-02-08,6.0,181.805,178.927,179.61,181.967,184.539,189.743,199.112,211.558,217.383,216.637,207.771,199.528,191.405,185.908,177.849,172.716,176.781,192.805,213.368,215.783,215.483,208.893,197.297,189.755
8289,2004-02-09,6.0,184.255,185.077,188.556,191.197,197.338,213.206,237.433,245.261,235.127,225.0,219.449,210.878,201.913,198.7,194.442,194.216,201.093,212.72,223.081,218.178,211.843,200.199,185.68,171.795
8290,2004-02-10,6.0,168.103,166.96,167.331,171.659,179.755,193.736,218.249,227.127,215.119,202.264,191.788,184.807,175.513,171.772,167.464,167.167,170.648,186.64,204.761,202.518,201.391,194.998,181.208,167.526
8291,2004-02-11,6.0,164.315,162.642,164.291,167.638,175.677,191.228,216.757,227.733,216.656,206.096,198.554,191.384,183.826,178.68,173.473,171.204,177.661,193.665,214.491,215.497,212.734,205.478,193.132,177.704
8292,2004-02-12,6.0,174.745,174.498,174.238,177.608,183.184,194.203,220.181,229.28,219.228,212.487,204.612,194.203,189.401,187.232,183.936,181.679,183.032,196.105,213.594,213.856,212.012,202.52,190.113,177.162
8293,2004-02-13,6.0,180.757,180.1,178.015,181.825,188.903,205.072,230.13,239.027,223.803,212.879,202.404,195.104,190.096,183.559,177.396,176.002,177.662,191.125,204.989,206.351,202.857,198.534,191.643,180.344
8294,2004-02-14,6.0,175.802,173.216,173.411,173.026,177.736,180.845,191.451,204.639,213.814,217.366,212.477,201.586,196.034,188.766,184.496,184.563,188.934,196.22,204.89,198.62,196.057,193.126,185.93,178.028
8295,2004-02-15,6.0,170.211,167.943,167.812,171.156,173.772,178.755,186.692,198.022,207.421,206.328,201.639,199.226,196.601,190.495,185.654,186.511,189.454,205.213,225.707,227.538,225.442,221.54,213.839,204.983
8296,2004-02-16,6.0,201.728,201.437,203.792,211.629,220.832,235.843,261.008,273.282,262.348,254.75,242.969,232.726,223.097,215.84,209.433,205.838,209.32,224.435,246.261,250.384,246.235,237.958,225.808,213.472
8297,2004-02-17,6.0,211.087,212.178,214.073,216.785,222.341,235.908,259.81,267.672,256.115,239.408,232.329,224.617,216.845,210.634,209.192,212.836,219.767,230.828,242.167,241.778,233.263,226.386,212.18,199.448
8298,2004-02-18,6.0,196.318,198.193,201.476,205.701,213.554,230.129,255.512,262.648,244.204,228.029,220.856,213.961,207.325,199.142,196.042,193.324,199.793,213.858,230.407,232.338,227.458,215.798,201.558,185.457
8299,2004-02-19,6.0,182.993,180.912,181.477,184.466,191.65,205.026,232.055,234.473,216.743,206.445,196.944,190.438,184.157,177.905,175.157,170.638,173.934,182.476,203.48,203.1,199.437,193.004,182.403,170.389
8300,2004-02-20,6.0,164.67,166.485,166.597,169.779,176.556,193.893,222.173,231.24,214.799,200.56,193.063,186.543,179.572,173.435,169.373,167.656,168.945,177.052,191.624,188.278,182.296,175.483,163.314,148.942
8301,2004-02-21,6.0,144.131,142.006,139.577,138.866,141.395,148.164,159.304,170.824,183.826,184.767,184.826,179.24,177.351,174.784,173.181,174.298,180.753,190.187,200.131,199.282,195.172,188.817,182.501,170.103
8302,2004-02-22,6.0,163.847,162.308,161.197,161.432,163.472,168.303,175.943,188.976,200.123,202.35,198.006,189.392,184.421,178.052,174.599,175.749,181.263,194.71,207.474,207.607,205.053,199.281,189.894,178.097
8303,2004-02-23,6.0,176.794,176.602,177.455,183.655,194.346,212.857,237.763,243.846,228.894,215.783,204.176,197.768,190.16,185.011,179.642,179.177,185.29,197.91,215.803,215.199,208.914,197.477,183.761,171.647
8304,2004-02-24,6.0,168.394,166.402,165.842,168.133,175.499,193.253,217.231,229.73,220.301,217.585,216.981,213.152,209.944,207.663,203.383,202.333,210.057,218.377,229.005,229.114,221.102,211.221,196.442,184.301
8305,2004-02-25,6.0,182.113,182.758,183.671,188.848,196.413,211.521,235.951,240.866,226.588,216.47,209.945,205.829,197.7,194.339,188.889,185.437,188.847,204.493,221.297,225.808,224.223,214.305,202.059,189.414
8306,2004-02-26,6.0,187.04,187.106,190.521,193.113,200.936,216.167,241.683,248.939,235.859,227.49,225.672,215.364,211.528,207.632,204.927,205.461,211.067,222.596,234.242,234.212,225.843,216.217,201.72,189.085
8307,2004-02-27,6.0,186.178,181.057,181.792,182.789,190.016,205.235,230.841,239.417,221.891,213.426,203.506,197.971,193.595,188.24,181.291,177.856,179.716,185.826,202.215,206.0,202.448,198.893,190.18,180.686
8308,2004-02-28,6.0,176.266,173.383,173.285,176.13,179.108,187.297,196.855,207.611,208.661,199.881,190.293,180.071,169.875,162.947,153.745,153.703,154.337,159.99,176.787,178.662,175.784,173.759,167.307,158.856
8309,2004-02-29,6.0,155.464,157.233,157.263,161.374,164.194,171.92,181.922,193.768,194.625,189.675,175.011,167.205,159.858,152.417,147.617,144.645,152.785,162.031,176.288,178.422,176.267,170.602,159.664,151.64
8310,2004-03-01,6.0,148.071,151.017,152.34,156.811,167.24,181.652,207.106,217.564,203.217,191.494,183.325,177.735,171.654,167.886,162.861,161.47,162.859,168.737,187.284,189.451,182.217,172.086,159.739,144.134
8311,2004-03-02,6.0,139.533,135.513,132.75,135.79,140.882,155.341,176.123,184.221,178.455,171.835,170.185,166.146,164.84,163.306,160.602,159.045,160.733,166.907,181.469,185.521,179.973,168.084,153.56,140.744
8312,2004-03-03,6.0,134.202,132.754,132.769,135.538,141.917,159.087,185.44,194.143,181.987,173.16,169.226,165.742,165.128,161.133,159.986,158.318,161.68,168.811,182.656,185.52,179.877,168.493,152.217,139.651
8313,2004-03-04,6.0,134.959,132.743,131.922,132.684,138.886,153.187,177.932,189.176,181.172,176.872,179.234,176.819,175.366,170.506,168.188,164.981,167.976,173.189,189.594,192.189,185.999,176.26,161.484,145.278
8314,2004-03-05,6.0,141.093,139.654,139.006,140.473,147.297,158.613,184.006,193.135,185.423,179.544,174.606,170.683,163.936,163.102,159.784,156.587,156.801,158.94,170.816,171.566,163.229,153.491,146.191,130.617
8315,2004-03-06,6.0,124.811,120.368,117.448,115.717,115.215,119.109,128.219,140.989,152.682,160.867,162.507,160.051,155.351,146.318,142.895,144.077,147.56,153.531,162.853,162.387,158.364,153.279,144.687,133.934
8316,2004-03-07,6.0,127.247,123.775,121.72,123.823,126.189,133.015,141.491,155.608,163.559,164.211,158.86,153.487,148.655,145.323,140.229,140.006,142.991,158.794,176.091,175.333,171.62,163.076,153.995,144.721
8317,2004-03-08,6.0,143.518,143.06,143.957,146.941,156.601,174.854,202.706,210.675,208.246,201.355,197.742,195.461,193.837,194.945,191.181,193.778,199.757,208.251,219.403,223.899,219.163,208.265,192.224,178.299
8318,2004-03-09,6.0,177.504,176.26,177.037,178.163,184.637,201.542,224.977,227.993,215.532,216.907,202.377,196.893,195.227,189.729,178.669,184.987,189.398,200.511,216.451,216.53,210.411,201.165,187.467,175.073
8319,2004-03-10,6.0,173.778,172.96,174.473,176.664,186.543,200.149,223.405,233.728,214.278,205.477,197.478,197.032,192.632,190.62,187.945,187.416,185.881,199.63,213.18,219.27,217.493,209.161,194.125,181.543
8320,2004-03-11,6.0,178.992,179.413,183.276,184.486,194.347,212.124,234.217,234.86,217.85,202.019,193.226,184.687,176.617,172.321,167.946,164.546,167.842,173.78,188.618,196.512,192.443,180.53,167.168,154.421
8321,2004-03-12,6.0,151.979,150.494,150.466,153.196,159.95,179.297,204.732,210.311,202.011,196.846,192.913,191.012,185.364,180.398,176.004,171.365,173.242,177.211,195.267,199.321,197.824,192.441,183.887,175.501
8322,2004-03-13,6.0,153.427,151.434,151.675,152.097,154.177,164.703,175.924,184.755,189.472,184.984,177.389,168.804,158.568,151.677,147.051,143.631,146.104,150.712,165.754,172.736,169.344,166.195,159.565,150.612
8323,2004-03-14,6.0,142.095,143.321,143.862,144.896,148.161,151.815,160.227,170.173,180.289,183.939,179.275,168.258,161.129,154.477,149.079,144.064,147.633,156.444,163.526,168.142,159.999,150.832,138.433,126.936
8324,2004-03-15,6.0,119.036,119.456,119.965,122.442,130.906,146.433,170.901,178.81,167.651,165.265,158.12,155.322,151.987,150.405,146.833,139.309,142.502,148.118,165.118,174.404,170.565,157.964,143.41,134.101
8325,2004-03-16,6.0,130.359,128.264,129.494,130.403,138.447,157.696,184.377,198.123,195.054,195.399,196.976,196.391,195.196,193.417,192.259,192.861,198.273,207.075,213.956,213.555,205.507,192.708,178.671,162.377
8326,2004-03-17,6.0,158.535,158.866,157.242,157.96,161.692,177.941,201.883,208.69,202.754,196.771,192.389,188.708,186.244,185.172,182.972,183.104,190.778,199.241,205.93,208.314,204.622,191.428,180.096,164.625
8327,2004-03-18,6.0,160.61,160.308,160.967,160.889,169.232,183.847,205.197,210.867,201.321,190.983,181.606,177.082,171.066,168.506,161.016,159.544,165.884,173.83,190.586,192.937,187.772,177.866,162.353,146.359
8328,2004-03-19,6.0,143.576,141.403,138.684,141.64,147.871,165.235,190.891,202.565,192.808,187.212,182.263,176.852,169.533,164.017,158.929,151.95,152.005,155.152,169.602,177.778,176.233,171.571,164.532,154.396
8329,2004-03-20,6.0,151.191,151.05,151.606,155.201,157.883,167.6,174.473,181.311,179.758,173.945,167.687,156.929,148.791,143.303,136.089,132.374,133.572,135.106,146.724,150.977,144.81,136.721,125.915,115.366
8330,2004-03-21,6.0,109.661,103.64,102.465,101.658,105.88,113.041,122.472,136.671,152.896,160.606,160.74,159.228,160.872,158.343,157.185,154.345,159.354,168.314,182.979,190.795,188.446,181.437,170.598,159.188
8331,2004-03-22,6.0,158.022,159.416,159.644,164.06,172.029,189.876,214.323,218.356,208.572,201.92,197.756,195.094,188.15,184.347,179.714,177.605,179.764,190.093,210.519,218.752,213.312,205.124,190.114,178.337
8332,2004-03-23,6.0,176.262,178.99,180.661,182.814,192.635,207.014,228.664,227.759,207.787,192.977,186.906,181.198,172.927,165.101,161.349,155.563,156.015,161.255,179.973,188.66,187.715,176.96,167.329,155.423
8333,2004-03-24,6.0,151.164,153.263,154.516,158.914,165.749,182.573,204.785,205.072,187.826,174.404,167.058,161.035,155.462,151.002,150.079,149.328,153.984,157.475,168.506,175.947,168.758,159.38,142.482,129.11
8334,2004-03-25,6.0,127.979,123.372,123.33,123.178,130.039,146.078,164.703,171.929,163.27,156.401,151.167,146.225,145.834,142.111,141.764,139.931,141.182,143.1,151.406,161.317,157.035,144.036,130.496,115.114
8335,2004-03-26,6.0,109.775,107.162,104.324,106.196,112.01,126.037,148.339,158.111,150.176,147.599,147.331,145.943,143.77,145.456,142.55,137.732,139.659,140.75,145.631,151.46,143.97,136.359,124.864,109.791
8336,2004-03-27,6.0,99.991,96.283,93.962,91.884,93.624,98.138,107.316,120.392,132.298,138.088,136.882,134.438,129.585,126.089,124.774,124.073,124.701,126.157,131.002,139.155,132.137,124.326,113.283,103.749
8337,2004-03-28,6.0,95.672,92.055,89.142,89.068,90.916,96.222,103.577,117.492,133.37,134.335,131.458,127.2,124.359,121.034,118.636,117.481,119.224,123.143,135.765,149.45,144.421,133.631,122.472,109.923
8338,2004-03-29,6.0,106.673,105.598,106.72,110.053,119.213,136.689,159.642,170.4,161.546,156.796,153.29,150.434,147.333,144.515,144.489,141.133,141.199,146.478,161.311,171.353,168.672,159.316,142.482,130.911
8339,2004-03-30,6.0,128.668,127.595,127.879,130.709,138.423,153.796,176.085,188.317,180.192,174.85,176.797,175.241,170.261,167.022,165.002,164.721,172.821,182.827,195.572,197.17,188.266,176.026,158.857,143.29
8340,2004-03-31,6.0,137.891,134.48,135.148,134.511,140.592,154.226,174.395,185.341,177.229,174.601,172.881,171.476,169.039,167.789,166.813,167.013,173.61,181.036,188.14,190.607,183.147,171.146,156.218,139.943
8341,2004-04-01,6.0,137.859,132.467,133.316,133.191,138.98,153.731,175.4,184.592,179.419,179.437,178.126,175.427,174.866,174.446,173.194,173.324,179.639,187.465,194.13,198.296,192.362,181.94,166.882,152.508
8342,2004-04-02,6.0,145.869,146.357,145.515,145.962,152.921,166.794,188.937,199.683,194.073,191.096,190.038,184.006,179.919,176.199,178.152,174.662,179.545,183.698,187.213,186.625,180.076,171.931,161.686,144.744
8343,2004-04-03,6.0,138.395,136.197,131.675,131.709,134.597,140.302,149.578,160.076,170.973,174.061,171.774,168.087,161.083,149.707,145.675,142.167,141.529,144.614,152.63,160.007,156.74,151.122,141.939,130.632
8344,2004-04-04,6.0,126.762,124.817,117.64,121.499,124.34,128.049,137.358,150.06,163.556,170.758,169.789,167.511,166.525,164.807,161.611,160.057,160.794,165.74,170.432,180.631,193.152,188.454,178.652,163.854
8345,2004-04-05,6.0,157.778,159.485,160.974,162.114,171.602,185.182,204.716,216.538,209.63,205.076,203.797,195.661,191.148,184.303,179.687,175.199,173.75,174.735,175.736,188.335,202.387,194.239,178.65,163.593
8346,2004-04-06,6.0,161.982,159.113,159.065,161.109,167.496,179.925,197.981,201.949,191.982,183.088,177.497,171.403,166.318,159.665,153.594,150.604,150.158,151.967,153.226,162.283,171.145,165.214,149.584,135.024
8347,2004-04-07,6.0,127.411,126.506,126.187,126.047,131.644,143.913,161.446,172.02,175.034,165.034,156.776,154.189,145.877,143.737,143.413,140.012,136.404,141.664,142.15,148.316,156.646,150.506,133.267,117.842
8348,2004-04-08,6.0,124.733,123.153,123.807,126.291,132.488,146.349,164.285,175.747,176.02,175.668,175.932,170.216,166.162,163.672,159.264,154.798,155.584,161.386,167.158,169.486,174.448,165.928,154.154,136.136
8349,2004-04-09,6.0,130.895,129.545,128.423,128.924,134.94,143.637,160.135,170.632,167.007,165.452,161.178,157.158,151.09,147.909,143.472,140.83,139.681,141.777,141.106,144.539,157.214,149.063,141.906,130.077
8350,2004-04-10,6.0,123.625,122.688,120.752,118.509,122.055,126.323,138.939,149.529,157.252,162.745,159.889,150.904,142.03,139.011,133.486,131.716,130.855,136.057,138.012,146.413,152.685,144.452,134.39,121.966
8351,2004-04-11,6.0,114.923,110.951,108.394,110.066,111.051,117.764,125.588,140.298,154.015,165.852,166.813,166.573,166.945,163.928,157.961,157.727,156.278,160.087,163.729,173.017,175.729,166.302,154.253,141.798
8352,2004-04-12,6.0,138.47,135.492,134.071,136.12,140.263,156.021,176.446,191.994,197.077,198.193,199.484,200.287,198.045,199.022,195.301,196.215,202.182,204.476,206.807,211.292,207.462,191.05,178.847,158.688
8353,2004-04-13,6.0,155.487,152.589,151.4,150.711,156.324,168.452,193.827,204.552,201.48,197.187,197.476,195.808,192.219,189.777,191.021,187.738,191.379,194.98,191.42,192.753,197.436,188.242,171.746,153.156
8354,2004-04-14,6.0,146.265,141.454,139.474,141.168,147.762,160.369,183.253,191.865,185.932,184.438,184.666,185.711,185.041,185.746,180.804,181.201,185.928,195.378,191.756,200.944,205.601,193.279,175.953,158.212
8355,2004-04-15,6.0,155.483,154.11,151.753,153.812,158.848,173.274,197.914,201.056,190.28,182.42,177.291,172.121,169.336,163.215,161.545,157.848,154.452,155.782,157.346,164.736,180.685,173.168,157.741,143.021
8356,2004-04-16,6.0,138.136,136.225,139.046,142.556,151.449,165.071,194.127,200.352,188.598,177.734,171.263,165.278,161.275,156.288,152.981,152.088,149.143,149.936,149.749,151.878,160.688,157.141,145.573,128.457
8357,2004-04-17,6.0,120.215,115.916,115.24,117.414,118.919,126.06,135.896,148.416,153.609,152.07,147.992,144.101,142.784,141.715,138.599,140.392,142.357,143.232,142.084,143.174,154.13,147.194,134.518,120.275
8358,2004-04-18,6.0,108.113,104.26,101.388,99.348,100.165,102.247,108.127,121.433,134.56,143.751,144.469,143.643,146.313,149.589,149.592,152.168,154.618,160.161,160.791,167.007,178.096,169.085,150.617,131.79
8359,2004-04-19,6.0,122.775,117.563,115.018,112.702,118.118,128.933,150.186,161.449,163.743,166.454,170.905,175.079,178.008,180.529,184.996,185.657,183.309,190.073,187.622,189.839,198.366,186.465,164.678,143.137
8360,2004-04-20,6.0,133.217,127.94,125.36,122.71,126.796,137.175,158.237,164.106,165.684,165.881,166.71,172.242,171.276,173.469,177.599,179.975,183.051,184.82,184.072,182.646,192.564,177.953,157.063,138.452
8361,2004-04-21,6.0,128.373,122.533,119.375,118.859,121.799,132.498,154.056,163.088,165.934,163.034,167.447,167.935,172.022,172.96,174.743,176.223,177.454,177.687,177.978,182.023,188.404,177.524,157.319,137.012
8362,2004-04-22,6.0,129.667,124.998,122.355,120.724,123.648,134.31,156.828,166.556,165.452,166.084,167.574,173.537,178.745,180.038,177.626,175.674,174.116,173.619,171.348,175.035,181.083,169.292,150.289,130.464
8363,2004-04-23,6.0,124.93,118.523,119.707,116.625,121.112,131.518,155.199,165.729,160.291,164.962,170.191,171.76,175.05,177.647,175.982,176.5,177.469,172.336,167.392,166.076,168.669,161.763,146.208,130.41
8364,2004-04-24,6.0,118.414,113.314,109.846,109.002,108.897,113.816,120.31,136.628,145.834,152.129,149.553,146.903,145.412,143.722,147.244,149.054,148.02,149.147,149.968,146.546,151.381,147.01,134.071,117.314
8365,2004-04-25,6.0,106.505,103.966,100.517,97.666,99.698,101.839,107.796,118.751,131.563,139.929,143.149,142.059,139.826,138.779,136.713,134.741,135.086,140.619,148.408,152.726,156.911,147.66,134.738,120.869
8366,2004-04-26,6.0,115.159,110.43,108.218,112.548,117.023,129.118,150.517,161.978,162.332,164.618,166.255,165.22,160.589,158.517,157.216,158.069,160.749,165.963,168.272,169.889,175.605,163.352,144.981,127.877
8367,2004-04-27,6.0,123.613,120.714,119.472,118.62,125.111,140.592,163.106,171.978,175.045,160.533,160.405,158.419,157.5,153.841,153.7,152.731,152.735,159.951,164.129,170.015,179.062,175.706,159.741,144.638
8368,2004-04-28,6.0,140.046,137.414,136.7,138.274,145.941,159.962,184.763,187.387,177.982,171.811,167.396,164.001,158.247,158.614,153.687,151.374,150.216,142.52,152.05,154.626,171.204,165.409,145.488,131.331
8369,2004-04-29,6.0,122.547,122.934,124.377,123.882,130.086,145.677,166.35,171.556,163.553,158.618,158.248,155.685,157.534,159.789,158.603,158.289,159.375,159.638,155.514,158.064,167.853,162.981,142.582,127.138
8370,2004-04-30,6.0,117.28,112.927,106.47,106.996,109.394,122.441,138.725,146.252,147.111,152.249,151.48,150.483,149.803,151.586,147.064,147.522,151.046,148.86,147.043,147.131,151.248,147.263,133.003,119.185
8371,2004-05-01,6.0,110.689,104.674,101.329,99.425,100.516,104.435,109.663,120.523,132.918,139.109,142.311,143.422,141.394,140.813,140.7,142.435,142.918,143.298,143.126,141.8,149.103,141.363,127.429,115.314
8372,2004-05-02,6.0,106.774,101.52,98.138,97.18,95.786,97.25,100.898,115.324,129.392,141.102,144.061,144.805,146.586,146.992,148.694,151.046,152.96,155.919,155.402,157.79,160.345,148.243,129.809,115.857
8373,2004-05-03,6.0,106.301,103.958,101.748,102.476,110.451,122.484,149.056,159.182,159.064,158.978,157.057,157.759,157.822,156.112,155.933,151.592,155.008,158.761,164.967,166.236,172.825,166.981,150.897,134.715
8374,2004-05-04,6.0,129.853,126.935,125.91,128.068,134.691,149.774,172.912,178.145,169.154,164.765,163.895,158.677,157.657,157.749,154.093,153.121,152.6,155.914,155.699,158.653,171.434,166.31,146.17,130.416
