,datetime,zone_id,h1,h2,h3,h4,h5,h6,h7,h8,h9,h10,h11,h12,h13,h14,h15,h16,h17,h18,h19,h20,h21,h22,h23,h24
16512,2004-01-13,11.0,89.939,88.139,89.258,91.788,95.736,106.848,128.504,135.497,124.596,115.176,111.43,105.87,98.052,96.799,95.147,96.66,102.831,120.039,130.191,132.247,131.237,125.989,117.8,110.322
16513,2004-01-14,11.0,105.811,105.562,107.236,110.177,114.76,125.985,147.54,154.905,146.338,138.675,130.855,124.927,119.314,118.187,116.11,118.255,127.931,143.766,150.983,150.476,146.465,138.294,127.283,115.396
16514,2004-01-15,11.0,108.011,104.526,102.357,102.505,105.295,116.588,139.835,152.429,150.409,147.851,144.732,139.807,132.97,130.236,129.204,129.42,137.099,151.363,151.507,152.449,158.247,155.156,149.056,143.837
16515,2004-01-16,11.0,143.902,146.845,151.249,154.76,158.954,170.182,182.869,185.299,179.316,172.253,164.528,156.044,148.786,142.945,138.875,139.023,145.049,160.142,167.52,166.248,164.079,159.691,152.581,145.077
16516,2004-01-17,11.0,139.668,137.471,136.804,137.212,139.02,143.193,148.06,154.264,157.642,154.47,146.499,135.565,126.803,123.997,121.537,120.791,125.23,134.392,135.661,132.478,128.93,125.44,120.186,114.203
16517,2004-01-18,11.0,108.579,105.702,105.046,105.382,105.67,108.169,110.8,117.001,126.274,131.476,131.113,127.62,124.787,121.379,118.789,117.794,120.241,128.085,131.215,129.557,127.482,123.261,117.934,112.412
16518,2004-01-19,11.0,109.068,109.328,111.712,114.674,118.847,127.026,140.072,149.291,151.027,149.679,145.618,141.109,133.661,130.745,127.471,128.923,135.541,150.975,160.38,161.337,158.224,152.037,144.997,136.844
16519,2004-01-20,11.0,131.099,129.97,130.614,132.428,135.842,145.299,164.102,168.507,157.738,149.926,143.784,138.873,131.963,129.282,128.096,129.309,136.003,152.586,163.327,164.356,161.531,155.644,146.445,137.309
16520,2004-01-21,11.0,132.121,131.373,132.34,134.215,138.11,148.033,168.525,173.839,160.135,149.658,141.205,133.369,125.605,122.306,120.388,125.104,133.716,146.647,156.37,158.482,156.788,152.245,143.6,135.472
16521,2004-01-22,11.0,131.046,129.677,128.736,127.193,127.673,135.141,153.797,157.683,145.428,136.521,129.215,120.972,113.73,112.235,109.624,110.103,115.163,125.688,134.947,136.152,135.309,130.548,124.814,118.765
16522,2004-01-23,11.0,117.595,120.4,125.112,129.719,136.156,147.32,167.025,172.779,164.716,159.46,155.364,150.574,145.312,142.223,139.555,139.902,145.096,159.036,166.876,165.841,163.696,159.827,152.396,142.896
16523,2004-01-24,11.0,135.783,133.349,135.109,136.395,137.704,141.712,145.355,152.154,160.169,161.8,159.008,154.27,150.175,147.651,145.415,144.61,146.388,157.009,164.228,162.691,161.391,158.709,153.304,147.494
16524,2004-01-25,11.0,143.109,141.324,142.519,145.142,148.611,153.594,159.437,167.777,177.813,181.771,175.444,165.867,158.673,153.36,150.294,150.343,153.906,163.106,166.635,164.463,160.915,153.482,145.423,139.514
16525,2004-01-26,11.0,136.011,135.159,135.161,136.874,139.137,145.559,153.987,159.112,162.406,164.011,162.542,160.141,155.945,151.87,146.573,143.641,145.953,154.674,159.124,154.695,147.789,138.814,127.878,119.613
16526,2004-01-27,11.0,113.811,111.874,111.319,112.491,114.757,122.04,134.248,142.455,143.015,142.092,138.636,136.2,131.957,130.461,128.705,129.035,132.071,141.779,147.049,144.9,140.879,135.383,126.195,118.865
16527,2004-01-28,11.0,115.409,114.566,115.087,117.171,120.807,129.968,148.324,156.907,151.274,146.275,142.552,139.116,137.082,137.672,139.693,139.344,142.566,154.829,165.6,164.413,159.953,152.872,142.871,124.135
16528,2004-01-29,11.0,118.262,119.5,122.899,125.561,129.307,139.383,156.016,162.687,156.176,146.686,135.932,126.926,116.971,117.82,115.14,113.0,115.714,129.21,142.355,143.251,140.921,134.565,126.411,117.125
16529,2004-01-30,11.0,111.188,110.124,110.07,112.076,115.772,125.433,141.57,151.058,149.136,145.966,140.427,133.499,129.132,129.168,128.025,127.139,130.835,145.08,155.663,157.461,157.193,156.094,151.81,147.471
16530,2004-01-31,11.0,143.295,143.498,144.35,146.846,151.116,157.008,164.009,171.089,174.89,172.027,165.832,157.189,148.708,141.295,136.976,134.966,139.732,151.367,161.167,160.434,157.879,154.359,149.381,143.605
16531,2004-02-01,11.0,138.724,137.863,138.482,139.882,142.078,146.096,151.3,158.583,157.336,150.797,145.899,137.483,128.691,121.893,117.091,116.239,119.503,130.97,139.828,139.73,140.851,139.65,134.778,130.922
16532,2004-02-02,11.0,125.591,126.106,128.983,132.517,138.036,148.867,169.815,167.738,159.923,145.257,132.588,122.585,112.251,107.297,103.128,104.576,112.536,127.206,139.421,141.477,139.377,134.462,127.347,119.837
16533,2004-02-03,11.0,115.001,115.007,114.758,114.532,114.8,121.018,137.294,139.54,130.622,124.869,121.172,118.123,115.224,114.179,110.608,110.566,113.216,122.962,133.196,134.982,131.785,127.287,118.41,109.725
16534,2004-02-04,11.0,104.547,103.644,103.493,104.63,107.373,116.936,134.728,143.021,135.158,121.927,113.843,109.481,103.137,101.533,99.202,99.74,104.332,117.247,132.849,135.965,135.828,130.298,123.429,115.703
16535,2004-02-05,11.0,111.08,111.221,112.661,114.944,118.283,127.607,147.894,152.818,139.344,128.296,122.425,120.028,117.107,114.903,112.695,114.305,119.86,130.308,139.597,140.518,136.781,131.028,121.255,111.404
16536,2004-02-06,11.0,104.291,102.219,102.62,102.531,103.458,109.345,123.61,129.439,123.08,117.465,113.408,110.39,107.778,105.956,104.733,106.591,111.623,119.998,123.71,120.724,116.636,111.189,105.499,97.502
16537,2004-02-07,11.0,90.593,87.764,87.202,88.031,89.288,93.676,99.371,106.579,112.909,112.591,109.587,105.446,100.848,96.387,93.697,92.648,97.709,108.724,119.365,119.946,118.22,115.668,112.032,107.196
16538,2004-02-08,11.0,102.859,101.835,101.992,103.71,106.662,111.375,118.472,127.122,135.065,136.396,130.689,124.128,119.004,113.843,108.865,107.057,110.408,121.654,135.096,139.376,137.93,132.467,125.167,117.769
16539,2004-02-09,11.0,112.969,112.094,112.646,114.522,117.363,126.933,147.487,150.545,136.987,128.1,121.244,113.735,107.393,107.647,106.941,107.468,111.993,121.073,130.121,128.955,124.664,117.099,107.207,97.55
16540,2004-02-10,11.0,90.759,88.55,88.368,89.267,92.052,101.457,121.273,127.249,119.702,113.933,109.34,103.787,98.162,95.648,90.924,88.784,91.47,103.046,118.257,122.337,120.386,115.327,106.57,97.35
16541,2004-02-11,11.0,91.613,91.122,92.396,94.293,98.447,108.297,130.24,136.943,127.693,120.016,114.036,107.422,103.453,99.789,96.153,96.022,101.13,112.845,127.729,131.609,131.626,127.182,119.153,109.9
16542,2004-02-12,11.0,104.794,102.531,103.118,104.525,107.38,116.345,135.432,140.188,133.741,127.375,122.113,118.155,112.545,110.682,109.491,110.789,114.64,121.648,132.267,134.109,131.422,127.213,119.733,111.275
16543,2004-02-13,11.0,105.362,104.268,104.577,105.144,108.495,117.917,136.329,140.621,127.239,116.391,108.673,101.987,96.024,92.252,88.987,88.287,91.303,100.482,115.071,117.445,118.445,117.739,114.361,108.754
16544,2004-02-14,11.0,103.517,101.829,101.174,102.272,104.155,109.213,114.985,122.372,129.136,127.417,121.139,112.363,104.542,98.6,96.107,95.657,99.614,107.004,112.27,111.022,108.029,104.658,100.82,96.28
16545,2004-02-15,11.0,92.929,92.857,94.268,95.897,97.574,101.416,107.107,115.622,122.396,122.578,117.549,110.805,108.322,108.083,105.233,105.424,109.831,119.17,131.77,133.842,131.546,127.232,121.095,115.321
16546,2004-02-16,11.0,112.143,111.923,113.06,115.816,119.907,129.792,144.86,155.483,154.522,149.132,141.986,133.047,124.609,119.461,114.068,112.402,113.251,125.194,142.857,146.931,145.558,141.195,134.346,127.737
16547,2004-02-17,11.0,124.349,125.147,127.856,128.862,130.556,136.898,154.499,157.645,146.249,137.453,130.498,124.531,119.326,117.646,116.215,118.902,124.899,134.753,144.999,145.348,140.133,132.887,123.597,113.754
16548,2004-02-18,11.0,108.248,107.25,108.017,109.135,112.261,121.499,137.253,146.144,139.799,129.124,121.358,115.351,109.795,106.726,103.573,103.098,107.644,117.659,133.863,136.717,134.974,128.25,119.55,110.725
16549,2004-02-19,11.0,104.82,103.251,103.01,103.11,105.195,113.89,132.637,136.939,125.146,117.251,110.131,101.886,94.193,90.55,87.092,85.544,87.931,97.072,112.279,117.407,116.67,112.891,106.069,99.048
16550,2004-02-20,11.0,94.934,94.724,95.953,96.244,98.17,106.836,125.009,128.644,117.771,108.685,102.765,97.813,89.515,85.691,84.257,83.938,85.406,94.046,106.446,106.742,104.604,101.017,95.243,87.673
16551,2004-02-21,11.0,81.32,77.863,76.521,75.903,76.459,79.07,83.275,89.638,96.502,98.511,96.158,91.18,86.277,81.705,79.74,81.189,85.137,92.426,103.18,104.14,103.172,100.236,96.322,90.848
16552,2004-02-22,11.0,85.092,82.815,81.907,81.597,83.026,87.072,92.844,100.554,107.925,109.58,105.797,100.119,95.691,91.517,87.682,86.535,89.305,97.274,110.63,114.469,112.683,106.933,99.506,92.389
16553,2004-02-23,11.0,88.885,88.851,90.703,93.842,97.792,108.619,130.862,135.746,122.926,112.536,105.509,99.103,92.321,89.106,85.95,86.662,92.971,105.278,119.449,123.318,120.732,113.512,104.895,96.904
16554,2004-02-24,11.0,91.177,89.301,88.816,89.393,92.654,103.28,124.144,129.225,119.48,110.086,104.091,100.502,97.033,97.443,97.06,98.34,103.88,112.451,122.247,124.452,121.744,116.209,107.564,100.047
16555,2004-02-25,11.0,96.337,96.728,99.516,102.913,107.211,118.182,139.25,142.194,129.73,121.469,116.024,110.783,104.301,101.459,97.928,97.115,100.553,110.346,124.858,127.778,130.138,125.941,117.317,110.201
16556,2004-02-26,11.0,105.946,105.743,106.728,108.555,111.896,121.936,141.457,142.276,130.674,124.861,120.16,114.949,109.391,109.18,108.28,110.24,114.953,122.263,132.84,133.9,130.124,124.626,115.828,106.384
16557,2004-02-27,11.0,101.026,98.934,98.743,99.543,102.242,112.203,131.45,135.273,125.834,118.606,111.228,105.155,99.694,95.862,92.479,89.824,92.623,102.36,116.806,120.599,121.079,119.359,115.728,110.275
16558,2004-02-28,11.0,106.387,104.928,104.87,105.743,108.369,112.976,118.699,123.902,124.648,118.724,109.503,100.02,92.067,85.963,81.29,79.68,80.805,86.795,99.573,103.388,102.679,100.672,97.506,93.275
16559,2004-02-29,11.0,90.044,89.607,90.572,92.435,94.876,99.729,105.676,112.92,114.32,108.355,98.537,89.825,83.962,79.151,75.639,73.419,74.956,83.392,96.608,100.358,98.089,92.022,84.3,77.661
16560,2004-03-01,11.0,74.14,73.498,74.848,78.308,83.018,94.817,117.527,120.896,108.762,99.726,92.206,86.867,81.567,80.207,78.028,77.518,78.217,84.41,99.53,103.12,99.257,93.346,84.791,75.921
16561,2004-03-02,11.0,70.355,67.808,67.163,67.162,68.868,76.47,90.784,97.605,95.733,92.504,89.495,86.906,83.198,82.357,80.498,79.743,81.6,85.935,97.477,100.64,96.028,89.044,80.006,70.396
16562,2004-03-03,11.0,65.173,63.89,64.322,65.783,68.974,79.281,99.431,104.05,93.686,86.395,81.777,78.621,74.744,74.223,72.857,72.415,74.38,80.297,94.385,98.244,95.702,89.454,80.514,71.581
16563,2004-03-04,11.0,66.212,64.283,64.101,64.704,66.969,75.54,93.609,100.364,95.043,90.467,87.778,83.653,78.444,77.34,75.695,75.681,77.318,83.392,95.639,100.179,96.657,90.886,82.45,73.781
16564,2004-03-05,11.0,68.175,66.444,66.295,67.09,69.741,78.053,95.414,100.305,94.19,90.271,86.377,81.56,77.205,74.653,72.798,71.706,72.883,76.896,86.876,88.628,85.177,80.523,75.215,67.427
16565,2004-03-06,11.0,60.933,57.366,55.845,55.082,55.489,58.412,62.865,69.595,79.033,84.606,84.81,83.276,81.043,78.764,75.385,73.761,75.039,77.804,84.028,85.734,82.812,79.008,74.7,68.983
16566,2004-03-07,11.0,64.091,61.796,61.58,62.245,64.154,68.203,73.996,82.461,89.888,90.94,86.897,81.103,77.366,74.145,71.492,70.322,72.734,78.667,91.763,97.453,95.469,89.266,80.699,72.661
16567,2004-03-08,11.0,68.044,66.232,66.585,68.796,71.896,82.763,104.997,110.768,103.031,99.945,98.586,97.207,93.933,92.358,90.52,90.292,93.13,101.441,115.477,119.691,116.368,109.472,99.774,92.068
16568,2004-03-09,11.0,88.466,87.942,88.657,89.544,92.572,103.209,123.145,118.485,111.637,105.706,97.925,93.493,88.903,87.947,86.159,86.221,88.712,96.174,111.773,116.577,114.747,113.207,105.717,98.238
16569,2004-03-10,11.0,94.444,94.224,94.267,94.808,97.292,105.673,123.118,120.953,116.105,116.706,114.75,113.167,111.062,111.898,111.152,112.585,114.565,117.941,121.869,122.998,120.379,117.288,108.85,99.169
16570,2004-03-11,11.0,93.723,92.483,92.429,93.852,97.214,107.055,125.523,125.585,113.794,104.881,98.625,92.321,86.235,84.392,81.187,79.537,81.572,87.927,102.738,109.504,106.887,101.391,93.793,85.06
16571,2004-03-12,11.0,79.168,77.437,77.788,79.401,82.866,92.352,109.479,111.086,101.443,95.153,91.374,88.334,85.917,84.56,82.831,82.098,84.769,92.121,104.4,109.341,108.439,107.174,104.044,98.22
16572,2004-03-13,11.0,93.795,91.537,93.211,94.896,97.952,103.385,109.524,115.838,119.796,118.114,112.09,105.007,99.085,93.054,88.988,86.596,87.651,92.359,103.53,108.843,108.12,106.25,103.271,99.318
16573,2004-03-14,11.0,96.287,95.603,96.559,98.39,100.64,105.056,109.641,116.127,120.406,116.203,107.823,101.67,100.142,95.767,88.882,85.482,88.872,95.719,105.949,109.647,106.593,97.968,87.983,78.096
16574,2004-03-15,11.0,71.387,67.944,66.525,66.393,67.701,76.766,96.469,102.977,95.452,90.785,86.865,83.096,77.857,77.128,74.687,73.862,75.511,80.447,94.302,102.244,100.449,94.54,85.64,78.036
16575,2004-03-16,11.0,73.05,72.205,71.852,72.796,75.845,86.0,106.572,116.259,112.958,111.828,112.872,112.768,110.421,111.794,111.101,111.903,116.819,122.378,121.477,121.714,119.998,116.154,106.208,95.91
16576,2004-03-17,11.0,88.976,87.488,87.275,88.477,90.915,100.759,119.722,125.446,119.588,113.098,108.593,104.272,99.785,100.509,99.398,100.969,105.703,113.128,122.665,125.57,121.275,115.753,106.338,96.673
16577,2004-03-18,11.0,92.316,91.728,92.926,94.274,97.781,108.212,123.573,122.463,121.835,113.473,101.875,95.662,89.923,89.323,86.682,87.304,90.138,97.197,109.762,115.908,114.193,107.95,98.607,89.194
16578,2004-03-19,11.0,83.079,80.181,78.798,78.067,80.168,88.804,107.477,114.633,112.624,112.068,110.608,105.827,101.621,98.195,95.393,94.828,95.872,102.48,110.54,115.984,115.772,114.469,111.414,106.458
16579,2004-03-20,11.0,102.91,101.646,103.362,105.147,108.038,113.376,119.119,122.528,118.719,112.083,104.559,97.187,91.655,86.786,83.376,82.196,84.188,88.921,98.475,102.399,99.862,95.214,88.654,80.83
16580,2004-03-21,11.0,73.675,69.064,66.484,64.933,64.402,67.073,71.431,79.944,90.153,93.424,91.088,88.102,85.073,83.283,81.208,80.669,84.08,90.419,102.701,111.705,111.511,105.769,98.533,91.458
16581,2004-03-22,11.0,88.03,88.09,89.7,92.298,96.458,107.77,126.856,124.707,123.693,114.198,113.636,109.162,100.856,105.1,101.609,100.655,102.385,110.548,125.808,131.908,133.39,129.594,120.753,113.095
16582,2004-03-23,11.0,108.793,108.739,110.519,113.109,118.407,130.338,143.576,137.339,126.015,116.209,106.988,105.455,98.205,92.317,94.436,94.727,97.104,104.806,121.457,132.2,131.078,124.507,114.874,104.724
16583,2004-03-24,11.0,99.747,99.061,100.34,102.415,107.338,119.24,138.476,135.752,118.071,105.258,93.671,90.037,83.75,82.018,80.154,79.618,82.022,89.334,102.719,110.285,107.592,101.207,91.371,81.132
16584,2004-03-25,11.0,75.244,73.172,72.295,72.527,75.451,84.598,103.079,108.438,101.736,94.127,89.122,85.542,79.442,78.811,76.823,76.27,77.839,81.383,91.698,100.117,97.965,90.714,81.144,71.426
16585,2004-03-26,11.0,65.056,62.499,61.895,61.91,64.289,72.894,89.442,92.982,85.155,79.647,77.769,76.094,74.6,74.273,73.243,72.332,73.809,76.864,84.339,90.037,87.158,82.224,75.882,67.612
16586,2004-03-27,11.0,61.899,58.713,57.242,56.958,57.166,60.667,65.206,74.469,82.409,84.249,83.216,81.435,79.102,77.207,75.734,76.212,78.499,81.045,85.44,88.565,84.519,78.825,72.418,65.143
16587,2004-03-28,11.0,59.379,56.264,55.699,55.989,57.347,61.124,66.393,77.326,88.639,93.417,93.061,90.399,89.058,86.793,83.6,81.824,83.886,89.835,99.155,107.147,105.34,98.574,88.988,80.035
16588,2004-03-29,11.0,74.687,73.107,72.804,73.614,76.405,86.695,108.05,115.692,110.945,108.352,105.755,102.773,96.841,94.419,92.19,90.983,93.605,100.804,113.739,122.507,119.704,111.219,100.971,91.019
16589,2004-03-30,11.0,84.903,82.574,82.034,83.041,85.48,94.476,114.627,120.525,113.515,108.393,104.55,100.286,96.694,97.128,96.5,97.411,100.798,107.949,117.726,121.464,117.191,109.331,97.843,87.78
16590,2004-03-31,11.0,82.297,80.406,79.964,79.666,82.675,91.532,110.195,115.264,109.293,103.701,100.938,97.77,93.723,94.981,94.814,93.841,97.534,103.495,111.237,114.773,111.26,104.832,94.692,84.349
16591,2004-04-01,11.0,78.082,75.62,75.36,75.856,75.335,84.841,102.698,109.053,103.695,100.088,96.69,92.614,88.977,90.554,90.523,92.196,95.509,101.368,101.849,106.305,106.633,104.122,94.304,84.421
16592,2004-04-02,11.0,78.537,76.372,76.055,76.427,79.109,88.651,106.903,111.719,105.204,101.589,98.123,95.111,93.819,93.527,93.276,95.004,99.648,105.055,103.533,104.249,104.712,104.011,97.875,90.01
16593,2004-04-03,11.0,83.892,81.023,79.976,80.308,80.863,85.204,91.061,99.914,107.917,110.743,107.818,103.41,98.105,92.975,88.494,87.074,89.497,94.943,100.019,103.118,99.859,94.884,89.276,83.018
16594,2004-04-04,11.0,78.077,75.429,74.887,74.345,73.992,75.8,80.313,88.106,97.098,102.406,104.086,106.038,105.643,102.008,99.731,99.329,100.501,102.128,107.089,114.978,121.606,117.549,107.823,97.216
16595,2004-04-05,11.0,91.435,90.531,91.55,94.296,98.033,108.626,127.735,129.474,129.649,127.437,122.956,118.068,111.333,109.427,104.506,100.81,99.626,103.034,107.684,109.915,119.815,122.631,113.668,104.214
16596,2004-04-06,11.0,97.976,96.079,96.77,97.967,101.447,111.495,130.935,127.871,122.259,115.497,110.058,105.435,98.865,96.425,91.085,88.327,86.53,88.016,92.198,101.455,111.095,107.67,98.21,87.541
16597,2004-04-07,11.0,80.648,77.788,77.544,77.296,79.471,88.074,107.706,115.022,106.279,99.44,92.425,86.922,81.973,82.241,80.125,79.055,78.498,80.338,83.515,88.653,96.817,92.757,83.977,73.179
16598,2004-04-08,11.0,65.912,62.213,61.621,62.972,66.951,76.349,93.352,102.237,101.704,99.082,97.316,95.349,91.502,92.605,90.523,89.435,89.308,92.368,97.143,102.318,108.609,104.836,97.036,87.324
16599,2004-04-09,11.0,80.255,77.165,76.542,75.725,77.37,82.959,91.996,99.45,101.431,99.681,94.483,87.768,81.08,77.151,73.892,71.863,72.271,74.406,76.259,80.304,88.025,85.083,79.593,72.208
16600,2004-04-10,11.0,66.619,64.064,64.08,65.606,68.311,73.622,81.129,91.02,96.288,94.563,89.134,82.818,78.505,75.275,72.63,71.277,72.853,77.762,80.955,85.095,90.368,87.583,81.6,73.355
16601,2004-04-11,11.0,66.139,62.192,60.947,60.801,61.557,64.701,69.877,79.227,92.248,100.126,100.578,99.929,99.346,98.246,95.171,92.652,93.0,94.091,96.22,101.371,104.526,99.343,90.097,80.658
16602,2004-04-12,11.0,74.171,71.12,70.276,71.096,73.13,79.76,93.262,102.801,106.351,109.413,110.469,110.195,108.373,108.863,108.822,109.341,110.919,116.869,120.951,123.925,123.509,115.864,103.385,91.259
16603,2004-04-13,11.0,82.67,78.693,76.656,76.02,77.057,84.299,101.785,108.217,104.066,102.031,99.945,98.122,92.929,91.419,88.65,89.298,92.211,96.76,99.531,98.744,100.483,94.281,84.258,73.459
16604,2004-04-14,11.0,66.631,63.889,63.237,63.253,65.77,73.668,90.758,100.155,98.69,96.734,93.316,93.482,89.133,90.525,90.641,92.173,95.003,100.854,106.432,109.826,110.378,104.804,95.487,84.814
16605,2004-04-15,11.0,78.679,76.871,76.047,76.552,79.229,88.217,107.483,114.27,107.702,103.025,98.443,95.539,89.491,88.007,84.439,81.96,80.997,83.303,87.374,93.24,103.989,101.994,93.112,84.453
16606,2004-04-16,11.0,78.459,77.079,77.741,79.407,83.429,93.213,112.641,116.439,104.341,95.86,89.54,85.348,81.218,78.984,76.707,75.274,75.802,78.187,80.775,84.924,95.653,93.938,88.963,81.534
16607,2004-04-17,11.0,75.555,73.139,72.686,73.666,75.068,79.219,84.546,90.441,93.621,90.8,85.343,79.887,77.409,74.995,73.944,74.651,76.381,77.922,77.956,79.636,86.282,82.458,75.154,66.131
16608,2004-04-18,11.0,58.768,53.364,52.052,51.6,51.448,53.535,57.335,65.861,76.859,82.688,82.41,80.787,81.251,81.851,81.779,83.285,85.984,88.917,89.759,90.876,100.284,93.863,80.707,67.818
16609,2004-04-19,11.0,59.18,54.787,52.749,52.048,53.568,59.684,77.315,86.459,83.633,82.528,83.256,83.589,83.72,88.303,89.294,90.303,91.86,94.407,96.151,97.414,104.909,98.712,85.175,73.643
16610,2004-04-20,11.0,64.912,60.443,57.71,56.404,57.251,63.487,79.573,87.397,84.905,84.96,84.208,85.866,85.169,87.991,88.832,90.082,89.833,91.22,90.691,90.648,97.042,91.858,78.976,66.609
16611,2004-04-21,11.0,59.037,55.837,54.386,53.968,55.834,63.11,80.463,87.218,83.491,81.751,80.342,79.471,77.256,78.662,78.212,78.761,79.611,82.789,85.603,88.589,96.909,92.089,80.975,68.879
16612,2004-04-22,11.0,61.97,58.36,56.684,56.277,57.801,64.948,81.55,88.539,84.789,83.377,82.893,83.508,82.953,86.458,88.132,89.73,90.836,93.798,94.799,95.392,102.258,99.056,86.292,73.601
16613,2004-04-23,11.0,64.563,60.323,57.751,56.402,57.221,64.005,78.875,85.379,82.404,82.254,83.696,86.037,88.115,90.377,93.176,95.448,98.552,99.826,93.737,91.304,92.221,86.57,78.203,68.728
16614,2004-04-24,11.0,61.587,57.106,55.263,54.751,55.262,58.431,62.991,70.697,78.863,80.678,79.429,77.115,75.649,75.254,74.788,75.298,77.782,79.894,79.483,78.609,84.418,81.386,73.689,64.685
16615,2004-04-25,11.0,57.326,53.18,51.311,50.734,51.275,53.779,57.558,66.861,77.945,82.377,81.711,78.302,77.165,75.988,74.351,73.626,76.28,80.22,83.095,86.955,91.704,85.847,74.637,64.478
16616,2004-04-26,11.0,57.304,54.539,53.456,53.459,54.889,62.091,79.946,86.643,83.882,81.621,81.446,81.32,79.825,81.8,81.312,79.899,80.634,85.329,90.304,92.094,93.295,85.859,74.698,64.947
16617,2004-04-27,11.0,58.518,56.207,54.917,54.54,56.314,64.03,81.768,88.874,83.521,80.631,79.186,77.621,75.62,76.838,76.743,77.038,78.095,83.39,87.642,90.637,93.948,89.292,79.534,69.478
16618,2004-04-28,11.0,63.68,61.718,61.825,62.727,65.964,76.367,97.776,104.864,96.805,92.161,88.697,86.11,81.865,81.733,80.301,78.788,78.541,80.871,83.751,86.644,97.338,95.697,85.128,73.951
16619,2004-04-29,11.0,67.436,64.419,64.464,65.208,67.525,76.251,93.092,98.343,89.043,83.753,80.543,78.424,75.73,77.245,77.127,78.162,78.818,81.319,83.388,86.349,94.242,91.915,80.917,68.61
16620,2004-04-30,11.0,60.849,57.609,56.172,55.954,57.891,65.477,82.161,88.91,83.493,80.809,79.443,78.999,78.537,78.143,77.908,77.993,79.824,81.448,81.51,80.984,87.578,86.898,79.519,69.913
16621,2004-05-01,11.0,60.688,55.923,54.033,53.189,53.783,56.67,60.89,67.702,75.277,79.113,80.244,80.245,80.858,80.985,81.18,82.351,84.102,84.21,82.686,82.551,86.962,84.631,76.889,68.233
16622,2004-05-02,11.0,60.716,56.02,53.935,52.698,52.445,53.941,56.436,63.582,74.039,81.573,83.099,83.269,84.844,85.996,86.111,87.012,89.024,91.617,93.005,92.566,98.818,94.201,82.307,69.806
16623,2004-05-03,11.0,60.661,55.421,53.01,51.546,51.981,58.278,75.224,83.85,81.197,80.29,79.822,79.625,78.521,79.807,79.087,79.547,83.493,89.235,93.909,96.452,98.098,92.52,81.056,71.581
16624,2004-05-04,11.0,65.738,63.466,63.088,63.459,66.003,74.899,93.495,98.966,90.746,87.008,83.737,81.679,78.655,78.669,77.598,77.294,78.053,80.738,83.819,86.419,95.268,94.942,84.071,73.024
