datetime,zone_id,h1,h2,h3,h4,h5,h6,h7,h8,h9,h10,h11,h12,h13,h14,h15,h16,h17,h18,h19,h20,h21,h22,h23,h24
2004-01-12,3,185.838,180.979,183.684,186.936,194.251,209.199,234.677,245.498,229.665,220.865,214.701,206.494,203.266,198.275,194.786,195.429,200.932,215.912,221.236,218.157,212.215,201.76,187.682,170.81
2004-01-13,3,167.264,163.913,166.291,168.242,178.79,194.968,221.658,236.523,224.17,212.584,203.007,198.374,198.575,196.516,194.417,194.032,203.691,225.678,230.88,229.867,228.156,216.679,204.244,191.271
2004-01-14,3,186.324,185.602,185.1,187.363,196.355,208.55,235.188,250.151,235.726,227.512,221.251,217.095,213.146,208.792,206.844,210.469,218.142,236.046,239.163,237.183,235.678,219.212,205.192,190.06
2004-01-15,3,184.323,182.51,182.112,185.334,190.965,205.605,227.989,245.992,243.373,239.659,230.856,225.607,220.245,224.609,212.539,215.226,224.672,247.343,259.145,258.484,257.77,250.697,240.721,226.292
2004-01-16,3,222.657,226.002,226.171,229.358,238.694,253.574,276.918,291.344,280.777,271.618,264.435,254.762,249.483,237.846,234.586,230.132,234.19,255.075,261.686,257.065,254.395,247.843,235.658,221.363
2004-01-17,3,215.562,211.023,209.013,208.975,213.569,217.861,226.329,238.259,244.866,244.426,239.146,229.986,221.186,212.952,208.548,210.834,216.277,229.094,226.867,221.304,216.078,206.867,195.387,181.575
2004-01-18,3,170.527,168.581,166.343,164.316,164.873,169.422,174.392,184.376,198.755,208.9,209.811,206.679,202.976,199.158,198.181,196.435,203.114,214.616,216.509,213.256,213.293,208.711,203.287,193.094
2004-01-19,3,190.87,190.63,192.948,195.293,206.276,220.718,238.952,254.714,256.998,256.257,254.81,247.301,242.189,234.043,231.614,231.099,240.829,264.423,269.779,270.697,263.074,250.772,240.865,226.109
2004-01-20,3,218.486,217.142,215.725,218.578,224.652,241.506,263.476,277.907,269.387,261.236,251.428,247.998,238.154,234.294,230.2,224.212,232.878,259.893,267.568,268.473,263.306,254.041,239.966,226.073
2004-01-21,3,222.037,222.864,222.984,227.924,234.786,250.056,274.772,287.284,271.155,257.446,251.216,242.654,235.242,236.67,232.98,228.462,233.625,249.854,256.283,258.702,253.953,244.276,233.011,216.52
2004-01-22,3,211.778,207.726,204.626,205.954,210.667,221.998,243.429,251.438,238.352,234.047,233.198,227.805,221.58,214.017,206.367,203.752,212.745,232.303,243.524,241.851,244.797,235.129,223.51,210.894
2004-01-23,3,211.744,214.471,216.851,219.972,231.723,246.624,272.762,288.733,277.086,269.979,259.994,252.971,244.406,239.763,229.842,225.675,232.418,252.421,255.65,251.573,245.086,240.593,228.739,215.794
2004-01-24,3,211.297,208.303,205.58,204.685,207.741,213.094,223.791,233.992,243.71,246.938,245.018,236.402,229.175,227.48,219.002,217.13,221.462,239.858,249.821,246.342,242.297,236.31,229.352,216.653
2004-01-25,3,213.383,215.27,216.973,218.601,224.374,232.065,240.738,258.023,262.738,262.065,259.997,250.652,243.578,239.112,239.227,238.383,243.588,257.155,263.861,262.594,254.265,245.905,234.58,221.65
2004-01-26,3,217.857,218.002,217.632,218.274,222.624,231.06,243.956,252.894,261.464,266.835,267.131,265.93,260.443,257.109,255.776,253.474,258.881,270.146,272.688,262.253,254.728,240.84,226.205,216.579
2004-01-27,3,212.108,209.773,209.425,211.409,215.404,225.313,240.39,249.354,254.034,258.31,255.181,254.696,252.434,246.698,246.448,243.799,248.284,258.389,259.749,252.768,240.969,234.002,220.421,207.683
2004-01-28,3,205.521,205.061,204.132,209.267,216.49,225.968,241.864,254.642,256.76,252.753,247.101,241.448,242.05,237.176,230.478,226.982,232.081,249.196,261.379,259.016,247.702,239.153,222.565,209.447
2004-01-29,3,205.866,205.011,202.234,203.884,210.768,222.803,239.293,250.951,246.982,234.393,227.096,218.688,214.372,211.382,205.719,205.11,210.543,230.878,241.87,239.311,236.184,224.347,213.094,197.236
2004-01-30,3,194.303,193.689,192.587,195.529,202.736,218.286,240.079,252.744,254.02,244.632,232.456,226.155,224.508,222.653,220.894,221.327,226.765,249.078,257.915,256.053,256.661,251.751,243.05,234.172
2004-01-31,3,230.718,233.11,234.411,236.262,242.197,245.353,255.053,265.505,270.552,264.231,254.768,242.663,235.32,226.663,217.825,213.639,214.596,229.864,243.025,241.872,239.44,232.757,227.012,215.41
2004-02-01,3,212.499,212.529,213.168,215.257,219.082,227.036,234.467,248.403,252.875,243.748,231.633,221.971,211.735,202.106,196.189,193.12,195.514,215.301,224.26,225.037,226.61,226.077,218.798,212.143
2004-02-02,3,208.513,208.405,212.228,217.921,227.635,246.118,273.542,284.191,266.823,250.79,238.509,230.841,221.519,217.605,215.607,211.16,218.618,233.758,245.586,242.374,238.11,225.384,213.584,199.192
2004-02-03,3,195.225,191.775,189.984,191.527,197.761,211.5,224.973,232.896,237.514,241.603,241.61,239.428,236.831,224.825,216.996,210.393,213.477,226.745,236.054,233.22,224.597,210.937,196.599,182.817
2004-02-04,3,180.899,180.077,179.23,178.963,185.963,200.531,219.914,233.583,234.141,223.539,211.835,206.977,201.618,195.05,192.569,191.584,195.843,211.851,230.406,229.348,227.539,219.214,208.013,198.826
2004-02-05,3,194.996,194.439,197.664,198.794,206.533,221.225,248.286,253.871,241.579,238.983,233.402,228.639,223.557,216.907,216.284,216.806,221.594,231.083,243.448,239.189,234.137,224.091,212.174,197.198
2004-02-06,3,195.104,192.269,191.768,189.015,193.726,205.1,217.015,226.286,231.563,236.197,232.763,227.676,218.009,222.745,216.401,211.701,213.807,220.762,224.985,214.875,212.813,202.175,192.849,179.404
2004-02-07,3,170.434,167.184,167.254,167.692,168.859,170.938,181.072,190.938,203.737,208.902,204.211,195.816,195.522,192.256,189.286,191.3,197.835,212.027,218.927,217.179,215.279,208.364,202.161,191.841
2004-02-08,3,187.397,184.411,185.039,187.337,189.709,194.945,204.474,216.592,222.212,221.551,213.222,204.885,196.716,191.403,183.129,177.877,181.776,197.752,218.463,220.504,220.585,214.097,202.483,195.092
2004-02-09,3,189.553,190.425,193.932,196.345,202.223,218.159,242.722,251.426,241.923,232.061,226.875,218.112,209.002,206.243,201.881,201.179,207.937,219.396,229.514,224.127,217.813,206.206,191.55,177.645
2004-02-10,3,174.061,172.849,173.015,177.295,185.112,199.095,223.818,233.449,221.498,208.676,198.208,191.698,182.459,179.039,174.615,173.937,176.922,192.519,210.207,207.359,206.619,200.389,186.687,172.87
2004-02-11,3,169.999,168.165,169.83,172.955,180.744,196.204,221.93,233.711,223.083,212.623,205.359,198.51,190.936,185.786,180.525,177.925,183.901,199.471,219.883,220.853,218.046,210.884,198.661,183.006
2004-02-12,3,180.32,180.081,179.817,183.083,188.3,198.938,225.332,235.261,225.588,218.809,210.986,201.014,196.501,194.119,190.551,188.066,188.665,201.649,218.866,218.807,217.143,207.556,195.271,182.173
2004-02-13,3,186.55,185.881,183.357,186.98,193.8,209.899,235.239,244.747,230.404,220.197,210.03,202.864,198.097,191.449,185.121,183.49,184.783,198.03,211.448,212.485,208.914,204.519,197.498,186.206
2004-02-14,3,181.805,179.221,179.4,178.96,183.787,186.803,197.236,210.102,219.088,222.922,218.34,207.341,201.614,194.347,190.082,190.174,194.486,201.766,210.56,203.87,201.285,198.218,190.964,182.88
2004-02-15,3,174.851,172.659,172.393,175.815,178.409,183.602,191.474,202.487,211.759,210.896,206.609,204.566,201.917,195.633,190.671,191.669,194.617,209.986,230.568,232.088,230.183,226.564,219.443,210.87
2004-02-16,3,207.672,207.207,209.376,217.23,226.371,241.072,266.204,279.226,269.026,261.84,250.242,240.045,230.297,223.049,216.708,213.016,216.09,230.77,252.391,256.261,252.165,243.971,231.94,219.576
2004-02-17,3,217.064,218.251,220.195,222.588,227.866,241.492,265.53,274.376,263.448,246.543,239.648,232.135,224.414,218.07,216.813,220.321,226.894,237.493,248.614,248.152,239.479,232.621,218.464,205.612
2004-02-18,3,202.605,204.465,207.715,211.952,219.473,236.092,261.675,269.721,251.708,235.693,228.786,222.024,215.46,207.115,204.212,201.371,207.527,221.146,237.139,238.764,233.817,221.941,207.853,191.565
2004-02-19,3,189.442,187.234,187.648,190.46,197.436,210.862,238.288,241.192,223.685,213.895,204.575,198.307,192.101,185.953,183.254,178.393,181.373,189.615,210.26,209.204,205.737,199.447,188.891,176.785
2004-02-20,3,170.946,172.851,172.783,175.896,182.426,199.764,228.255,237.992,221.963,207.797,200.898,194.423,187.234,181.165,176.982,175.179,176.017,183.691,198.284,194.51,188.462,181.763,169.458,154.754
2004-02-21,3,150.147,148.065,145.509,144.762,147.253,154.219,165.332,176.345,189.583,190.556,190.97,185.246,183.542,181.034,179.312,180.337,187.015,196.484,206.111,205.103,200.828,194.453,188.217,175.622
2004-02-22,3,169.326,167.891,166.652,166.813,168.669,173.6,180.95,193.584,204.984,207.356,203.434,194.951,189.898,183.482,180.211,181.439,186.804,200.162,212.645,212.434,210.039,204.634,195.568,183.629
2004-02-23,3,182.665,182.35,182.956,189.093,199.758,218.263,243.309,250.206,235.944,223.317,211.687,205.513,197.857,192.687,187.313,186.7,192.379,204.515,222.167,221.094,214.829,203.651,190.005,177.657
2004-02-24,3,174.803,172.669,171.987,174.173,181.232,199.092,223.11,236.799,227.935,225.536,225.045,221.31,217.977,215.798,211.21,209.952,217.427,225.333,235.508,235.346,227.236,217.569,202.922,190.72
2004-02-25,3,188.749,189.428,190.184,195.358,202.625,217.825,242.086,247.741,234.243,224.06,217.893,214.086,205.722,202.485,196.913,193.216,196.223,211.39,227.467,231.826,230.166,220.103,208.102,195.271
2004-02-26,3,193.118,193.194,196.615,199.129,206.683,221.85,247.762,255.74,242.972,234.71,233.379,222.844,219.057,215.336,212.411,212.774,217.853,228.987,240.327,239.996,231.679,222.203,207.946,195.474
2004-02-27,3,192.865,187.453,188.161,188.974,196.092,211.366,237.184,246.714,229.309,221.074,211.248,205.91,201.426,195.877,188.763,185.016,186.466,192.198,208.22,211.911,208.094,204.632,196.03,186.412
2004-02-28,3,182.243,179.151,179.051,181.821,184.842,193.038,202.479,212.793,213.997,205.47,196.098,186.047,175.841,168.975,159.296,159.502,159.965,165.383,182.016,183.567,180.519,178.746,172.292,163.691
2004-02-29,3,160.258,162.058,161.852,165.853,168.541,176.211,185.997,197.272,198.102,193.861,179.526,172.32,165.176,157.778,152.831,149.753,157.968,167.077,181.04,182.886,180.921,175.917,165.281,157.263
2004-03-01,3,153.773,156.877,158.018,162.324,172.627,186.858,212.506,224.685,210.254,198.173,190.851,185.468,179.329,175.717,170.456,169.05,170.146,175.489,193.66,195.254,187.925,178.098,166.317,150.504
2004-03-02,3,146.18,142.05,139.089,142.273,147.054,161.626,182.281,191.183,186.057,179.262,178.008,173.868,172.559,171.115,168.267,166.559,167.95,173.712,187.782,191.335,185.835,173.985,159.709,146.962
2004-03-03,3,140.449,139.021,138.896,141.591,147.737,165.002,191.313,200.91,189.252,180.771,176.912,173.449,173.07,168.982,167.77,165.908,168.928,175.674,189.004,191.496,186.037,174.843,158.561,146.083
2004-03-04,3,141.561,139.314,138.461,139.076,145.195,159.485,184.616,196.657,188.724,184.514,187.322,185.115,183.938,179.06,176.458,173.063,175.837,180.495,196.535,198.522,192.193,182.819,168.137,151.791
2004-03-05,3,147.769,146.363,145.658,147.113,153.832,164.945,190.553,200.445,192.909,186.811,181.897,178.116,171.296,170.709,167.338,163.88,163.8,165.637,177.172,177.516,168.996,159.078,152.117,136.215
2004-03-06,3,130.651,126.159,123.149,121.311,120.645,124.653,133.814,146.434,157.783,166.187,167.914,167.156,161.447,152.278,148.77,149.979,153.095,159.073,168.122,167.267,163.402,158.677,150.072,139.162
2004-03-07,3,132.485,128.994,126.783,128.789,131.007,137.81,145.849,159.413,167.349,168.508,163.652,158.499,153.498,150.268,145.171,145.046,147.998,163.923,180.907,179.481,176.18,168.151,159.421,150.257
2004-03-08,3,149.413,148.949,149.723,152.623,162.158,180.42,208.532,217.442,216.046,209.366,205.715,203.431,201.61,202.951,198.913,201.572,207.151,215.209,226.458,230.918,224.802,214.166,198.54,184.486
2004-03-09,3,183.89,182.449,183.17,184.013,190.154,207.106,230.817,235.314,222.145,225.444,210.821,205.185,203.82,198.137,185.84,192.603,196.652,207.387,222.984,222.191,216.012,207.085,193.891,181.697
2004-03-10,3,180.592,179.688,181.095,182.927,192.788,206.436,229.598,242.075,221.682,213.303,205.415,205.218,200.221,198.204,195.433,194.587,192.279,206.27,219.735,225.622,223.537,213.891,199.822,187.342
2004-03-11,3,184.899,185.197,189.156,190.082,199.75,217.702,239.805,242.065,224.641,209.38,201.113,192.472,184.318,180.16,175.745,171.995,174.928,180.645,194.824,202.253,198.312,186.368,173.024,160.391
2004-03-12,3,158.258,156.802,156.542,159.322,165.772,185.395,210.991,217.498,209.867,204.866,201.1,199.487,193.779,188.685,184.175,179.153,180.722,184.291,202.27,205.782,204.242,198.687,190.075,181.601
2004-03-13,3,158.235,156.042,156.243,156.426,158.16,168.837,179.79,188.276,193.576,189.198,181.956,173.569,163.117,156.37,151.842,148.094,150.643,154.799,169.856,176.628,173.067,169.821,163.215,154.287
2004-03-14,3,145.417,146.808,147.299,148.232,151.517,155.087,163.386,172.998,183.046,186.918,182.671,171.902,165.139,158.488,153.171,147.91,151.635,160.325,166.918,171.535,163.289,154.577,142.291,131.141
2004-03-15,3,123.289,123.846,124.357,126.774,134.963,150.635,175.392,184.142,173.231,171.559,164.383,161.721,158.466,156.977,153.292,145.23,148.109,153.453,170.234,179.122,175.232,162.736,148.318,139.244
2004-03-16,3,135.611,133.486,134.648,135.269,143.078,162.631,189.596,204.278,201.387,201.766,203.44,202.8,201.534,199.885,198.494,199.125,203.696,212.309,219.38,218.903,209.199,197.093,183.515,167.121
2004-03-17,3,163.475,163.933,162.136,162.673,165.962,182.23,206.471,214.684,207.801,202.487,198.183,194.397,191.742,190.654,188.31,188.19,195.827,203.732,210.076,212.573,208.973,195.873,184.811,169.212
2004-03-18,3,165.285,165.051,165.812,165.354,173.678,188.439,209.915,216.809,206.426,196.102,186.737,182.363,176.127,173.818,166.028,164.725,170.514,177.876,194.773,197.125,191.98,182.242,166.936,150.67
2004-03-19,3,148.249,146.026,143.125,145.999,151.963,169.571,195.423,208.404,199.274,193.923,188.853,183.372,176.095,170.573,165.456,158.032,157.595,160.552,174.801,182.768,180.907,176.071,168.953,158.535
2004-03-20,3,155.373,155.191,155.478,159.121,161.645,171.504,177.863,184.72,183.288,177.82,172.108,161.147,153.026,147.767,140.316,136.49,137.645,138.873,150.495,154.551,148.343,140.254,129.495,119.044
2004-03-21,3,113.615,107.449,106.282,105.362,109.625,117.044,126.254,140.096,156.411,164.258,164.796,163.573,165.48,162.897,161.874,158.813,163.807,172.402,186.936,194.577,192.201,185.612,175.078,163.662
2004-03-22,3,162.809,164.214,164.269,168.556,176.361,194.167,219.008,224.86,215.436,207.103,204.283,201.938,194.784,191.175,186.444,184.128,185.797,195.774,215.936,224.442,218.61,209.228,194.46,182.991
2004-03-23,3,181.097,183.784,185.192,186.909,196.321,210.6,233.088,233.447,212.438,198.738,193.192,187.779,179.417,171.547,167.713,161.465,161.58,166.231,184.8,192.915,192.077,181.234,171.819,159.774
2004-03-24,3,155.51,157.71,158.744,163.132,169.534,186.209,208.517,209.856,193.571,180.469,173.478,167.398,161.876,157.404,156.484,155.737,160.115,162.806,173.476,180.531,173.255,164.099,147.112,133.777
2004-03-25,3,133.046,128.183,128.133,127.787,134.463,150.532,168.902,177.101,169.076,162.405,157.294,152.39,152.215,148.425,148.078,146.076,146.998,148.56,156.321,165.719,161.328,148.199,134.934,119.505
2004-03-26,3,114.394,111.796,108.766,110.667,116.31,130.36,152.538,163.437,155.7,153.565,153.606,152.294,149.945,151.83,148.69,143.423,145.226,146.066,150.369,155.935,148.127,140.635,129.032,113.735
2004-03-27,3,103.754,100.145,97.796,95.591,97.382,101.902,110.937,123.706,135.675,141.588,140.419,138.142,133.258,129.881,128.692,127.925,128.25,129.418,134.19,142.393,135.376,127.597,116.458,106.958
2004-03-28,3,99.0,95.376,92.395,92.325,94.217,99.49,106.68,120.233,136.029,136.708,134.155,130.203,127.576,124.35,122.217,120.906,122.629,126.266,138.663,152.238,147.145,136.79,126.235,113.777
2004-03-29,3,110.719,109.564,110.673,113.923,123.05,140.413,163.205,175.429,167.254,162.767,159.419,156.553,153.437,150.685,150.871,147.188,146.796,151.734,166.071,175.569,172.96,163.855,146.977,135.383
2004-03-30,3,133.325,132.212,132.421,135.205,142.881,158.181,180.398,193.889,186.016,180.57,182.856,181.465,176.265,173.306,171.211,171.04,178.796,188.571,201.01,202.139,193.007,181.04,163.975,148.223
2004-03-31,3,142.934,139.397,140.12,139.266,145.219,158.881,178.951,191.103,183.077,180.674,179.041,177.777,175.145,174.011,172.77,172.737,179.082,186.305,193.153,195.558,187.933,176.048,161.323,144.86
2004-04-01,3,143.101,137.448,138.379,138.032,143.614,158.538,180.323,191.208,186.225,184.911,184.689,182.014,181.454,181.21,179.749,179.668,185.479,193.124,199.638,203.356,197.378,186.985,172.095,157.601
2004-04-02,3,150.869,151.542,150.676,150.912,157.795,171.703,193.952,206.001,200.697,197.893,197.051,190.774,186.593,182.725,184.694,180.767,185.245,189.008,192.32,191.526,184.753,176.642,166.458,149.169
2004-04-03,3,142.887,140.768,135.966,135.919,138.881,144.692,153.869,163.932,175.099,178.55,176.37,173.003,165.634,153.895,150.096,146.406,145.709,148.772,156.479,163.623,160.364,154.751,145.741,134.315
2004-04-04,3,130.594,128.672,126.934,125.196,128.153,131.874,141.293,153.978,167.423,174.635,173.999,172.05,171.222,169.68,166.294,164.704,165.454,170.065,174.908,184.563,197.103,192.558,183.319,168.604
2004-04-05,3,162.607,164.439,165.913,166.836,176.375,189.942,209.902,222.782,215.24,211.106,210.753,202.514,198.129,191.248,186.698,182.13,180.168,180.797,181.201,194.2,207.889,198.751,183.854,168.791
2004-04-06,3,167.558,164.562,164.435,166.327,172.454,184.7,202.613,207.843,197.533,189.255,184.235,178.296,173.222,166.553,160.129,156.982,156.233,157.748,158.623,167.504,176.167,170.023,154.387,139.835
2004-04-07,3,132.306,131.446,131.101,130.643,136.123,148.427,165.976,177.22,181.337,171.495,163.204,160.757,152.162,150.028,149.699,146.006,141.815,147.023,147.223,153.01,160.971,154.865,137.571,122.12
2004-04-08,3,130.367,128.935,129.609,132.095,138.132,152.21,170.242,182.004,182.399,182.465,183.136,177.136,173.016,170.773,166.205,161.55,162.387,168.264,173.916,175.686,180.157,171.433,159.75,141.525
2004-04-09,3,136.465,135.211,133.904,134.149,140.021,148.6,165.181,175.684,172.176,171.2,167.207,163.364,157.288,154.113,149.46,146.63,145.133,147.21,146.119,149.194,162.097,153.568,146.588,134.771
2004-04-10,3,128.455,127.739,125.698,123.144,126.703,130.734,143.384,153.397,161.225,167.021,164.471,155.542,146.355,143.553,138.113,136.267,135.253,140.584,142.2,150.651,156.712,148.103,138.231,125.898
2004-04-11,3,119.068,115.228,112.602,114.375,115.193,122.046,129.873,144.383,157.498,169.11,170.22,170.057,170.611,167.59,161.731,161.308,159.821,163.947,167.587,177.064,179.621,170.37,158.455,146.15
2004-04-12,3,143.178,140.182,138.779,140.696,144.802,161.076,182.159,198.568,203.796,204.716,205.956,206.982,204.818,206.09,202.06,202.862,208.789,210.355,212.535,217.24,213.476,196.851,185.004,164.46
2004-04-13,3,161.694,158.721,157.524,156.572,162.107,174.166,199.961,211.724,208.635,204.098,204.418,202.741,199.137,196.89,198.222,194.617,197.836,201.042,197.391,198.502,203.092,194.091,177.75,159.032
2004-04-14,3,152.297,147.311,145.247,146.848,153.445,165.923,189.106,198.373,192.891,191.56,191.774,192.844,192.225,193.145,187.875,188.253,192.608,201.958,197.195,206.618,211.433,198.943,181.525,163.597
2004-04-15,3,161.336,160.003,157.446,159.516,164.433,178.763,203.842,207.736,197.441,189.648,184.68,179.467,176.704,170.54,168.864,164.895,160.954,162.136,163.38,170.375,186.671,178.989,163.472,148.6
2004-04-16,3,143.913,141.923,144.667,148.044,156.775,170.169,199.549,206.55,195.199,184.459,178.161,172.398,168.522,163.339,160.004,158.927,155.6,156.247,155.706,157.361,165.931,162.476,150.867,133.344
2004-04-17,3,125.194,120.808,120.117,122.284,123.597,130.752,140.344,152.638,158.131,156.858,153.277,149.517,148.392,147.248,143.908,145.811,147.489,148.223,146.697,147.774,158.659,151.409,138.777,124.5
2004-04-18,3,112.319,108.673,105.803,103.664,104.501,106.673,112.503,125.51,138.478,147.882,148.903,148.1,150.821,154.293,154.264,156.909,158.961,164.452,164.814,170.89,181.82,172.769,154.709,136.082
2004-04-19,3,127.451,122.291,119.824,117.451,123.091,133.985,155.496,167.533,170.638,173.462,178.075,182.291,185.098,187.718,192.337,193.048,189.666,196.596,192.182,195.006,204.179,190.791,169.728,148.312
2004-04-20,3,138.672,133.386,130.845,128.1,132.34,142.706,163.835,170.245,172.642,173.045,173.843,179.526,178.224,180.309,184.469,187.201,189.761,191.185,188.85,187.715,197.4,182.911,162.432,143.945
2004-04-21,3,133.993,128.097,124.894,124.358,127.249,137.88,159.539,169.338,173.08,170.242,175.004,175.5,179.581,180.302,181.884,183.1,183.763,183.728,183.692,187.538,193.77,182.654,162.58,142.3
2004-04-22,3,135.25,130.728,128.141,126.397,129.222,139.85,162.466,173.27,172.512,173.179,174.698,180.931,186.246,187.285,184.65,182.828,180.753,179.289,176.323,179.951,186.03,174.131,155.324,135.548
2004-04-23,3,130.536,123.964,125.384,122.059,126.567,136.976,160.832,172.225,166.926,171.907,177.481,178.935,182.263,184.68,182.659,183.237,183.956,178.473,171.947,171.469,173.988,167.036,151.293,135.38
2004-04-24,3,123.318,118.265,114.747,113.914,113.78,118.816,125.138,141.416,150.557,157.314,154.774,151.998,150.294,148.454,152.045,153.738,152.173,153.11,154.109,150.675,155.365,150.998,138.278,121.409
2004-04-25,3,110.642,108.349,104.875,101.896,104.102,106.224,112.165,122.873,135.312,143.618,147.499,146.496,144.025,143.135,141.146,139.141,139.421,144.887,152.587,156.903,161.007,151.778,139.402,125.783
2004-04-26,3,120.331,115.492,113.204,117.83,122.208,134.423,155.877,168.087,169.047,171.699,173.402,172.295,167.399,165.256,163.95,164.792,166.969,171.716,173.529,175.178,181.311,169.022,150.521,133.354
2004-04-27,3,129.283,126.409,125.07,123.989,130.482,146.214,168.878,178.62,182.816,167.517,167.647,165.727,164.856,161.033,160.892,159.778,159.129,166.228,169.77,175.763,184.792,181.643,165.656,150.398
2004-04-28,3,145.995,143.238,142.384,143.824,151.482,165.272,189.958,193.286,184.623,178.66,174.47,171.322,165.316,165.995,160.824,158.452,156.71,147.893,157.664,159.814,176.615,170.787,150.577,136.678
2004-04-29,3,127.875,128.489,130.005,129.219,135.295,151.047,171.527,177.487,170.173,165.278,165.324,162.766,164.924,167.358,166.11,165.503,166.254,166.217,161.315,163.531,173.13,168.276,147.645,132.351
2004-04-30,3,122.54,118.227,111.344,111.867,114.012,127.092,143.022,151.085,152.634,158.567,158.011,156.962,156.281,158.214,153.183,153.58,157.018,154.338,152.132,152.181,155.783,151.525,137.051,123.445
2004-05-01,3,115.11,109.073,105.653,103.706,104.857,108.779,113.63,124.059,136.711,143.483,147.181,148.501,146.365,145.782,145.629,147.304,147.481,147.055,146.912,145.478,153.293,145.426,131.222,119.195
2004-05-02,3,110.781,105.519,102.123,101.181,99.698,101.183,104.632,118.959,132.705,144.48,147.714,148.79,150.566,150.92,152.789,155.262,157.026,159.743,158.781,161.488,164.714,152.368,133.856,120.293
2004-05-03,3,110.804,108.072,106.438,107.311,115.343,127.173,154.221,164.847,165.399,165.405,163.407,164.203,164.354,162.735,162.667,158.128,161.206,164.584,170.827,171.452,178.06,172.304,156.452,140.19
2004-05-04,3,135.53,132.621,131.462,133.644,140.215,155.227,178.298,184.356,175.923,171.813,171.166,165.79,164.843,165.052,161.249,160.161,159.074,162.243,161.651,164.222,176.717,171.654,151.368,135.699
2004-05-05,3,133.254,130.135,128.882,131.166,134.659,150.202,173.258,182.564,175.762,174.213,171.524,163.557,163.403,162.066,162.688,163.287,165.184,164.782,165.373,165.445,177.898,169.93,150.681,133.892
2004-05-06,3,126.966,123.602,122.166,123.191,126.239,141.231,163.535,171.454,166.362,164.418,164.247,163.494,164.411,166.373,168.384,171.042,175.117,174.839,173.668,173.74,184.455,177.095,156.549,139.682
2004-05-07,3,129.786,126.365,122.127,121.71,123.966,134.03,154.024,166.256,164.839,170.442,176.671,181.495,183.628,191.477,193.773,196.965,195.727,183.941,180.113,172.873,172.474,167.491,152.876,133.606
2004-05-08,3,124.621,118.176,112.786,109.66,110.14,114.982,119.614,132.902,144.693,148.704,148.999,146.488,144.818,145.05,144.975,147.509,148.412,149.32,146.248,145.75,150.316,148.886,134.431,120.949
2004-05-09,3,110.988,106.076,103.206,101.788,101.415,105.807,109.83,122.2,135.998,145.427,149.574,152.765,155.083,159.58,161.881,167.147,172.183,175.778,173.779,176.179,182.818,178.041,156.896,138.919
2004-05-10,3,129.746,122.609,117.615,117.463,120.552,133.683,153.35,169.096,172.842,180.333,188.446,194.685,202.819,208.174,214.387,205.002,208.073,212.127,212.533,206.62,211.085,201.351,176.899,155.711
