datetime,zone_id,h1,h2,h3,h4,h5,h6,h7,h8,h9,h10,h11,h12,h13,h14,h15,h16,h17,h18,h19,h20,h21,h22,h23,h24
2004-01-18,18,222.552,221.437,221.965,219.013,217.618,212.671,218.447,235.46,255.569,266.064,261.982,256.809,251.863,246.633,241.12,241.421,247.696,264.628,273.341,271.529,269.005,259.675,256.229,242.204
2004-01-19,18,235.137,237.199,241.466,248.102,260.828,272.7,300.135,315.317,313.414,304.217,290.057,275.374,258.781,247.836,239.518,240.21,258.932,298.566,328.41,336.451,329.605,317.234,310.262,292.163
2004-01-20,18,284.344,282.889,286.71,294.848,308.97,328.162,367.608,351.885,347.362,317.916,293.093,276.015,258.747,249.568,242.977,247.274,267.537,305.978,335.016,341.337,336.364,325.438,316.657,299.006
2004-01-21,18,293.379,296.888,303.705,314.968,337.362,360.749,404.179,390.088,378.149,342.909,307.71,285.275,274.498,271.338,263.871,266.026,280.151,307.461,333.098,338.96,334.564,326.111,316.615,299.086
2004-01-22,18,289.548,286.404,285.383,286.404,294.862,308.107,345.176,341.506,309.693,277.97,255.914,239.289,220.289,212.299,208.879,208.998,220.431,251.803,278.12,282.13,277.477,265.571,258.283,244.672
2004-01-23,18,243.594,249.742,259.751,273.126,291.835,316.532,364.765,374.086,347.083,320.388,296.228,275.205,254.594,242.045,234.164,236.131,252.214,287.809,311.797,312.48,307.337,299.253,294.201,278.137
2004-01-24,18,265.742,262.466,263.631,266.545,270.356,268.384,281.253,302.499,320.822,324.961,313.313,295.917,282.073,279.491,274.868,270.07,275.893,302.446,323.088,325.856,326.102,322.221,324.226,314.678
2004-01-25,18,308.692,308.174,313.461,320.51,332.287,333.083,345.987,368.182,388.163,390.521,374.023,359.198,352.492,345.717,339.164,337.128,349.194,366.757,362.626,360.061,386.324,356.749,349.88,335.182
2004-01-26,18,325.549,324.502,326.905,330.899,339.324,341.459,354.498,360.852,373.798,382.047,379.413,374.721,367.87,357.886,351.201,349.115,353.321,366.115,353.953,341.266,367.544,331.925,321.136,304.289
2004-01-27,18,295.195,292.443,293.396,298.297,305.618,311.285,327.328,338.758,345.54,345.748,340.857,335.374,325.646,318.056,315.008,314.392,320.336,337.973,343.469,331.792,315.568,297.571,286.579,269.916
2004-01-28,18,260.955,262.867,270.445,282.291,300.721,313.852,341.122,355.699,348.354,326.021,303.073,284.675,266.899,252.912,243.86,242.998,254.019,286.872,318.012,322.215,317.185,307.421,299.622,283.587
2004-01-29,18,275.661,274.524,275.191,279.351,290.998,304.473,331.675,341.19,322.987,289.972,263.116,243.531,224.721,215.776,208.954,206.312,215.455,246.037,272.996,277.77,274.978,261.488,252.512,234.629
2004-01-30,18,226.611,225.934,228.754,234.742,248.005,261.963,292.954,307.889,308.195,292.873,278.953,267.259,254.888,245.357,237.198,238.465,252.224,283.139,311.846,316.683,316.133,312.921,318.491,310.463
2004-01-31,18,308.876,313.526,322.524,332.979,347.445,353.915,374.053,395.04,388.74,358.235,327.195,298.336,274.405,254.511,242.185,238.48,249.569,280.657,308.538,316.191,317.767,317.779,322.878,316.158
2004-02-01,18,314.509,318.519,325.518,332.706,341.506,328.407,344.737,368.456,368.221,339.053,303.626,274.224,253.979,237.538,226.462,220.91,230.759,258.135,282.273,285.952,290.104,287.551,303.253,296.625
2004-02-02,18,290.631,295.628,305.013,319.358,338.609,342.798,383.252,368.596,359.551,309.155,267.048,240.317,219.531,209.894,207.298,213.424,224.154,248.837,279.092,284.709,278.984,265.954,270.921,258.44
2004-02-03,18,248.494,241.815,240.662,241.945,250.722,252.335,283.053,289.326,284.504,283.84,281.155,273.256,259.247,247.085,229.447,221.086,221.118,242.856,274.965,281.16,274.972,263.029,261.7,243.518
2004-02-04,18,236.588,237.175,241.719,250.606,262.757,269.925,307.812,312.057,285.343,248.082,221.6,205.28,190.683,181.908,175.859,176.288,189.417,221.133,257.078,268.44,271.822,265.049,272.47,258.422
2004-02-05,18,254.233,258.399,267.635,278.497,295.434,301.522,343.481,341.085,306.061,286.169,270.981,253.709,240.935,237.014,232.154,236.328,249.145,268.48,286.307,289.589,280.772,267.915,271.942,254.114
2004-02-06,18,244.47,241.745,242.237,242.782,250.204,248.385,267.221,269.491,272.918,273.722,260.876,255.895,253.404,253.755,252.753,254.822,262.441,276.625,282.442,275.565,264.097,253.747,257.117,242.135
2004-02-07,18,229.497,223.128,221.732,222.039,225.978,217.298,232.131,250.258,255.855,242.441,223.562,207.465,192.916,181.59,177.447,182.806,199.638,221.968,245.377,249.222,246.706,239.795,250.85,240.186
2004-02-08,18,234.085,233.481,235.514,241.035,247.492,239.739,254.589,275.226,283.07,274.904,256.256,239.491,224.842,212.572,200.294,195.792,202.981,230.995,267.601,279.634,279.913,271.53,274.932,258.341
2004-02-09,18,249.953,248.832,251.242,255.408,269.561,275.876,313.361,309.613,282.238,257.444,235.731,222.334,210.794,201.05,191.942,196.214,212.102,229.935,251.526,254.404,247.261,231.011,226.794,207.021
2004-02-10,18,195.496,194.563,197.369,202.807,213.339,220.779,260.646,264.987,246.331,232.983,218.9,205.121,187.952,174.148,163.511,159.573,165.678,192.161,227.186,236.974,233.498,224.549,223.897,207.358
2004-02-11,18,197.891,197.798,203.457,213.166,227.925,237.792,278.962,282.867,263.249,241.157,222.168,205.982,187.514,177.264,168.576,168.488,183.133,208.684,243.695,255.207,255.968,247.776,248.74,228.419
2004-02-12,18,217.68,214.535,214.318,217.934,226.865,232.587,270.41,274.363,257.587,250.548,241.745,227.022,212.161,208.676,207.78,205.545,211.212,229.234,254.5,264.796,264.809,258.011,264.496,247.88
2004-02-13,18,238.873,239.418,243.696,248.641,262.607,269.505,311.719,310.811,275.421,238.147,206.737,185.533,169.829,161.329,154.16,152.071,159.578,182.181,211.943,221.864,224.999,221.761,232.062,217.526
2004-02-14,18,204.93,199.969,200.01,202.759,206.141,199.009,212.546,228.716,242.487,242.42,232.695,217.989,203.151,195.069,187.213,187.079,195.612,208.931,222.868,222.501,220.26,216.176,227.752,221.671
2004-02-15,18,217.19,217.076,215.527,217.496,225.71,217.368,230.675,249.905,257.307,248.835,234.756,224.562,218.763,209.214,203.036,204.207,213.591,241.142,265.629,270.767,268.986,262.361,267.841,253.82
2004-02-16,18,247.364,249.154,258.422,270.421,288.453,295.821,337.504,345.966,325.178,303.176,282.453,263.941,243.644,228.832,216.194,212.22,221.696,249.025,290.362,303.379,300.029,290.877,297.711,285.783
2004-02-17,18,283.015,282.439,282.398,286.249,295.44,295.036,329.619,326.065,302.295,281.954,266.925,256.326,245.328,235.665,230.657,233.776,246.608,267.024,286.686,286.639,275.951,261.219,263.108,249.157
2004-02-18,18,244.826,245.278,250.015,259.857,273.608,281.008,321.423,320.861,286.817,255.025,232.482,215.17,198.333,191.238,183.044,180.959,191.607,215.587,253.095,264.982,264.842,254.698,258.408,239.454
2004-02-19,18,228.264,224.208,224.05,225.763,233.798,239.3,277.891,273.964,239.775,212.198,192.389,178.382,163.108,155.206,148.557,145.621,151.539,167.612,200.962,213.337,212.601,204.56,204.727,189.776
2004-02-20,18,182.977,183.661,188.438,196.372,212.197,224.987,268.579,273.339,241.448,210.002,184.714,165.009,151.03,141.821,135.881,131.131,137.597,153.988,178.092,179.835,174.927,165.34,165.367,150.823
2004-02-21,18,138.249,132.221,130.522,130.28,133.616,130.935,144.201,163.378,177.476,179.272,173.087,165.96,159.939,154.125,149.754,148.663,154.932,169.59,196.331,202.683,201.407,197.067,206.043,196.538
2004-02-22,18,191.88,192.515,197.503,203.998,212.202,208.086,225.285,248.537,255.57,240.795,222.858,206.092,193.005,180.75,170.36,165.091,171.065,194.509,227.604,239.669,237.929,229.128,232.814,217.477
2004-02-23,18,213.962,218.266,227.381,237.694,254.216,266.173,309.948,309.503,271.977,236.668,212.998,194.62,179.046,172.731,165.43,163.846,174.01,196.594,229.196,239.428,236.869,225.176,222.379,203.887
2004-02-24,18,193.698,190.572,191.133,195.713,205.932,217.156,255.937,256.217,235.662,220.021,205.275,195.854,193.015,192.428,190.152,193.489,205.051,222.349,248.095,253.224,249.206,238.06,235.629,217.963
2004-02-25,18,211.466,214.147,220.124,227.951,241.263,250.536,293.031,290.78,255.96,233.261,217.848,201.919,187.125,178.747,171.593,171.419,183.233,209.373,246.153,258.309,259.739,251.189,253.807,238.93
2004-02-26,18,232.794,232.602,237.075,243.241,256.521,264.421,301.226,298.668,278.188,267.488,254.66,242.78,230.256,225.76,223.85,226.341,237.136,251.474,274.076,277.507,268.453,251.319,247.332,226.528
2004-02-27,18,213.786,209.392,210.393,213.864,224.784,233.725,273.649,273.125,248.219,226.92,209.956,193.358,178.568,169.471,161.109,158.696,167.13,185.982,218.263,228.6,230.504,226.417,235.809,224.875
2004-02-28,18,219.292,220.52,225.139,230.775,239.468,234.076,252.793,269.222,257.818,234.725,210.996,187.354,170.389,157.475,148.607,144.239,147.214,158.239,187.555,200.101,202.357,203.787,216.565,210.373
2004-02-29,18,205.998,207.77,212.867,220.055,230.077,226.342,243.948,264.887,256.02,228.599,198.47,174.99,159.044,147.406,139.093,136.562,142.993,159.748,187.173,196.289,190.772,177.757,171.828,156.083
2004-03-01,18,151.119,152.197,157.761,165.304,179.21,206.181,250.382,232.201,216.285,208.967,179.293,164.895,151.831,147.275,144.039,143.868,148.933,160.383,192.72,205.937,196.239,179.337,157.232,135.774
2004-03-02,18,122.4,117.271,116.57,118.218,126.692,146.524,185.409,186.654,170.073,159.257,152.35,148.665,143.226,143.222,140.905,142.122,148.887,156.294,186.077,198.619,191.163,174.5,152.534,131.915
2004-03-03,18,121.318,119.393,120.909,126.972,141.024,166.858,211.822,214.549,188.928,171.07,157.934,149.882,142.687,140.384,138.628,138.687,143.978,153.927,185.424,196.282,190.601,173.16,150.956,128.052
2004-03-04,18,114.19,110.072,109.516,111.355,120.587,140.781,181.202,185.986,171.211,164.527,158.36,152.138,144.299,142.732,139.52,140.569,145.163,155.778,185.481,197.229,189.694,173.476,151.622,130.11
2004-03-05,18,118.027,114.291,113.339,116.008,126.866,149.499,189.85,195.952,184.233,176.953,166.566,157.14,146.632,141.131,137.395,135.155,139.272,147.26,169.397,175.87,168.829,158.05,144.445,127.176
2004-03-06,18,112.276,103.304,99.004,97.832,99.712,103.152,115.835,134.054,153.341,164.781,168.496,163.957,158.741,152.209,145.799,144.055,144.462,149.363,166.596,173.9,166.63,156.046,145.218,131.691
2004-03-07,18,119.992,116.486,117.941,122.245,130.262,141.876,164.005,192.546,200.572,194.098,177.621,164.847,155.774,149.343,143.466,140.376,143.792,156.444,187.742,201.957,189.447,178.192,164.831,149.159
2004-03-08,18,141.229,140.88,145.462,152.419,167.683,195.5,242.129,238.339,210.953,197.566,189.536,185.439,182.747,182.619,180.213,186.931,200.994,215.904,229.783,237.657,267.622,248.566,229.011,214.746
2004-03-09,18,209.969,213.045,219.063,229.111,239.89,262.859,302.05,272.848,264.839,224.338,201.144,190.523,185.897,181.551,175.258,177.828,187.653,206.627,240.243,254.099,251.04,236.378,219.525,201.524
2004-03-10,18,194.773,196.971,201.759,207.715,219.178,242.01,281.184,258.186,254.993,237.193,224.97,226.209,225.376,224.264,217.165,217.858,227.026,233.653,242.029,251.714,263.53,272.266,244.723,226.472
2004-03-11,18,220.56,221.915,228.971,236.898,251.431,274.546,312.154,280.595,257.94,225.524,197.375,182.05,167.731,160.761,154.496,151.727,157.024,167.443,200.491,220.676,217.925,205.973,191.423,171.256
2004-03-12,18,160.454,158.657,161.721,167.468,177.127,198.623,238.156,232.441,207.034,191.045,180.368,169.384,160.12,153.745,146.532,143.135,147.859,161.086,190.416,209.617,212.022,210.27,209.181,200.533
2004-03-13,18,195.905,197.197,202.997,210.806,221.991,233.876,256.847,271.072,260.567,242.793,221.524,203.657,187.449,173.116,161.888,158.702,161.3,173.746,203.98,222.659,225.531,224.157,222.526,214.003
2004-03-14,18,207.494,207.296,210.747,215.114,220.413,223.177,236.324,253.269,260.852,255.15,237.518,211.448,188.53,175.259,164.97,159.164,161.304,173.892,199.012,211.366,204.63,186.477,168.162,147.619
2004-03-15,18,134.897,129.629,129.037,131.484,143.948,167.572,208.445,209.584,191.36,175.768,163.267,153.682,145.84,143.606,140.353,140.712,145.242,154.041,182.4,201.783,196.998,180.226,160.182,141.351
2004-03-16,18,130.054,126.91,128.055,133.159,144.716,166.991,209.455,218.535,213.628,214.823,216.002,217.007,215.181,216.972,217.684,223.116,238.414,252.274,254.316,256.281,283.132,256.998,234.492,212.514
2004-03-17,18,203.193,200.532,200.596,205.217,214.308,236.045,273.396,250.048,265.885,244.051,232.426,224.602,217.277,216.924,213.855,214.643,224.508,237.277,259.112,265.411,259.084,247.002,232.002,215.201
2004-03-18,18,206.864,205.116,207.159,212.845,222.213,241.835,275.728,257.198,266.407,250.72,229.703,209.526,191.306,179.116,166.274,163.626,177.399,195.462,218.717,231.027,226.656,210.984,192.939,172.122
2004-03-19,18,160.836,156.221,158.248,164.58,175.296,197.804,237.408,233.141,213.089,200.982,193.231,184.177,174.911,166.793,158.911,153.722,157.193,167.338,196.297,216.932,220.647,217.789,216.289,208.132
2004-03-20,18,204.565,207.411,213.301,220.732,229.239,238.369,256.134,261.368,245.111,225.819,205.095,186.083,170.818,158.269,149.377,145.657,148.214,154.168,172.562,185.13,180.282,168.35,155.816,138.609
2004-03-21,18,123.304,114.888,110.768,109.449,112.261,117.262,131.879,156.093,179.822,186.564,179.638,171.999,169.696,166.757,163.078,164.409,171.244,190.345,221.926,244.296,243.455,230.67,217.264,201.191
2004-03-22,18,196.371,198.57,204.129,211.984,229.416,256.6,292.319,270.448,253.369,277.738,238.32,221.347,207.931,199.247,190.777,189.593,199.259,218.848,256.302,260.491,262.844,292.081,263.096,246.001
2004-03-23,18,242.886,248.611,259.971,272.462,289.994,313.064,328.945,301.413,292.582,245.5,218.79,203.11,189.229,179.192,169.814,166.474,169.887,183.989,219.12,246.928,247.032,235.234,222.203,204.812
2004-03-24,18,197.985,199.962,205.414,213.851,229.526,253.266,293.817,273.905,229.81,198.533,178.723,165.629,153.53,150.147,146.752,148.007,153.64,163.918,187.49,207.366,203.189,188.899,168.86,149.604
2004-03-25,18,140.062,137.632,138.383,141.036,152.232,175.523,214.152,215.582,196.061,177.724,161.781,151.712,145.606,143.715,140.91,141.007,146.477,150.547,171.368,193.268,191.682,173.762,150.951,126.576
2004-03-26,18,112.652,105.909,105.749,108.512,119.545,140.776,178.561,179.53,163.835,155.686,150.563,146.168,141.497,139.508,139.112,138.615,141.633,146.087,160.015,175.847,170.933,158.952,144.93,126.859
2004-03-27,18,111.929,103.431,99.129,98.252,100.971,105.399,119.468,140.261,157.804,164.102,164.661,162.448,155.756,148.233,142.803,142.061,147.249,154.8,166.022,175.688,167.505,155.03,142.099,125.969
2004-03-28,18,112.765,105.651,102.639,102.298,105.244,109.702,122.072,146.579,169.674,176.596,169.721,161.249,155.489,150.156,145.109,141.76,143.655,152.895,174.201,197.811,191.773,173.795,155.11,136.419
2004-03-29,18,126.968,126.394,126.962,131.932,144.906,170.572,211.873,212.497,196.614,187.551,179.161,171.772,162.733,159.572,154.598,150.916,155.454,167.209,200.171,226.912,224.764,209.617,190.347,175.065
2004-03-30,18,165.58,162.459,161.883,165.341,175.206,197.162,235.317,234.418,220.347,213.16,206.125,195.14,185.404,176.993,166.455,167.267,176.203,192.647,217.914,233.16,225.66,209.966,188.725,167.13
2004-03-31,18,155.265,150.438,150.132,153.736,162.087,181.651,215.738,216.001,200.538,194.037,189.309,183.925,178.518,181.486,179.761,181.129,191.783,205.419,222.445,229.879,223.213,205.164,186.004,164.282
2004-04-01,18,152.686,148.099,147.673,150.319,160.22,172.082,204.59,189.374,180.397,209.092,184.943,177.382,173.033,173.205,171.472,174.292,185.076,197.062,216.596,228.819,224.052,208.202,200.704,180.202
2004-04-02,18,167.923,164.049,163.785,167.235,178.063,190.035,225.084,226.754,212.539,203.84,197.334,191.078,184.226,182.1,180.018,181.103,188.586,199.843,212.187,218.088,211.587,201.418,200.792,183.607
2004-04-03,18,170.234,163.805,162.101,162.057,166.685,165.264,178.139,195.039,207.617,206.5,198.724,189.636,181.488,171.452,161.032,153.468,152.479,157.528,175.735,195.431,193.684,188.666,192.055,176.479
2004-04-04,18,165.176,160.653,160.424,160.195,162.153,155.963,166.893,182.927,194.953,200.076,192.351,184.719,180.769,174.929,167.414,163.688,164.075,172.914,186.351,211.145,233.92,228.157,225.59,203.472
2004-04-05,18,192.609,191.788,194.237,198.805,212.586,221.439,238.92,241.464,244.607,242.207,219.962,208.144,195.925,187.538,176.972,169.89,169.338,173.272,183.159,189.227,220.188,238.53,223.718,204.486
2004-04-06,18,196.314,198.34,203.711,212.026,227.489,236.761,270.249,254.947,245.663,216.761,194.084,180.536,165.791,157.006,148.014,144.28,144.899,148.24,154.576,171.365,193.442,187.973,179.81,161.208
2004-04-07,18,149.653,144.673,144.676,148.81,159.903,172.421,207.932,212.458,190.939,172.848,159.875,149.44,140.914,139.998,138.384,138.058,141.808,144.756,149.727,160.334,181.091,171.016,158.453,132.332
2004-04-08,18,115.639,109.178,109.329,113.57,125.031,139.333,173.389,183.576,177.565,173.446,169.153,164.496,157.666,151.934,145.722,139.715,141.723,143.908,148.442,160.702,180.941,174.509,166.73,143.83
2004-04-09,18,130.065,123.853,123.534,128.647,141.104,154.336,184.518,195.856,185.201,170.299,155.787,145.807,139.139,132.428,128.614,126.556,128.237,133.564,137.007,143.826,161.949,158.05,157.167,141.746
2004-04-10,18,129.571,124.919,126.687,131.862,140.329,143.029,159.875,181.366,193.754,193.005,185.38,172.182,160.519,148.562,140.86,139.478,142.476,147.66,153.345,164.473,178.173,171.164,167.928,149.201
2004-04-11,18,133.514,124.653,121.216,121.363,126.218,128.455,139.685,159.133,185.116,200.314,200.288,197.072,197.482,196.582,189.986,187.852,187.656,190.608,195.341,206.124,211.566,199.675,194.791,174.335
2004-04-12,18,160.973,156.634,154.596,155.239,163.958,169.924,195.111,205.566,205.663,209.292,210.426,209.146,206.01,203.319,198.356,198.093,204.783,213.699,223.13,226.05,222.257,205.814,197.065,176.192
2004-04-13,18,161.428,156.154,156.042,158.212,167.195,175.605,204.459,211.225,206.121,204.349,203.515,199.588,192.036,191.743,189.672,188.24,196.544,202.081,201.089,203.141,212.883,199.75,189.124,166.225
2004-04-14,18,151.582,145.171,143.052,145.325,154.053,163.338,192.753,199.255,190.624,188.312,185.005,180.795,176.838,178.319,177.271,179.152,188.516,198.742,210.591,218.717,224.648,211.859,204.146,180.912
2004-04-15,18,167.159,162.161,161.979,165.756,175.982,185.97,217.764,218.367,196.761,181.519,170.36,160.375,150.017,145.474,139.524,136.786,137.725,139.589,147.741,159.446,180.55,177.623,170.693,154.845
2004-04-16,18,145.088,146.402,152.546,162.266,179.662,195.043,232.54,237.6,207.715,186.459,168.008,153.849,144.112,139.084,134.319,130.577,132.621,136.728,140.057,146.73,166.802,162.257,157.457,139.96
2004-04-17,18,125.668,119.987,119.49,122.081,130.136,133.568,150.16,164.852,167.654,160.092,151.966,143.774,139.848,139.147,138.789,142.359,147.012,152.53,154.878,158.136,176.509,171.191,161.412,138.283
2004-04-18,18,119.202,108.016,101.383,98.022,97.672,94.141,102.284,121.528,144.398,156.402,158.467,161.043,166.795,172.469,175.995,181.619,189.224,198.022,202.773,208.627,227.255,213.78,194.583,158.828
2004-04-19,18,133.042,121.388,114.931,111.348,114.344,121.983,152.758,160.697,155.253,158.227,164.796,174.075,181.701,191.171,195.159,189.717,196.049,197.282,229.782,215.993,207.902,228.47,196.725,163.355
2004-04-20,18,138.86,125.206,117.162,113.862,116.701,124.994,157.667,163.138,155.755,158.58,166.923,173.651,177.905,187.828,191.704,186.392,196.814,198.607,229.682,215.434,225.871,209.972,186.143,151.494
2004-04-21,18,129.125,117.923,111.395,108.844,113.23,122.338,154.533,160.821,151.305,151.233,156.037,163.366,169.038,180.513,187.914,194.257,200.287,199.88,200.476,201.915,216.466,204.519,187.158,154.1
2004-04-22,18,131.609,119.905,112.768,110.505,114.735,124.321,155.824,162.011,155.02,155.11,161.314,168.627,176.325,186.762,191.93,186.785,193.405,207.657,211.042,209.882,219.671,208.29,187.359,152.317
2004-04-23,18,128.795,116.927,110.572,109.168,113.427,123.006,155.565,162.52,155.408,157.278,163.931,172.629,179.217,189.374,195.859,188.072,189.596,183.685,207.994,185.8,189.195,180.902,171.018,146.362
2004-04-24,18,124.463,114.731,108.196,105.7,106.921,104.883,114.841,132.966,151.234,160.087,162.784,163.891,166.397,168.471,173.541,179.796,188.044,191.37,187.653,177.542,184.196,175.747,163.199,137.655
2004-04-25,18,117.658,106.086,100.665,98.274,97.729,94.939,103.184,119.717,141.159,153.228,154.848,152.803,151.592,148.658,143.638,142.25,144.511,149.581,158.459,168.193,180.362,166.724,150.486,124.022
2004-04-26,18,106.209,98.984,96.104,97.015,104.059,115.829,147.608,154.522,147.931,148.637,148.116,148.075,144.532,145.984,141.787,142.81,149.573,157.698,169.106,176.217,178.579,163.419,147.642,124.488
2004-04-27,18,110.538,104.192,101.258,101.848,108.965,121.64,155.568,160.685,149.83,145.668,142.815,141.913,136.902,138.303,136.166,136.834,143.209,148.92,159.491,166.614,179.161,173.198,159.592,138.328
2004-04-28,18,126.54,122.926,123.821,129.716,144.368,164.779,209.237,210.673,186.457,169.791,158.606,150.795,143.164,140.666,135.934,135.431,139.324,142.574,150.007,158.082,178.644,173.8,159.888,135.012
2004-04-29,18,120.695,116.081,115.597,118.864,130.304,144.768,180.485,181.73,163.219,152.637,146.052,142.55,138.91,140.899,141.586,143.725,150.257,152.818,157.485,164.209,181.002,175.416,158.843,129.968
2004-04-30,18,112.277,102.912,99.36,99.782,105.823,118.252,151.887,158.617,149.892,147.403,146.674,146.864,144.782,145.887,146.584,147.968,153.848,158.337,159.972,158.885,170.548,166.571,159.605,136.038
2004-05-01,18,115.939,104.993,99.191,96.745,97.857,99.118,110.129,128.938,146.406,152.763,154.871,154.642,155.946,156.078,157.667,159.758,162.084,164.428,164.346,168.429,174.085,168.108,159.54,139.02
2004-05-02,18,121.153,111.357,105.238,101.543,101.097,99.619,106.771,125.173,151.513,169.68,175.884,177.7,182.257,185.122,186.853,191.085,197.554,202.927,204.18,207.834,202.436,184.513,168.364,138.651
2004-05-03,18,118.002,107.513,100.771,99.946,105.693,116.935,151.81,160.524,155.464,156.764,156.681,156.652,153.999,151.705,150.323,151.948,158.604,169.172,178.758,182.405,193.666,184.794,168.761,146.804
2004-05-04,18,132.785,128.809,128.886,133.144,145.906,163.282,201.738,201.084,179.76,167.791,158.263,150.457,143.818,142.588,137.8,137.833,140.29,146.148,154.096,162.338,180.752,178.31,160.494,136.808
2004-05-05,18,123.91,118.765,118.754,120.851,130.565,144.603,181.1,182.128,165.036,154.948,148.58,145.208,142.368,143.733,142.67,146.999,152.632,158.113,163.369,165.842,182.166,177.046,157.988,129.974
2004-05-06,18,112.002,104.089,100.158,101.434,109.281,124.833,159.874,166.935,155.422,150.614,148.083,146.431,145.308,148.238,152.517,159.516,169.398,176.143,182.551,184.642,195.274,187.722,172.282,140.26
2004-05-07,18,119.305,108.771,103.602,102.063,106.656,119.176,150.465,157.598,151.052,151.603,157.907,165.332,173.32,185.712,195.457,192.644,204.163,208.567,223.55,195.182,185.106,176.595,165.668,145.411
2004-05-08,18,123.602,111.705,106.967,103.445,105.281,103.512,112.23,130.368,147.719,155.555,157.793,156.57,155.438,156.518,156.816,160.15,165.254,167.714,165.93,160.787,167.871,165.587,156.437,133.922
2004-05-09,18,114.531,103.297,98.042,95.966,96.561,95.197,102.704,123.86,147.028,158.504,158.496,159.312,166.686,176.98,189.75,201.775,211.828,218.749,219.969,218.139,223.022,215.297,194.689,161.052
2004-05-10,18,135.955,121.715,113.601,108.601,112.43,122.293,151.97,163.467,163.56,172.51,184.79,199.477,212.443,229.682,239.769,237.335,246.696,246.226,267.48,264.566,261.014,247.447,219.883,179.675
