,datetime,zone_id,h1,h2,h3,h4,h5,h6,h7,h8,h9,h10,h11,h12,h13,h14,h15,h16,h17,h18,h19,h20,h21,h22,h23,h24
23116,2004-01-17,15.0,80.96,81.155,81.328,82.23,84.399,81.353,85.008,90.421,91.621,86.201,79.529,72.547,68.442,65.558,64.233,66.182,68.58,74.341,76.417,75.613,73.776,71.376,72.415,68.764
23117,2004-01-18,15.0,65.979,64.004,62.594,62.354,62.864,60.474,63.267,68.671,75.599,77.312,74.282,70.606,68.332,66.197,64.803,63.611,63.374,66.336,69.24,68.905,68.392,67.499,67.8,63.684
23118,2004-01-19,15.0,61.587,62.003,63.961,67.142,71.295,72.515,79.087,84.709,86.611,81.063,76.691,72.719,68.019,65.845,63.93,64.641,68.276,77.898,86.583,88.854,88.48,86.185,87.273,82.481
23119,2004-01-20,15.0,80.509,80.871,81.916,83.874,87.392,88.817,100.18,102.339,93.45,86.085,79.864,74.124,68.969,65.651,63.617,64.827,69.794,80.226,89.179,90.68,89.88,87.869,88.436,83.019
23120,2004-01-21,15.0,81.085,81.285,82.404,84.293,88.168,90.654,101.383,100.09,94.514,85.262,77.585,71.911,69.016,67.169,65.704,66.534,71.076,80.382,88.019,89.362,88.209,85.602,86.148,80.0
23121,2004-01-22,15.0,77.88,77.585,78.019,79.823,82.13,83.871,94.061,96.107,88.177,79.046,71.863,65.814,60.878,58.887,57.004,58.334,61.335,68.209,74.77,75.653,74.902,72.622,73.12,69.08
23122,2004-01-23,15.0,67.559,69.324,71.13,73.598,77.222,80.692,90.603,95.828,91.084,85.943,80.713,74.998,70.805,68.866,66.359,65.295,68.763,76.93,85.292,85.946,84.451,81.357,82.24,77.59
23123,2004-01-24,15.0,75.125,73.307,72.884,72.271,73.968,70.572,76.48,81.658,82.884,77.804,70.557,64.659,61.054,58.956,56.178,55.747,58.38,66.624,75.277,77.174,79.061,79.558,82.264,79.606
23124,2004-01-25,15.0,78.042,78.434,78.184,80.904,82.294,79.026,83.351,90.149,97.816,100.278,98.036,95.642,95.407,94.999,94.663,94.858,96.864,100.789,101.299,99.162,100.764,94.86,95.96,92.396
23125,2004-01-26,15.0,89.737,89.532,89.332,91.213,93.071,89.949,92.702,95.016,101.066,102.853,102.249,100.84,98.093,94.731,92.376,91.414,93.247,96.876,95.214,92.359,95.389,89.634,89.87,85.401
23126,2004-01-27,15.0,82.468,81.841,82.015,81.609,83.274,81.33,84.757,87.66,90.334,90.953,89.98,87.152,83.789,82.286,81.559,81.098,82.779,86.927,90.618,88.747,86.242,82.437,83.124,79.385
23127,2004-01-28,15.0,77.469,77.347,78.543,80.449,83.762,84.421,89.469,92.931,92.673,88.782,84.646,81.314,78.002,75.106,72.281,71.775,72.759,81.191,89.14,89.646,88.135,85.148,84.908,81.098
23128,2004-01-29,15.0,79.271,79.121,79.365,79.801,82.247,81.968,87.018,88.253,85.24,80.268,75.227,71.467,67.033,64.425,63.124,62.451,64.255,72.36,80.597,81.104,79.946,77.236,77.978,73.584
23129,2004-01-30,15.0,70.126,69.062,69.757,69.64,71.434,72.894,78.281,82.996,82.219,74.06,67.945,63.964,59.996,59.562,58.542,60.98,67.053,73.635,82.331,83.553,84.678,84.892,88.288,86.414
23130,2004-01-31,15.0,84.809,84.884,86.279,88.505,91.768,91.12,97.226,103.039,103.687,99.435,90.634,84.425,77.169,71.227,67.511,65.924,68.673,77.134,86.272,88.417,88.069,88.783,92.531,89.763
23131,2004-02-01,15.0,87.754,87.368,87.875,89.12,90.153,80.807,84.795,90.84,94.888,89.631,79.969,72.131,67.009,62.919,57.957,56.001,58.549,65.926,75.577,77.446,78.774,77.782,85.645,79.707
23132,2004-02-02,15.0,77.079,77.22,78.174,80.188,83.809,80.165,88.999,86.965,83.576,76.598,69.558,62.805,56.55,53.448,51.448,52.379,56.822,62.819,70.612,72.015,72.907,70.337,74.656,68.623
23133,2004-02-03,15.0,65.073,63.412,63.936,65.15,66.699,62.848,69.626,73.596,70.651,67.457,65.802,64.005,60.284,57.348,53.015,50.542,52.986,60.557,69.917,71.81,73.175,71.295,75.716,70.427
23134,2004-02-04,15.0,67.721,67.172,67.545,69.229,73.164,70.117,80.267,83.506,77.078,69.772,63.9,58.772,53.773,51.504,50.426,50.15,52.357,59.001,68.109,70.421,72.085,71.243,77.482,73.194
23135,2004-02-05,15.0,72.164,72.345,73.307,75.295,79.038,75.9,86.028,88.597,82.91,77.51,71.939,64.993,61.69,60.469,59.286,60.73,63.398,69.775,75.86,75.86,75.396,72.264,76.223,70.938
23136,2004-02-06,15.0,68.19,67.748,67.549,68.005,69.997,66.081,72.661,76.337,75.274,72.581,70.599,68.049,65.625,65.216,65.678,66.63,69.168,71.705,74.144,72.177,69.776,66.077,70.101,65.855
23137,2004-02-07,15.0,63.405,61.775,60.609,61.187,62.655,57.51,61.881,66.39,68.564,66.82,64.652,61.376,57.749,55.315,54.072,55.344,59.081,65.339,71.727,72.684,72.636,71.693,80.069,76.853
23138,2004-02-08,15.0,74.155,73.287,74.022,74.853,76.211,69.605,73.16,78.366,81.415,77.907,70.911,63.685,59.809,56.273,52.807,50.66,51.627,58.197,69.555,73.753,75.513,74.419,80.584,76.462
23139,2004-02-09,15.0,73.759,73.467,74.317,76.235,78.387,74.747,84.624,86.056,78.301,73.118,69.109,65.49,61.939,61.732,61.918,62.935,64.807,68.97,73.168,72.895,70.792,66.654,70.136,64.563
23140,2004-02-10,15.0,61.432,60.739,61.155,61.705,65.188,63.385,73.194,76.92,72.418,68.08,63.875,59.976,55.863,54.506,52.137,53.485,55.104,59.391,65.899,66.667,65.25,62.992,67.18,62.694
23141,2004-02-11,15.0,60.139,59.464,59.558,61.066,63.694,62.069,72.598,76.279,71.43,67.352,63.582,60.144,56.306,54.784,52.477,52.242,54.694,59.87,68.216,69.204,69.352,67.683,72.369,66.786
23142,2004-02-12,15.0,63.439,62.173,62.004,62.247,64.183,62.31,70.326,74.033,73.733,72.645,70.48,68.739,67.015,65.582,64.707,65.4,65.49,68.159,73.878,74.184,73.07,71.344,77.793,74.612
23143,2004-02-13,15.0,72.358,71.973,71.035,71.159,74.185,71.654,82.084,83.958,76.064,67.445,60.713,54.866,50.39,49.017,47.297,46.399,47.433,50.859,60.225,62.473,64.592,64.49,71.601,68.36
23144,2004-02-14,15.0,64.869,63.584,63.437,63.409,64.359,57.925,60.395,64.628,68.254,68.564,65.324,61.26,58.771,56.38,55.402,56.319,58.643,61.035,63.752,63.504,62.494,60.824,66.822,63.308
23145,2004-02-15,15.0,60.848,60.626,61.317,61.57,63.837,58.02,61.731,68.039,73.563,73.75,69.251,65.68,64.601,61.42,60.81,61.398,64.435,69.608,75.18,75.373,73.851,72.189,78.955,75.444
23146,2004-02-16,15.0,73.677,72.565,72.732,74.004,77.598,73.151,79.103,80.149,78.774,81.848,76.791,72.167,68.213,63.933,61.954,60.932,63.148,69.577,80.45,83.181,82.41,80.517,87.434,82.974
23147,2004-02-17,15.0,80.22,79.627,79.315,79.457,81.573,75.783,82.584,86.899,86.861,82.521,79.101,77.491,76.211,77.001,75.405,74.615,75.198,78.559,84.023,83.331,80.029,76.902,82.261,77.049
23148,2004-02-18,15.0,75.09,74.468,74.817,76.982,80.333,77.027,85.541,89.288,81.718,70.991,64.775,59.926,55.776,53.329,50.159,49.77,53.698,60.623,69.28,72.903,72.979,71.981,77.691,72.437
23149,2004-02-19,15.0,69.129,68.33,68.846,69.268,71.062,67.989,76.99,79.342,72.133,65.58,59.513,55.195,50.698,48.915,46.616,46.123,45.53,48.196,56.344,59.398,60.325,59.552,64.409,60.112
23150,2004-02-20,15.0,57.72,58.182,59.8,61.918,65.684,64.017,74.677,76.674,68.495,58.907,53.389,49.329,45.927,44.27,43.253,41.813,42.624,46.189,52.777,53.848,53.106,50.998,55.194,51.364
23151,2004-02-21,15.0,48.636,46.725,45.65,45.401,46.08,41.976,46.618,50.36,52.599,52.369,51.0,49.025,46.706,45.043,43.859,43.635,44.853,47.984,55.079,57.663,57.632,57.134,63.766,61.384
23152,2004-02-22,15.0,59.352,58.5,59.65,61.297,63.595,58.985,63.318,69.246,71.149,66.192,58.863,52.896,49.582,46.192,44.026,42.8,43.284,46.874,54.855,59.744,60.899,60.136,65.451,61.837
23153,2004-02-23,15.0,60.326,60.316,61.808,64.6,68.388,67.234,77.909,80.118,73.255,66.064,60.913,56.605,52.722,51.166,49.86,50.742,52.767,57.337,65.602,67.461,65.824,62.447,67.169,61.731
23154,2004-02-24,15.0,57.978,56.74,56.335,56.994,59.723,57.905,66.627,69.502,64.382,60.025,56.309,52.952,49.626,48.672,47.845,48.94,51.001,54.191,62.177,63.894,64.118,62.199,66.225,62.34
23155,2004-02-25,15.0,60.583,60.552,61.639,63.64,67.487,66.107,77.075,80.149,72.164,65.873,61.217,57.109,53.112,51.52,50.419,50.741,53.332,57.933,66.789,70.47,71.409,69.308,74.87,70.363
23156,2004-02-26,15.0,67.796,67.724,68.448,69.126,71.816,68.612,78.569,81.355,78.003,75.205,73.463,72.659,70.265,69.49,69.594,69.385,69.844,72.838,78.331,78.985,76.699,72.941,77.361,73.486
23157,2004-02-27,15.0,70.325,69.308,68.753,68.741,69.988,65.948,72.803,75.246,75.284,72.504,68.598,64.278,60.581,56.719,53.108,50.835,51.495,55.897,63.962,66.454,68.167,67.25,74.722,71.938
23158,2004-02-28,15.0,70.36,70.134,69.535,70.76,73.759,67.733,72.594,76.079,73.729,67.374,62.105,55.563,50.337,47.183,44.115,44.241,43.89,46.594,54.683,58.861,59.685,60.822,68.908,67.571
23159,2004-02-29,15.0,66.212,66.376,67.792,69.602,71.768,65.578,69.781,74.974,73.882,66.956,57.291,50.91,47.623,44.612,41.218,41.065,43.245,45.54,51.856,55.283,55.221,53.106,55.947,52.181
23160,2004-03-01,15.0,50.952,51.324,53.154,56.439,60.955,66.914,77.489,79.238,70.097,62.832,56.897,53.005,50.496,49.47,47.613,47.004,47.545,50.359,56.587,60.051,59.881,56.874,52.486,46.573
23161,2004-03-02,15.0,43.921,42.952,43.126,43.206,44.842,48.64,57.58,60.633,57.02,53.289,51.403,50.655,49.022,49.172,49.186,50.351,51.551,53.501,59.097,60.83,60.311,56.671,53.005,47.868
23162,2004-03-03,15.0,44.505,43.61,43.686,44.693,47.468,51.924,62.644,65.682,56.675,50.099,47.314,45.196,43.001,42.442,42.826,42.452,44.252,46.653,53.539,57.639,57.472,55.112,51.57,46.148
23163,2004-03-04,15.0,43.255,41.971,41.898,44.404,43.75,47.416,57.06,60.363,55.515,52.328,50.842,49.23,48.137,48.592,48.278,48.192,47.652,48.889,55.741,58.919,58.829,55.366,51.563,45.931
23164,2004-03-05,15.0,41.847,40.035,39.022,40.501,39.924,43.526,52.228,55.49,52.747,51.038,50.275,48.892,47.44,46.693,46.403,46.396,47.482,47.914,53.264,54.795,54.462,52.116,50.914,46.895
23165,2004-03-06,15.0,43.055,40.847,39.53,38.766,38.823,38.868,42.411,47.482,53.07,55.585,55.339,54.573,53.374,51.679,49.808,48.382,48.626,50.283,54.181,56.333,54.963,52.754,51.334,47.907
23166,2004-03-07,15.0,44.654,43.243,42.934,43.648,45.592,46.183,50.076,58.418,62.539,59.935,54.62,50.086,48.625,47.177,45.813,45.049,45.553,46.836,53.316,53.339,49.291,48.436,49.042,48.019
23167,2004-03-08,15.0,47.537,48.094,49.855,49.807,53.653,59.59,70.866,72.613,66.698,63.31,61.381,58.626,57.307,56.827,55.203,55.203,58.32,63.232,71.467,75.005,75.898,72.827,69.38,64.82
23168,2004-03-09,15.0,61.253,60.013,60.317,61.205,64.656,70.237,80.557,77.14,71.901,64.158,59.291,56.661,54.409,53.407,52.581,53.573,56.28,60.971,67.895,68.801,68.932,70.206,65.419,61.525
23169,2004-03-10,15.0,60.044,60.512,60.59,60.832,63.001,67.712,77.735,75.857,70.987,71.356,65.217,61.739,60.29,59.915,59.956,62.184,65.408,68.318,73.242,74.973,76.295,78.352,73.476,68.922
23170,2004-03-11,15.0,66.944,67.725,69.25,70.478,73.996,78.568,88.313,82.734,78.506,67.297,61.816,57.721,53.426,51.8,50.255,48.801,50.351,53.533,60.878,64.797,65.851,63.633,61.131,56.439
23171,2004-03-12,15.0,53.771,53.122,53.615,54.437,57.836,62.672,72.073,72.012,65.108,60.345,56.543,53.635,50.743,49.302,47.619,45.389,46.438,48.562,54.893,60.075,60.785,61.97,63.155,60.622
23172,2004-03-13,15.0,59.669,58.843,59.11,60.101,62.752,64.157,69.416,73.496,72.143,67.971,62.531,58.144,54.332,51.027,49.607,48.402,49.107,51.812,59.179,65.125,66.234,66.758,67.814,65.315
23173,2004-03-14,15.0,62.505,61.841,61.786,61.713,62.464,61.333,64.668,70.991,74.451,69.147,60.594,51.295,47.667,46.643,45.158,45.196,46.747,49.025,54.96,59.399,58.825,56.19,53.268,48.131
23174,2004-03-15,15.0,44.791,43.283,43.0,43.25,45.97,49.426,58.768,62.294,58.878,55.995,54.248,52.281,51.076,50.413,48.56,47.847,48.255,49.692,56.593,60.209,58.755,56.339,52.186,44.51
23175,2004-03-16,15.0,40.836,39.394,39.007,39.18,41.131,45.38,55.806,59.078,56.425,55.272,55.686,55.159,53.949,54.804,54.143,55.764,58.476,62.389,67.375,68.969,68.394,64.123,59.896,54.182
23176,2004-03-17,15.0,50.738,49.414,50.11,50.732,53.215,57.746,67.3,70.868,66.415,63.592,61.384,60.253,57.654,57.076,55.937,56.131,58.667,62.264,69.107,73.462,73.614,71.326,69.705,65.459
23177,2004-03-18,15.0,63.888,63.722,64.424,64.564,68.004,72.118,81.25,79.774,73.3,64.186,59.374,56.257,56.031,56.516,56.535,55.802,56.737,58.579,64.814,68.029,67.256,64.692,61.852,56.075
23178,2004-03-19,15.0,53.014,51.546,51.06,51.29,54.397,58.228,67.982,69.564,63.618,59.616,56.31,53.256,50.239,49.388,48.011,46.889,47.097,47.762,53.414,59.738,60.573,61.521,63.383,59.957
23179,2004-03-20,15.0,58.081,58.409,59.286,60.187,62.778,65.311,70.335,73.35,70.446,65.355,59.807,54.978,51.381,48.573,47.244,46.62,48.096,50.035,54.554,58.499,57.066,54.534,52.567,48.277
23180,2004-03-21,15.0,44.693,42.655,41.016,40.954,41.559,41.807,44.971,51.802,58.267,59.241,55.301,52.03,51.012,49.692,48.165,46.449,48.406,53.687,60.927,68.291,69.609,67.93,66.089,61.737
23181,2004-03-22,15.0,59.64,60.591,61.925,63.503,68.438,72.366,81.441,78.627,78.588,76.201,69.313,65.543,62.606,62.441,60.633,60.176,62.657,65.03,73.616,78.739,81.301,83.826,78.703,74.026
23182,2004-03-23,15.0,72.805,73.382,74.843,77.118,81.297,86.546,96.385,88.07,80.576,71.04,64.712,60.699,56.809,53.886,51.981,50.988,53.323,55.089,63.165,70.893,73.531,72.169,70.721,65.95
23183,2004-03-24,15.0,64.335,64.459,65.027,66.476,70.104,74.846,84.31,82.322,71.654,63.377,57.919,54.569,51.364,50.536,49.562,49.269,48.677,50.321,56.044,62.002,63.367,62.152,58.347,53.501
23184,2004-03-25,15.0,51.364,50.33,49.944,50.405,53.363,57.259,66.38,68.224,61.347,55.215,51.39,47.899,46.488,48.14,47.317,47.874,47.929,48.402,52.199,57.937,58.776,55.024,51.21,45.445
23185,2004-03-26,15.0,42.164,40.821,40.036,41.267,44.123,48.762,58.157,59.939,54.341,52.078,51.073,49.752,47.851,45.984,46.361,46.404,46.42,46.419,49.623,54.328,54.168,51.627,49.657,45.034
23186,2004-03-27,15.0,41.465,39.687,39.157,38.832,39.634,39.829,42.754,48.96,52.006,51.595,49.481,49.151,49.265,47.93,47.663,48.198,48.878,49.367,51.795,54.483,52.538,49.943,48.635,44.559
23187,2004-03-28,15.0,40.809,38.72,37.098,36.539,36.885,37.139,40.912,47.897,53.52,55.214,51.815,48.998,47.979,46.917,45.617,45.053,45.274,46.492,50.714,56.951,56.11,53.168,51.465,46.727
23188,2004-03-29,15.0,44.455,44.11,44.418,45.749,47.943,53.08,65.336,67.271,62.555,58.29,55.358,53.054,50.71,49.823,48.778,49.118,49.005,50.559,56.409,62.796,62.832,59.709,56.947,52.584
23189,2004-03-30,15.0,49.527,49.457,49.462,50.007,52.267,57.468,68.471,71.904,67.953,65.044,62.564,59.255,55.697,54.061,52.721,53.646,57.147,60.744,66.469,68.787,67.737,64.031,59.947,54.217
23190,2004-03-31,15.0,50.963,50.175,49.723,49.673,51.96,55.66,65.163,67.628,61.346,57.455,56.092,54.469,51.412,52.254,52.251,54.736,57.574,60.329,65.87,67.056,65.574,61.962,57.959,52.264
23191,2004-04-01,15.0,49.489,48.631,48.334,48.776,51.142,51.552,60.987,64.18,59.934,55.922,52.832,51.069,48.229,48.241,47.436,47.736,49.159,52.904,58.645,62.473,62.047,59.71,61.433,56.419
23192,2004-04-02,15.0,53.353,52.131,51.72,52.181,54.554,54.765,64.304,66.493,61.247,57.258,54.339,51.189,48.679,47.67,48.223,48.605,51.092,52.772,56.971,61.287,60.624,59.104,63.291,58.883
23193,2004-04-03,15.0,55.742,54.404,55.269,55.736,57.552,54.331,58.401,60.638,60.836,58.009,53.464,50.666,48.623,46.724,46.051,45.083,45.049,46.041,50.168,55.93,56.092,54.983,59.527,55.943
23194,2004-04-04,15.0,53.176,51.384,51.445,51.506,51.922,47.84,50.181,55.17,60.451,61.241,56.609,52.469,51.563,50.021,47.971,46.764,47.454,49.065,51.284,56.523,63.827,63.511,66.334,60.604
23195,2004-04-05,15.0,57.488,56.068,56.285,57.401,60.006,59.2,68.05,69.417,68.336,64.444,59.731,56.221,54.158,52.204,49.661,48.484,49.198,48.764,50.502,53.15,60.676,65.695,65.646,60.544
23196,2004-04-06,15.0,57.617,57.817,59.251,60.797,65.307,65.05,75.388,74.485,69.167,62.369,56.759,52.059,48.495,46.975,45.755,45.098,45.781,44.773,45.422,48.545,54.572,54.134,54.85,48.998
23197,2004-04-07,15.0,45.964,45.237,45.582,46.758,50.201,50.961,61.736,64.004,56.645,51.125,47.887,46.048,44.581,44.724,43.85,44.263,45.544,45.176,45.767,47.484,53.436,52.132,51.33,44.164
23198,2004-04-08,15.0,39.71,37.806,36.869,37.242,38.79,40.031,50.037,54.131,51.028,48.955,46.602,46.354,45.158,45.9,45.143,44.948,44.653,44.628,45.151,47.347,52.743,51.202,51.515,44.9
23199,2004-04-09,15.0,40.404,38.106,37.329,37.373,38.742,39.042,49.087,53.313,51.984,50.006,47.74,47.377,45.399,44.465,43.037,41.846,42.701,44.03,44.424,44.998,49.959,48.853,51.524,46.548
23200,2004-04-10,15.0,43.926,41.926,42.13,42.295,44.015,41.15,44.753,49.632,54.1,56.122,55.392,53.144,51.371,49.737,47.418,46.127,46.031,46.761,48.616,51.681,56.127,55.019,57.57,52.765
23201,2004-04-11,15.0,48.377,45.782,44.806,44.588,46.147,43.603,45.299,49.882,57.262,59.654,56.127,51.187,48.644,47.595,47.996,47.47,48.615,49.2,50.48,54.778,57.498,55.762,57.92,53.704
23202,2004-04-12,15.0,49.786,48.257,48.262,48.707,50.723,48.841,55.097,59.036,63.328,64.878,65.31,65.209,63.153,61.801,60.385,60.021,60.358,60.878,61.149,61.719,62.396,59.092,60.211,54.823
23203,2004-04-13,15.0,50.999,49.54,48.764,49.269,51.147,49.977,57.272,60.973,60.308,59.49,58.322,56.943,55.216,55.364,53.364,51.444,49.815,47.326,47.149,48.687,54.508,53.539,55.471,49.763
23204,2004-04-14,15.0,46.414,45.232,44.416,43.394,43.831,43.639,51.206,54.9,53.287,52.437,51.169,50.693,48.769,48.237,48.49,50.126,52.969,54.921,56.011,57.47,59.279,56.978,57.964,52.39
23205,2004-04-15,15.0,48.846,47.757,48.986,50.24,51.849,52.552,60.898,62.402,56.867,52.134,48.78,45.931,42.984,40.67,38.599,38.165,37.178,37.252,38.289,40.097,46.777,47.346,48.601,43.691
23206,2004-04-16,15.0,40.906,40.784,41.492,43.58,47.747,49.013,57.695,61.273,56.308,50.27,45.275,42.198,39.868,38.747,38.437,37.946,38.544,38.332,38.92,39.312,45.146,44.584,46.047,41.06
23207,2004-04-17,15.0,36.978,35.339,35.109,35.535,36.96,35.993,40.508,45.398,47.081,44.708,42.101,40.428,40.002,40.173,39.473,39.299,40.459,41.177,40.874,40.511,45.152,44.283,44.872,39.076
23208,2004-04-18,15.0,34.402,31.56,29.999,29.484,29.806,27.819,29.432,34.113,40.325,42.071,40.593,39.803,41.25,42.886,43.877,44.761,46.395,47.111,47.469,47.096,51.657,50.12,48.59,40.623
23209,2004-04-19,15.0,34.948,32.113,30.557,29.948,31.503,31.912,40.863,43.932,43.053,42.797,43.67,45.763,47.092,49.438,50.93,51.914,50.998,51.316,54.105,51.767,56.052,53.841,51.887,45.292
23210,2004-04-20,15.0,39.974,36.986,35.055,34.119,35.097,35.347,44.004,45.251,44.273,45.024,46.905,49.185,50.757,53.794,54.801,56.413,59.688,60.655,59.899,58.801,61.05,57.924,56.364,49.828
23211,2004-04-21,15.0,44.905,41.951,40.438,39.596,40.062,39.454,48.707,50.648,48.183,47.895,49.512,52.233,54.125,56.804,57.776,58.715,59.017,57.502,56.287,55.699,59.442,57.423,56.477,49.003
23212,2004-04-22,15.0,44.071,41.285,40.102,39.03,40.128,39.572,46.664,48.802,47.66,47.677,49.534,50.884,51.595,54.02,55.274,57.015,57.04,58.076,58.034,56.705,59.693,58.492,57.777,49.983
23213,2004-04-23,15.0,44.538,41.882,40.346,39.428,40.266,39.592,47.288,50.702,49.549,50.117,51.639,53.818,55.269,58.011,59.924,59.149,59.301,60.341,57.969,55.788,57.418,56.016,57.256,52.039
23214,2004-04-24,15.0,46.906,43.845,41.891,40.682,40.641,37.098,38.776,42.393,47.37,50.286,51.469,51.649,52.774,54.386,55.724,55.632,58.74,59.121,56.361,53.398,56.386,55.86,56.766,50.646
23215,2004-04-25,15.0,46.283,42.414,38.403,37.983,38.071,34.629,35.97,40.221,46.703,49.738,48.854,47.309,48.623,50.144,48.012,48.62,49.358,49.81,50.249,50.907,56.091,55.59,55.248,47.962
23216,2004-04-26,15.0,42.651,40.438,38.452,38.171,39.797,39.046,46.813,49.415,47.818,48.204,48.664,49.052,47.818,49.433,49.068,48.911,49.4,48.995,49.658,50.629,52.207,49.921,49.077,44.489
23217,2004-04-27,15.0,40.371,38.728,38.128,38.174,40.272,40.779,50.123,53.017,49.498,47.646,47.332,46.662,45.553,46.172,44.863,45.448,46.901,46.741,47.77,49.112,52.244,51.329,51.517,45.481
23218,2004-04-28,15.0,43.108,43.964,45.189,47.08,51.222,53.13,63.177,64.416,57.401,51.349,46.41,43.878,41.558,41.88,42.234,43.722,45.92,45.725,45.677,46.307,51.306,51.737,52.004,46.602
23219,2004-04-29,15.0,43.108,42.241,43.014,43.162,45.738,47.315,56.834,58.243,52.866,48.747,47.267,47.046,45.818,46.731,46.632,47.122,49.02,49.358,49.412,48.455,52.422,52.483,52.2,46.078
23220,2004-04-30,15.0,41.322,39.675,38.781,38.254,38.946,39.792,49.516,51.648,48.829,46.787,45.427,44.306,44.324,44.863,45.738,45.626,47.564,47.484,47.217,46.667,50.813,50.78,53.224,48.214
23221,2004-05-01,15.0,43.499,40.537,39.263,38.494,38.818,36.659,38.901,42.883,46.606,48.605,48.741,47.851,47.308,46.899,47.09,47.368,47.702,48.387,48.199,48.877,51.173,50.377,50.947,46.388
23222,2004-05-02,15.0,42.03,39.224,38.107,37.571,37.692,35.066,36.167,41.203,48.569,52.526,51.896,51.032,52.411,53.393,53.636,54.195,54.418,53.437,52.236,53.107,55.026,52.196,50.233,44.537
23223,2004-05-03,15.0,40.151,38.036,37.022,36.886,37.625,37.789,47.5,50.984,49.267,48.628,48.88,49.405,47.858,48.174,47.623,48.009,50.54,53.315,55.29,55.689,58.621,58.018,58.704,53.03
23224,2004-05-04,15.0,49.138,48.202,48.195,48.6,51.973,53.607,63.529,64.448,58.171,54.07,51.538,49.505,46.887,46.416,45.651,45.964,47.064,46.582,47.555,48.03,53.971,55.411,55.692,49.416
